time,mono_sec,mono_nsec,ue_id,rb_id,sdu_bytes
21:39:05.406304,896990,469849581,2,1,1501
21:39:05.406833,896990,470378626,2,1,1501
21:39:05.406853,896990,470397949,2,1,1501
21:39:05.411916,896990,475461023,2,1,1501
21:39:05.411957,896990,475502238,2,1,1501
21:39:05.412315,896990,475860190,2,1,1501
21:39:05.416803,896990,480347836,2,1,1501
21:39:05.417441,896990,480986682,2,1,1501
21:39:05.418013,896990,481558802,2,1,1501
21:39:05.418052,896990,481597148,2,1,1501
21:39:05.423281,896990,486826029,2,1,1501
21:39:05.423289,896990,486834346,2,1,1501
21:39:05.424028,896990,487573503,2,1,1501
21:39:05.428444,896990,491989456,2,1,1501
21:39:05.429095,896990,492640785,2,1,1501
21:39:05.429661,896990,493206434,2,1,1501
21:39:05.429667,896990,493212313,2,1,1501
21:39:05.435233,896990,498778048,2,1,1501
21:39:05.435241,896990,498786816,2,1,1501
21:39:05.435465,896990,499010557,2,1,1501
21:39:05.440101,896990,503645985,2,1,1501
21:39:05.440962,896990,504507623,2,1,1501
21:39:05.441167,896990,504712316,2,1,1501
21:39:05.441171,896990,504716784,2,1,1501
21:39:05.446231,896990,509776693,2,1,1501
21:39:05.446239,896990,509784006,2,1,1501
21:39:05.457603,896990,521148699,2,1,1501
21:39:05.457612,896990,521157069,2,1,1501
21:39:05.457615,896990,521160104,2,1,1501
21:39:05.457617,896990,521162741,2,1,1501
21:39:05.458235,896990,521780027,2,1,1501
21:39:05.458241,896990,521786018,2,1,1501
21:39:05.463941,896990,527486352,2,1,1501
21:39:05.463966,896990,527510944,2,1,1501
21:39:05.464222,896990,527766895,2,1,1501
21:39:05.469506,896990,533051119,2,1,1501
21:39:05.469515,896990,533060665,2,1,1501
21:39:05.470016,896990,533560856,2,1,1501
21:39:05.475540,896990,539085642,2,1,1501
21:39:05.475562,896990,539107144,2,1,1501
21:39:05.475883,896990,539427913,2,1,829
21:39:05.475898,896990,539443511,2,1,1501
21:39:05.480967,896990,544512553,2,1,1501
21:39:05.481708,896990,545253380,2,1,1501
21:39:05.481729,896990,545274060,2,1,1501
21:39:05.487025,896990,550569814,2,1,1501
21:39:05.487065,896990,550610752,2,1,1501
21:39:05.487446,896990,550991434,2,1,1501
21:39:05.492792,896990,556337101,2,1,1501
21:39:05.492804,896990,556348824,2,1,1501
21:39:05.493605,896990,557150125,2,1,1501
21:39:05.498944,896990,562489406,2,1,1501
21:39:05.498952,896990,562497105,2,1,1501
21:39:05.499247,896990,562791947,2,1,1501
21:39:05.504532,896990,568077735,2,1,1501
21:39:05.504543,896990,568088624,2,1,1501
21:39:05.505247,896990,568792241,2,1,1501
21:39:05.510889,896990,574434460,2,1,1501
21:39:05.510914,896990,574459715,2,1,1501
21:39:05.510978,896990,574523780,2,1,1501
21:39:05.515378,896990,578923016,2,1,1501
21:39:05.516078,896990,579622928,2,1,1501
21:39:05.516643,896990,580188102,2,1,1501
21:39:05.520905,896990,584450450,2,1,1501
21:39:05.521819,896990,585364044,2,1,1501
21:39:05.522352,896990,585897785,2,1,1501
21:39:05.526878,896990,590423280,2,1,1501
21:39:05.527719,896990,591264461,2,1,1501
21:39:05.527991,896990,591536405,2,1,1501
21:39:05.527997,896990,591542697,2,1,1501
21:39:05.533155,896990,596700162,2,1,1501
21:39:05.534162,896990,597707294,2,1,1501
21:39:05.534168,896990,597713670,2,1,1501
21:39:05.539009,896990,602553964,2,1,1501
21:39:05.539528,896990,603072898,2,1,1501
21:39:05.539532,896990,603077667,2,1,1501
21:39:05.544756,896990,608300797,2,1,1501
21:39:05.545222,896990,608767723,2,1,1501
21:39:05.545229,896990,608773916,2,1,1501
21:39:05.550377,896990,613922264,2,1,1501
21:39:05.550386,896990,613931603,2,1,1501
21:39:05.550866,896990,614411678,2,1,829
21:39:05.555341,896990,618886098,2,1,1501
21:39:05.556186,896990,619731132,2,1,1501
21:39:05.556558,896990,620103501,2,1,1501
21:39:05.556565,896990,620109946,2,1,1501
21:39:05.561709,896990,625254369,2,1,1501
21:39:05.562477,896990,626022777,2,1,1501
21:39:05.562484,896990,626029802,2,1,1501
21:39:05.567410,896990,630955448,2,1,1501
21:39:05.567993,896990,631538416,2,1,1501
21:39:05.567999,896990,631543983,2,1,1501
21:39:05.573008,896990,636553593,2,1,1501
21:39:05.573019,896990,636564486,2,1,1501
21:39:05.573558,896990,637103028,2,1,1501
21:39:05.578642,896990,642187670,2,1,1501
21:39:05.578654,896990,642199239,2,1,1501
21:39:05.579161,896990,642706242,2,1,1501
21:39:05.584508,896990,648053666,2,1,1501
21:39:05.584550,896990,648095261,2,1,1501
21:39:05.585332,896990,648877656,2,1,1501
21:39:05.590347,896990,653891968,2,1,1501
21:39:05.590390,896990,653934964,2,1,1501
21:39:05.591459,896990,655004065,2,1,1501
21:39:05.595985,896990,659530163,2,1,1501
21:39:05.596026,896990,659571247,2,1,1501
21:39:05.596852,896990,660397165,2,1,1501
21:39:05.602310,896990,665855083,2,1,1501
21:39:05.602333,896990,665878414,2,1,1501
21:39:05.602338,896990,665883058,2,1,1501
21:39:05.606526,896990,670070860,2,1,1501
21:39:05.607099,896990,670644029,2,1,1501
21:39:05.608037,896990,671582370,2,1,1501
21:39:05.612107,896990,675652553,2,1,1501
21:39:05.612837,896990,676382405,2,1,1501
21:39:05.613367,896990,676912217,2,1,1501
21:39:05.613372,896990,676917221,2,1,1501
21:39:05.618779,896990,682324368,2,1,1501
21:39:05.619014,896990,682559306,2,1,1501
21:39:05.619023,896990,682567871,2,1,1501
21:39:05.624070,896990,687615715,2,1,1501
21:39:05.624614,896990,688159193,2,1,1501
21:39:05.624623,896990,688168269,2,1,829
21:39:05.629152,896990,692697489,2,1,1501
21:39:05.629826,896990,693371047,2,1,1501
21:39:05.630483,896990,694028259,2,1,1501
21:39:05.634968,896990,698512882,2,1,1501
21:39:05.635812,896990,699357383,2,1,1501
21:39:05.636179,896990,699724573,2,1,1501
21:39:05.640722,896990,704267570,2,1,1501
21:39:05.641284,896990,704829670,2,1,1501
21:39:05.641869,896990,705414568,2,1,1501
21:39:05.641876,896990,705421245,2,1,1501
21:39:05.646918,896990,710463809,2,1,1501
21:39:05.647530,896990,711075257,2,1,1501
21:39:05.647555,896990,711100346,2,1,1501
21:39:05.652593,896990,716138302,2,1,1501
21:39:05.653243,896990,716788584,2,1,1501
21:39:05.653248,896990,716793305,2,1,1501
21:39:05.658310,896990,721855423,2,1,1501
21:39:05.658801,896990,722346549,2,1,1501
21:39:05.658806,896990,722350971,2,1,1501
21:39:05.664074,896990,727619643,2,1,1501
21:39:05.664086,896990,727631821,2,1,1501
21:39:05.664492,896990,728037060,2,1,1501
21:39:05.669617,896990,733162314,2,1,1501
21:39:05.669629,896990,733174122,2,1,1501
21:39:05.670192,896990,733737144,2,1,1501
21:39:05.674642,896990,738187285,2,1,1501
21:39:05.675360,896990,738904831,2,1,1501
21:39:05.675892,896990,739437505,2,1,1501
21:39:05.680366,896990,743910827,2,1,1501
21:39:05.681073,896990,744618099,2,1,1501
21:39:05.681630,896990,745175305,2,1,1501
21:39:05.687469,896990,751013908,2,1,1501
21:39:05.687493,896990,751038627,2,1,1501
21:39:05.687498,896990,751043607,2,1,1501
21:39:05.691740,896990,755284981,2,1,1501
21:39:05.692390,896990,755935669,2,1,1501
21:39:05.693027,896990,756572786,2,1,1501
21:39:05.697501,896990,761045893,2,1,1501
21:39:05.698164,896990,761709083,2,1,1501
21:39:05.698881,896990,762426291,2,1,1501
21:39:05.698885,896990,762429999,2,1,829
21:39:05.704090,896990,767635551,2,1,1501
21:39:05.704095,896990,767640477,2,1,1501
21:39:05.704563,896990,768108066,2,1,1501
21:39:05.709796,896990,773340984,2,1,1501
21:39:05.709825,896990,773370737,2,1,1501
21:39:05.710239,896990,773784700,2,1,1501
21:39:05.714798,896990,778343724,2,1,1501
21:39:05.715598,896990,779143314,2,1,1501
