time,rnti,frame,slot,sched_frame,sched_slot,avg_snr_x10,mcs_table,ul_bler_mcs_before,selected_mcs,pre_phr_mcs,post_phr_mcs,final_mcs,estimated_ul_buffer,sched_ul_bytes,B,min_rb,available_rb_before,available_rb_after,ph,pcmax,rb_size_final,tbs_final,force_ul_mcs
21:38:54.707933,45239,349,2,349,8,427,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
21:38:54.739276,35021,352,2,352,8,427,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
21:38:54.841659,45239,362,2,362,8,392,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
21:38:54.872568,35021,365,2,365,8,391,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
21:38:54.976507,45239,375,2,375,8,360,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
21:38:55.007289,35021,378,2,378,8,359,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
21:38:55.108001,45239,388,2,388,8,331,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
21:38:55.138310,35021,391,2,391,8,330,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
21:38:55.238969,45239,401,2,401,8,305,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
21:38:55.269080,35021,404,2,404,8,304,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
21:38:55.368700,45239,414,2,414,8,281,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
21:38:55.398881,35021,417,2,417,8,281,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
21:38:55.499179,45239,427,2,427,8,260,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
21:38:55.528892,35021,430,2,430,8,259,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
21:38:55.666754,45239,440,2,440,8,240,0,27,27,27,27,27,0,0,0,5,5,5,48,20,5,421,-1
21:38:55.696753,35021,443,2,443,8,240,0,27,27,27,27,27,0,0,0,5,5,5,48,20,5,469,-1
21:38:55.797042,45239,453,2,453,8,223,0,27,27,27,27,27,0,0,0,5,5,5,48,20,5,469,-1
21:38:55.827195,35021,456,2,456,8,223,0,27,27,27,27,27,0,0,0,5,5,5,48,20,5,421,-1
21:38:55.927778,45239,466,2,466,8,207,0,25,25,25,25,25,0,0,0,5,5,5,48,20,5,421,-1
21:38:55.958333,35021,469,2,469,8,207,0,25,25,25,25,25,0,0,0,5,5,5,48,20,5,421,-1
21:38:56.059708,45239,479,2,479,8,193,0,23,23,23,23,23,0,0,0,5,5,5,48,20,5,372,-1
21:38:56.090048,35021,482,2,482,8,193,0,23,23,23,23,23,0,0,0,5,5,5,48,20,5,372,-1
21:38:56.191911,45239,492,2,492,8,180,0,22,22,22,22,22,0,0,0,5,5,5,48,20,5,341,-1
21:38:56.222112,35021,495,2,495,8,180,0,22,22,22,22,22,0,0,0,5,5,5,48,20,5,341,-1
21:38:56.322728,45239,505,2,505,8,169,0,20,20,20,20,20,0,0,0,5,5,5,48,20,5,285,-1
21:38:56.352633,35021,508,2,508,8,168,0,20,20,20,20,20,0,0,0,5,5,5,48,20,5,285,-1
21:38:56.452895,45239,518,2,518,8,158,0,19,19,19,19,19,0,0,0,5,5,5,48,20,5,261,-1
21:38:56.483197,35021,521,2,521,8,158,0,19,19,19,19,19,0,0,0,5,5,5,48,20,5,261,-1
21:38:56.584201,45239,531,2,531,8,149,0,18,18,18,18,18,0,0,0,5,5,5,48,20,5,241,-1
21:38:56.614659,35021,534,2,534,8,149,0,18,18,18,18,18,0,0,0,5,5,5,48,20,5,241,-1
21:38:56.716374,45239,544,2,544,8,140,0,17,17,17,17,17,0,0,0,5,5,5,48,20,5,209,-1
21:38:56.746866,35021,547,2,547,8,140,0,17,17,17,17,17,0,0,0,5,5,5,48,20,5,225,-1
21:38:56.848415,45239,557,2,557,8,132,0,16,16,16,16,16,0,0,0,5,5,5,48,20,5,225,-1
21:38:56.878560,35021,560,2,560,8,132,0,16,16,16,16,16,0,0,0,5,5,5,48,20,5,209,-1
