time,rnti,frame,slot,snrx10,phr,tpc,tb_size,txpower_calc,rbSize,mcs,rssi
21:40:51.673170,35021,453,8,60,48,1,101,0,5,8,890
21:40:51.719073,45239,457,8,60,48,1,101,0,5,8,890
21:40:51.788155,35021,463,8,60,48,2,101,0,5,8,890
21:40:51.833877,45239,467,8,60,48,2,101,0,5,8,890
21:40:51.902450,35021,473,8,55,48,1,101,0,5,8,890
21:40:51.947873,45239,477,8,60,48,1,101,0,5,8,890
21:40:52.016524,35021,483,8,60,48,1,101,0,5,8,890
21:40:52.062187,45239,487,8,60,48,1,101,0,5,8,890
21:40:52.177960,35021,493,8,60,48,1,101,0,5,8,890
21:40:52.224968,45239,497,8,60,48,1,101,0,5,8,890
21:40:52.295790,35021,503,8,60,48,1,101,0,5,8,890
21:40:52.342082,45239,507,8,60,48,1,101,0,5,8,890
21:40:52.411908,35021,513,8,60,48,2,101,0,5,8,890
21:40:52.459081,45239,517,8,60,48,2,101,0,5,8,890
21:40:52.530556,35021,523,8,60,48,1,101,0,5,8,890
21:40:52.576119,45239,527,8,60,48,1,101,0,5,8,890
21:40:52.644441,35021,533,8,55,48,1,101,0,5,8,890
21:40:52.689713,45239,537,8,60,48,1,101,0,5,8,890
21:40:52.758370,35021,543,8,60,48,1,101,0,5,8,890
21:40:52.803670,45239,547,8,60,48,1,101,0,5,8,890
21:40:52.872357,35021,553,8,60,48,1,101,0,5,8,890
21:40:52.917796,45239,557,8,60,48,1,101,0,5,8,890
21:40:52.986191,35021,563,8,60,48,2,101,0,5,8,890
21:40:53.124743,45239,567,8,60,48,2,101,0,5,8,890
21:40:53.193246,35021,573,8,60,48,1,101,0,5,8,890
21:40:53.238663,45239,577,8,60,48,1,101,0,5,8,890
21:40:53.306865,35021,583,8,60,48,1,101,0,5,8,890
21:40:53.352241,45239,587,8,60,48,1,101,0,5,8,890
21:40:53.420137,35021,593,8,60,48,1,101,0,5,8,890
21:40:53.465649,45239,597,8,55,48,1,101,0,5,8,890
21:40:53.533601,35021,603,8,60,48,2,101,0,5,8,890
21:40:53.581318,45239,607,8,60,48,1,101,0,5,8,890
21:40:53.654399,35021,613,8,60,48,1,101,0,5,8,890
21:40:53.701170,45239,617,8,60,48,2,101,0,5,8,890
21:40:53.770589,35021,623,8,60,48,1,101,0,5,8,890
21:40:53.816372,45239,627,8,55,48,1,101,0,5,8,890
21:40:53.884700,35021,633,8,60,48,1,101,0,5,8,890
21:40:53.931295,45239,637,8,60,48,1,101,0,5,8,890
21:40:53.999969,35021,643,8,60,48,1,101,0,5,8,890
21:40:54.048588,45239,647,8,60,48,1,101,0,5,8,890
21:40:54.164770,35021,653,8,60,48,2,101,0,5,8,890
21:40:54.221692,45239,657,8,60,48,2,101,0,5,8,890
21:40:54.290141,35021,663,8,60,48,1,101,0,5,8,890
21:40:54.334987,45239,667,8,60,48,1,101,0,5,8,890
21:40:54.402658,35021,673,8,60,48,1,101,0,5,8,890
21:40:54.447315,45239,677,8,60,48,1,101,0,5,8,890
21:40:54.514903,35021,683,8,60,48,1,101,0,5,8,890
21:40:54.560156,45239,687,8,60,48,1,101,0,5,8,890
21:40:54.628538,35021,693,8,60,48,1,101,0,5,8,890
21:40:54.674101,45239,697,8,60,48,1,101,0,5,8,890
21:40:54.742391,35021,703,8,60,48,2,101,0,5,8,890
21:40:54.787379,45239,707,8,60,48,2,101,0,5,8,890
21:40:54.855207,35021,713,8,60,48,1,101,0,5,8,890
21:40:54.900241,45239,717,8,55,48,1,101,0,5,8,890
21:40:54.967698,35021,723,8,60,48,1,101,0,5,8,890
21:40:55.013283,45239,727,8,60,48,1,101,0,5,8,890
21:40:55.081385,35021,733,8,60,48,1,101,0,5,8,890
21:40:55.126804,45239,737,8,65,48,1,101,0,5,8,890
21:40:55.203331,35021,743,8,60,48,1,101,0,5,8,890
21:40:55.260228,45239,747,8,60,48,1,101,0,5,8,890
21:40:55.328707,35021,753,8,60,48,2,101,0,5,8,890
21:40:55.374758,45239,757,8,60,48,2,101,0,5,8,890
21:40:55.443366,35021,763,8,60,48,1,101,0,5,8,890
21:40:55.489223,45239,767,8,60,48,1,101,0,5,8,890
21:40:55.557988,35021,773,8,60,48,1,101,0,5,8,890
21:40:55.603957,45239,777,8,60,48,1,101,0,5,8,890
21:40:55.671715,35021,783,8,60,48,1,101,0,5,8,890
21:40:55.717454,45239,787,8,60,48,1,101,0,5,8,890
21:40:55.785927,35021,793,8,60,48,2,101,0,5,8,890
21:40:55.831718,45239,797,8,60,48,2,101,0,5,8,890
21:40:55.899702,35021,803,8,55,48,1,101,0,5,8,890
21:40:55.944870,45239,807,8,60,48,1,101,0,5,8,890
21:40:56.016688,35021,813,8,60,48,1,101,0,5,8,890
21:40:56.062177,45239,817,8,60,48,1,101,0,5,8,890
21:40:56.130001,35021,823,8,60,48,1,101,0,5,8,890
21:40:56.211840,45239,827,8,60,48,1,101,0,5,8,890
21:40:56.291416,35021,833,8,60,48,1,101,0,5,8,890
21:40:56.338433,45239,837,8,60,48,1,101,0,5,8,890
21:40:56.408749,35021,843,8,60,48,2,101,0,5,8,890
21:40:56.454583,45239,847,8,60,48,2,101,0,5,8,890
21:40:56.523514,35021,853,8,60,48,1,101,0,5,8,890
21:40:56.571069,45239,857,8,60,48,1,101,0,5,8,890
21:40:56.641330,35021,863,8,60,48,1,101,0,5,8,890
21:40:56.687938,45239,867,8,60,48,1,101,0,5,8,890
21:40:56.758261,35021,873,8,60,48,1,101,0,5,8,890
21:40:56.804749,45239,877,8,60,48,1,101,0,5,8,890
21:40:56.874987,35021,883,8,60,48,1,101,0,5,8,890
21:40:56.921942,45239,887,8,60,48,1,101,0,5,8,890
21:40:56.991206,35021,893,8,60,48,2,101,0,5,8,890
21:40:57.038070,45239,897,8,60,48,2,101,0,5,8,890
21:40:57.107926,35021,903,8,60,48,1,101,0,5,8,890
21:40:57.153691,45239,907,8,60,48,1,101,0,5,8,890
21:40:57.239288,35021,913,8,60,48,1,101,0,5,8,890
21:40:57.283175,45239,917,8,60,48,1,101,0,5,8,890
21:40:57.351520,35021,923,8,60,48,1,101,0,5,8,890
21:40:57.396460,45239,927,8,60,48,1,101,0,5,8,890
21:40:57.463802,35021,933,8,60,48,2,101,0,5,8,890
21:40:57.508961,45239,937,8,60,48,2,101,0,5,8,890
21:40:57.576962,35021,943,8,60,48,1,101,0,5,8,890
21:40:57.621988,45239,947,8,60,48,1,101,0,5,8,890
21:40:57.689699,35021,953,8,60,48,1,101,0,5,8,890
21:40:57.734684,45239,957,8,60,48,1,101,0,5,8,890
21:40:57.804319,35021,963,8,60,48,1,101,0,5,8,890
21:40:57.851434,45239,967,8,60,48,1,101,0,5,8,890
21:40:57.922657,35021,973,8,60,48,1,101,0,5,8,890
21:40:57.969383,45239,977,8,60,48,1,101,0,5,8,890
21:40:58.039816,35021,983,8,60,48,2,101,0,5,8,890
21:40:58.085124,45239,987,8,60,48,2,101,0,5,8,890
21:40:58.154623,35021,993,8,60,48,1,101,0,5,8,890
21:40:58.200399,45239,997,8,60,48,1,101,0,5,8,890
21:40:58.268547,35021,1003,8,60,48,1,101,0,5,8,890
21:40:58.315930,45239,1007,8,60,48,1,101,0,5,8,890
21:40:58.384928,35021,1013,8,60,48,1,101,0,5,8,890
21:40:58.431532,45239,1017,8,60,48,1,101,0,5,8,890
21:40:58.499996,35021,1023,8,60,48,1,101,0,5,8,890
21:40:58.546349,45239,3,8,60,48,1,101,0,5,8,890
21:40:58.615729,35021,9,8,60,48,2,101,0,5,8,890
21:40:58.662422,45239,13,8,60,48,2,101,0,5,8,890
21:40:58.732131,35021,19,8,60,48,1,101,0,5,8,890
21:40:58.779384,45239,23,8,60,48,1,101,0,5,8,890
21:40:58.849331,35021,29,8,55,48,1,101,0,5,8,890
21:40:58.896667,45239,33,8,55,48,1,101,0,5,8,890
21:40:58.995306,35021,39,8,60,48,1,101,0,5,8,890
21:40:59.042234,45239,43,8,60,48,1,101,0,5,8,890
21:40:59.111004,35021,49,8,60,48,2,101,0,5,8,890
21:40:59.161066,45239,53,8,60,48,2,101,0,5,8,890
21:40:59.226414,35021,59,8,60,48,1,101,0,5,8,890
21:40:59.272849,45239,63,8,60,48,1,101,0,5,8,890
21:40:59.343804,35021,69,8,55,48,1,101,0,5,8,890
21:40:59.390236,45239,73,8,60,48,1,101,0,5,8,890
21:40:59.460029,35021,79,8,60,48,1,101,0,5,8,890
21:40:59.506335,45239,83,8,60,48,1,101,0,5,8,890
21:40:59.576154,35021,89,8,60,48,1,101,0,5,8,890
21:40:59.622121,45239,93,8,60,48,1,101,0,5,8,890
21:40:59.691887,35021,99,8,60,48,2,101,0,5,8,890
21:40:59.739094,45239,103,8,60,48,2,101,0,5,8,890
21:40:59.810170,35021,109,8,60,48,1,101,0,5,8,890
21:40:59.857436,45239,113,8,60,48,1,101,0,5,8,890
21:40:59.926252,35021,119,8,60,48,1,101,0,5,8,890
21:40:59.998073,45239,123,8,60,48,1,101,0,5,8,890
21:41:00.066154,35021,129,8,60,48,1,101,0,5,8,890
21:41:00.111502,45239,133,8,60,48,1,101,0,5,8,890
21:41:00.179621,35021,139,8,60,48,1,101,0,5,8,890
21:41:00.224930,45239,143,8,60,48,1,101,0,5,8,890
21:41:00.293195,35021,149,8,55,48,2,101,0,5,8,890
21:41:00.339166,45239,153,8,60,48,2,101,0,5,8,890
21:41:00.407679,35021,159,8,60,48,1,101,0,5,8,890
21:41:00.453302,45239,163,8,60,48,1,101,0,5,8,890
21:41:00.521753,35021,169,8,60,48,1,101,0,5,8,890
21:41:00.567368,45239,173,8,60,48,1,101,0,5,8,890
21:41:00.635892,35021,179,8,60,48,1,101,0,5,8,890
21:41:00.681362,45239,183,8,60,48,1,101,0,5,8,890
