time,rnti,frame,slot,snrx10,tpc,rssi
21:41:00.600797,45239,176,7,100,1,937
21:41:02.602342,35021,338,7,100,1,937
21:41:03.365928,45239,404,7,100,1,937
21:41:03.708936,35021,426,7,100,1,937
21:41:04.203096,35021,469,7,100,1,937
21:41:04.625371,45239,501,17,100,1,937
21:41:04.815883,35021,518,7,100,1,937
21:41:04.936650,35021,528,17,100,1,937
21:41:05.017920,35021,535,17,100,1,937
21:41:05.046491,35021,538,7,100,1,937
21:41:05.247321,35021,555,17,100,1,937
21:41:05.681194,45239,589,17,110,1,937
21:41:05.837351,35021,603,7,100,1,937
21:41:05.982448,35021,615,17,100,1,937
21:41:06.011567,35021,618,7,100,1,937
21:41:06.121466,35021,627,17,100,1,929
21:41:06.127182,35021,628,7,100,1,937
21:41:06.287732,35021,641,17,100,1,937
21:41:06.333292,45239,645,17,100,1,937
21:41:07.606566,45239,740,7,100,1,929
21:41:07.905150,35021,766,7,100,1,937
21:41:08.386544,35021,806,7,100,1,929
21:41:08.485920,35021,814,17,100,1,929
21:41:09.081554,45239,857,7,100,1,937
21:41:09.179438,45239,865,17,100,1,937
21:41:09.415207,45239,886,7,100,1,937
21:41:09.649414,35021,902,7,100,1,937
21:41:10.240719,35021,955,7,100,1,937
21:41:10.245438,35021,955,17,100,1,937
21:41:10.452888,35021,976,7,100,1,937
21:41:10.676729,45239,997,17,100,1,937
21:41:11.329885,45239,30,7,100,1,937
21:41:12.293831,35021,108,17,100,1,937
21:41:13.007322,45239,161,7,100,1,937
21:41:13.025421,35021,162,17,100,1,937
21:41:13.642853,45239,216,7,100,1,937
21:41:13.977498,35021,243,7,100,1,937
21:41:14.142924,35021,257,17,100,1,929
21:41:14.471237,45239,286,7,100,1,937
21:41:14.586228,35021,296,7,100,1,937
21:41:14.621327,45239,299,7,100,1,929
21:41:15.512848,45239,374,7,100,1,937
21:41:15.659091,35021,387,7,100,1,937
21:41:16.212955,35021,430,17,100,1,937
21:41:16.342923,45239,442,17,100,1,937
21:41:16.537528,45239,460,17,100,1,937
21:41:16.684186,35021,474,7,100,1,937
21:41:16.695081,45239,475,7,100,1,929
21:41:16.959772,45239,497,7,100,1,937
21:41:17.019254,45239,502,17,100,1,937
21:41:17.157681,35021,515,17,100,1,937
21:41:17.492419,45239,547,7,100,1,937
21:41:17.544822,45239,552,7,110,1,937
21:41:17.682703,35021,565,7,100,1,937
21:41:17.682703,45239,565,7,100,1,937
21:41:18.048215,35021,593,7,100,1,929
21:41:18.063995,35021,594,17,100,1,929
21:41:18.768865,45239,660,7,100,1,937
21:41:19.064417,45239,682,17,100,1,929
21:41:19.251307,45239,700,7,100,1,937
21:41:19.304312,35021,705,7,100,1,937
21:41:19.650907,45239,737,17,100,1,937
21:41:20.193662,35021,781,17,100,1,929
21:41:20.355096,45239,797,17,100,1,929
21:41:20.441980,45239,806,7,100,1,937
21:41:20.547137,35021,816,17,100,1,937
21:41:21.193118,35021,875,17,100,1,937
21:41:21.197969,45239,876,7,100,1,937
21:41:21.332997,45239,889,17,100,1,929
21:41:21.816292,45239,937,7,100,1,929
21:41:22.253909,45239,969,7,100,1,944
21:41:22.293469,35021,972,17,100,1,937
21:41:22.402157,35021,982,7,100,1,929
21:41:22.742357,45239,1011,17,100,1,937
21:41:23.340845,45239,30,17,100,1,937
21:41:23.375807,35021,33,17,100,1,929
21:41:23.416124,35021,37,7,100,1,937
21:41:23.544577,35021,48,7,100,1,937
21:41:23.703829,35021,62,7,100,1,944
21:41:24.075645,35021,86,7,100,1,937
21:41:24.177486,35021,95,7,100,1,929
21:41:24.330886,35021,108,17,100,1,937
21:41:24.788246,35021,149,7,100,1,937
21:41:24.811205,45239,151,7,100,1,937
21:41:24.873787,35021,156,17,100,1,929
21:41:25.272185,35021,183,7,100,1,937
21:41:25.490400,45239,202,7,100,1,937
21:41:25.558386,35021,208,7,100,1,937
21:41:25.671295,45239,218,7,100,1,937
21:41:25.858074,45239,234,17,100,1,937
21:41:26.745028,45239,304,7,100,1,937
21:41:27.312786,45239,351,7,100,1,937
21:41:27.318457,45239,351,17,100,1,929
21:41:27.468048,35021,364,17,100,1,937
21:41:27.633807,35021,379,7,100,1,937
21:41:27.851716,45239,398,7,100,1,937
21:41:29.373597,45239,521,7,100,1,937
21:41:29.383972,35021,522,7,100,1,937
21:41:29.473942,35021,530,17,100,1,929
21:41:29.486039,45239,531,17,100,1,929
21:41:29.783853,35021,557,17,100,1,937
21:41:30.159694,35021,590,7,100,1,937
21:41:30.468221,35021,613,7,100,1,929
21:41:30.497220,35021,615,17,100,1,929
21:41:30.525913,35021,618,7,100,1,929
21:41:31.080474,35021,666,17,100,1,937
21:41:31.194505,45239,676,17,100,1,929
21:41:31.581376,45239,708,7,100,1,937
