time,mono_sec,mono_nsec,rnti,frame,slot,sdu_bytes
21:40:51.673169,897096,736714626,35021,453,8,101
21:40:51.719073,897096,782618372,45239,457,8,101
21:40:51.788155,897096,851700456,35021,463,8,101
21:40:51.833877,897096,897422013,45239,467,8,101
21:40:51.902450,897096,965995073,35021,473,8,101
21:40:51.947872,897097,11417721,45239,477,8,101
21:40:52.016524,897097,80068904,35021,483,8,101
21:40:52.062187,897097,125732074,45239,487,8,101
21:40:52.177959,897097,241504580,35021,493,8,101
21:40:52.224968,897097,288513040,45239,497,8,101
21:40:52.295790,897097,359335230,35021,503,8,101
21:40:52.342081,897097,405626600,45239,507,8,101
21:40:52.411908,897097,475452938,35021,513,8,101
21:40:52.459080,897097,522625704,45239,517,8,101
21:40:52.530555,897097,594100741,35021,523,8,101
21:40:52.576119,897097,639663892,45239,527,8,101
21:40:52.644441,897097,707986239,35021,533,8,101
21:40:52.689713,897097,753257775,45239,537,8,101
21:40:52.758370,897097,821915028,35021,543,8,101
21:40:52.803670,897097,867214934,45239,547,8,101
21:40:52.872356,897097,935901566,35021,553,8,101
21:40:52.917796,897097,981341097,45239,557,8,101
21:40:52.986191,897098,49736175,35021,563,8,101
21:40:53.124743,897098,188287974,45239,567,8,101
21:40:53.193246,897098,256791043,35021,573,8,101
21:40:53.238662,897098,302207830,45239,577,8,101
21:40:53.306865,897098,370410359,35021,583,8,101
21:40:53.352241,897098,415786241,45239,587,8,101
21:40:53.420137,897098,483682142,35021,593,8,101
21:40:53.465649,897098,529194105,45239,597,8,101
21:40:53.533600,897098,597145745,35021,603,8,101
21:40:53.581318,897098,644863000,45239,607,8,101
21:40:53.654399,897098,717944111,35021,613,8,101
21:40:53.701170,897098,764715100,45239,617,8,101
21:40:53.770589,897098,834133863,35021,623,8,101
21:40:53.816372,897098,879917040,45239,627,8,101
21:40:53.884700,897098,948244921,35021,633,8,101
21:40:53.931294,897098,994839506,45239,637,8,101
21:40:53.999969,897099,63514023,35021,643,8,101
21:40:54.048588,897099,112132982,45239,647,8,101
21:40:54.164769,897099,228314719,35021,653,8,101
21:40:54.221691,897099,285236570,45239,657,8,101
21:40:54.290141,897099,353686015,35021,663,8,101
21:40:54.334987,897099,398532415,45239,667,8,101
21:40:54.402657,897099,466202472,35021,673,8,101
21:40:54.447314,897099,510859781,45239,677,8,101
21:40:54.514902,897099,578447717,35021,683,8,101
21:40:54.560156,897099,623700845,45239,687,8,101
21:40:54.628538,897099,692082975,35021,693,8,101
21:40:54.674100,897099,737645397,45239,697,8,101
21:40:54.742390,897099,805935523,35021,703,8,101
21:40:54.787379,897099,850923758,45239,707,8,101
21:40:54.855206,897099,918751730,35021,713,8,101
21:40:54.900240,897099,963785653,45239,717,8,101
21:40:54.967697,897100,31242683,35021,723,8,101
21:40:55.013283,897100,76827994,45239,727,8,101
21:40:55.081384,897100,144929720,35021,733,8,101
21:40:55.126803,897100,190348821,45239,737,8,101
21:40:55.203330,897100,266875586,35021,743,8,101
21:40:55.260227,897100,323772227,45239,747,8,101
21:40:55.328706,897100,392251718,35021,753,8,101
21:40:55.374757,897100,438302382,45239,757,8,101
21:40:55.443365,897100,506910606,35021,763,8,101
21:40:55.489223,897100,552768341,45239,767,8,101
21:40:55.557987,897100,621532588,35021,773,8,101
21:40:55.603957,897100,667502040,45239,777,8,101
21:40:55.671714,897100,735259614,35021,783,8,101
21:40:55.717454,897100,780998900,45239,787,8,101
21:40:55.785927,897100,849472118,35021,793,8,101
21:40:55.831718,897100,895262967,45239,797,8,101
21:40:55.899701,897100,963246312,35021,803,8,101
21:40:55.944870,897101,8414926,45239,807,8,101
21:40:56.016687,897101,80232693,35021,813,8,101
21:40:56.062176,897101,125721596,45239,817,8,101
21:40:56.130000,897101,193545695,35021,823,8,101
21:40:56.211840,897101,275385193,45239,827,8,101
21:40:56.291416,897101,354960791,35021,833,8,101
21:40:56.338433,897101,401978248,45239,837,8,101
21:40:56.408749,897101,472294061,35021,843,8,101
21:40:56.454582,897101,518127763,45239,847,8,101
21:40:56.523514,897101,587058881,35021,853,8,101
21:40:56.571068,897101,634613776,45239,857,8,101
21:40:56.641329,897101,704874766,35021,863,8,101
21:40:56.687938,897101,751483145,45239,867,8,101
21:40:56.758261,897101,821806167,35021,873,8,101
21:40:56.804748,897101,868293797,45239,877,8,101
21:40:56.874986,897101,938531601,35021,883,8,101
21:40:56.921942,897101,985487130,45239,887,8,101
21:40:56.991205,897102,54750635,35021,893,8,101
21:40:57.038069,897102,101614754,45239,897,8,101
21:40:57.107925,897102,171470809,35021,903,8,101
21:40:57.153690,897102,217235797,45239,907,8,101
21:40:57.239288,897102,302833263,35021,913,8,101
21:40:57.283175,897102,346719866,45239,917,8,101
21:40:57.351520,897102,415065074,35021,923,8,101
21:40:57.396460,897102,460004851,45239,927,8,101
21:40:57.463801,897102,527346333,35021,933,8,101
21:40:57.508960,897102,572505280,45239,937,8,101
21:40:57.576961,897102,640506189,35021,943,8,101
21:40:57.621987,897102,685532695,45239,947,8,101
21:40:57.689698,897102,753243601,35021,953,8,101
21:40:57.734683,897102,798228523,45239,957,8,101
21:40:57.804319,897102,867864499,35021,963,8,101
21:40:57.851433,897102,914978607,45239,967,8,101
21:40:57.922657,897102,986201944,35021,973,8,101
21:40:57.969382,897103,32927602,45239,977,8,101
21:40:58.039815,897103,103360770,35021,983,8,101
21:40:58.085124,897103,148668951,45239,987,8,101
21:40:58.154622,897103,218167611,35021,993,8,101
21:40:58.200398,897103,263943558,45239,997,8,101
21:40:58.268546,897103,332091603,35021,1003,8,101
21:40:58.315930,897103,379475094,45239,1007,8,101
21:40:58.384928,897103,448473382,35021,1013,8,101
21:40:58.431532,897103,495077189,45239,1017,8,101
21:40:58.499996,897103,563541273,35021,1023,8,101
21:40:58.546349,897103,609894129,45239,3,8,101
21:40:58.615729,897103,679274019,35021,9,8,101
21:40:58.662422,897103,725967075,45239,13,8,101
21:40:58.732131,897103,795676319,35021,19,8,101
21:40:58.779383,897103,842928616,45239,23,8,101
21:40:58.849331,897103,912875797,35021,29,8,101
21:40:58.896667,897103,960212083,45239,33,8,101
21:40:58.995306,897104,58851012,35021,39,8,101
21:40:59.042233,897104,105778712,45239,43,8,101
21:40:59.111004,897104,174549464,35021,49,8,101
21:40:59.161066,897104,224611295,45239,53,8,101
21:40:59.226414,897104,289959313,35021,59,8,101
21:40:59.272848,897104,336393777,45239,63,8,101
21:40:59.343804,897104,407349242,35021,69,8,101
21:40:59.390235,897104,453780787,45239,73,8,101
21:40:59.460029,897104,523573925,35021,79,8,101
21:40:59.506335,897104,569880031,45239,83,8,101
21:40:59.576153,897104,639698624,35021,89,8,101
21:40:59.622120,897104,685665645,45239,93,8,101
21:40:59.691886,897104,755431357,35021,99,8,101
21:40:59.739093,897104,802638603,45239,103,8,101
21:40:59.810169,897104,873714377,35021,109,8,101
21:40:59.857436,897104,920980965,45239,113,8,101
21:40:59.926251,897104,989796568,35021,119,8,101
21:40:59.998073,897105,61618330,45239,123,8,101
21:41:00.066154,897105,129699515,35021,129,8,101
21:41:00.111502,897105,175046953,45239,133,8,101
21:41:00.179621,897105,243166087,35021,139,8,101
21:41:00.224930,897105,288475457,45239,143,8,101
21:41:00.293195,897105,356740223,35021,149,8,101
21:41:00.339166,897105,402711153,45239,153,8,101
21:41:00.407678,897105,471223566,35021,159,8,101
21:41:00.453302,897105,516846981,45239,163,8,101
21:41:00.521753,897105,585298539,35021,169,8,101
21:41:00.567368,897105,630913012,45239,173,8,101
21:41:00.635891,897105,699436788,35021,179,8,101
