time,rnti,frame,slot,lcid,data_size,tx_list_occupancy
21:41:02.384888,45239,320,0,1,0,0
21:41:02.384890,45239,320,0,4,3,0
21:41:02.444265,45239,324,16,1,0,0
21:41:02.444266,45239,324,16,4,3,0
21:41:02.506486,45239,330,5,1,0,0
21:41:02.506489,45239,330,5,4,3,0
21:41:02.569372,35021,335,15,1,0,0
21:41:02.569374,35021,335,15,4,3,0
21:41:02.655869,35021,343,6,1,0,0
21:41:02.655871,35021,343,6,4,3,0
21:41:02.712617,45239,348,5,1,0,0
21:41:02.712618,45239,348,5,4,3,0
21:41:02.775494,35021,353,14,1,0,0
21:41:02.775496,35021,353,14,4,3,0
21:41:02.803831,35021,356,4,1,0,0
21:41:02.803833,35021,356,4,4,3,0
21:41:02.833009,35021,358,15,1,0,0
21:41:02.833011,35021,358,15,4,3,0
21:41:02.833555,45239,358,16,1,0,0
21:41:02.833556,45239,358,16,4,3,0
21:41:02.949338,35021,368,16,1,0,0
21:41:02.949340,35021,368,16,4,3,0
21:41:02.955219,45239,369,6,1,0,0
21:41:02.955220,45239,369,6,4,3,0
21:41:02.977565,35021,371,4,1,0,0
21:41:02.977567,35021,371,4,4,3,0
21:41:03.007514,35021,373,14,1,0,0
21:41:03.007515,35021,373,14,4,3,0
21:41:03.078496,45239,379,14,1,0,0
21:41:03.078498,45239,379,14,4,3,0
21:41:03.107724,45239,382,4,1,0,0
21:41:03.107725,45239,382,4,4,3,0
21:41:03.130748,35021,384,4,1,0,0
21:41:03.130750,35021,384,4,4,3,0
21:41:03.223118,45239,392,5,1,0,0
21:41:03.223120,45239,392,5,4,3,0
21:41:03.245943,35021,394,5,1,0,0
21:41:03.245944,35021,394,5,4,3,0
21:41:03.344221,45239,402,16,1,0,0
21:41:03.344222,45239,402,16,4,3,0
21:41:03.367369,35021,404,16,1,0,0
21:41:03.367370,35021,404,16,4,3,0
21:41:03.556388,45239,413,6,1,0,0
21:41:03.556390,45239,413,6,4,3,0
21:41:03.579277,35021,415,6,1,0,0
21:41:03.579278,35021,415,6,4,3,0
21:41:03.675204,45239,423,14,1,0,0
21:41:03.675205,45239,423,14,4,3,0
21:41:03.697973,35021,425,14,1,0,0
21:41:03.697975,35021,425,14,4,3,0
21:41:03.703673,45239,426,4,1,0,0
21:41:03.703674,45239,426,4,4,3,0
21:41:03.726542,35021,428,4,1,0,0
21:41:03.726543,35021,428,4,4,3,0
21:41:03.732848,45239,428,15,1,0,0
21:41:03.732849,45239,428,15,4,3,0
21:41:03.755973,35021,430,15,1,0,0
21:41:03.755974,35021,430,15,4,3,0
21:41:03.848271,45239,438,16,1,0,0
21:41:03.848273,45239,438,16,4,3,0
21:41:03.875851,45239,441,4,1,0,0
21:41:03.875852,45239,441,4,4,3,0
21:41:03.876318,35021,441,5,1,0,0
21:41:03.876319,35021,441,5,4,3,0
21:41:03.904166,45239,443,14,1,0,0
21:41:03.904168,45239,443,14,4,3,0
21:41:03.932983,45239,446,4,1,0,0
21:41:03.932985,45239,446,4,4,3,0
21:41:03.996787,35021,451,15,1,0,0
21:41:03.996789,35021,451,15,4,3,0
21:41:04.049004,45239,456,5,1,0,0
21:41:04.049006,45239,456,5,4,3,0
21:41:04.112632,35021,461,16,1,0,0
21:41:04.112634,35021,461,16,4,3,0
21:41:04.140163,35021,464,4,1,0,0
21:41:04.140165,35021,464,4,4,3,0
21:41:04.170088,45239,466,16,1,0,0
21:41:04.170089,45239,466,16,4,3,0
21:41:04.255902,35021,474,5,1,0,0
21:41:04.255904,35021,474,5,4,3,0
21:41:04.284268,35021,476,14,1,0,0
21:41:04.284270,35021,476,14,4,3,0
