time,direction,rnti,frame,diff,old_mcs,new_mcs,max_mcs_input,max_mcs_applied,min_mcs,opt_max_mcs,num_sched,num_retx,bler_window_ppm,bler_before_ppm,bler_after_ppm,lower_ppm,upper_ppm,branch,updated
21:40:52.157888,0,35021,492,100,0,0,28,28,0,28,1,1,1000000,998735,998861,50000,150000,3,1
21:40:52.228420,0,45239,498,56,0,0,28,28,0,28,2,2,1000000,990286,991257,50000,150000,3,1
21:40:53.400496,0,35021,592,100,0,0,28,28,0,28,1,1,1000000,998861,998975,50000,150000,3,1
21:40:53.468733,0,45239,598,100,0,0,28,28,0,28,1,1,1000000,991257,992132,50000,150000,3,1
21:40:54.608907,0,35021,692,100,0,0,28,28,0,28,1,1,1000000,998975,999077,50000,150000,3,1
21:40:54.677184,0,45239,698,100,0,0,28,28,0,28,1,1,1000000,992132,992918,50000,150000,3,1
21:40:55.766253,0,35021,792,100,0,0,28,28,0,28,1,1,1000000,999077,999170,50000,150000,3,1
21:40:55.834848,0,45239,798,100,0,0,28,28,0,28,1,1,1000000,992918,993627,50000,150000,3,1
21:40:56.971409,0,35021,892,100,0,0,28,28,0,28,1,1,1000000,999170,999253,50000,150000,3,1
21:40:57.041404,0,45239,898,100,0,0,28,28,0,28,1,1,1000000,993627,994264,50000,150000,3,1
21:40:58.134756,0,35021,992,100,0,0,28,28,0,28,1,1,1000000,999253,999327,50000,150000,3,1
21:40:58.203363,0,45239,998,100,0,0,28,28,0,28,1,1,1000000,994264,994837,50000,150000,3,1
21:40:59.323293,0,35021,68,100,0,0,28,28,0,28,1,1,1000000,999327,999394,50000,150000,3,1
21:40:59.393258,0,45239,74,100,0,0,28,28,0,28,1,1,1000000,994837,995354,50000,150000,3,1
21:41:00.502124,0,35021,168,100,0,0,28,28,0,28,1,1,1000000,999394,999455,50000,150000,3,1
21:41:00.570623,0,45239,174,100,0,0,28,28,0,28,1,1,1000000,995354,995818,50000,150000,3,1
21:41:01.666460,0,35021,268,100,0,0,28,28,0,28,1,1,1000000,999455,999509,50000,150000,3,1
21:41:01.736036,0,45239,274,100,0,0,28,28,0,28,1,1,1000000,995818,996236,50000,150000,3,1
21:41:02.384880,0,45239,320,46,0,0,28,28,0,28,1,1,1000000,996236,996613,50000,150000,3,1
21:41:02.444258,0,45239,324,4,0,0,28,28,0,28,-1,-1,-1,996613,996613,50000,150000,0,0
21:41:02.506473,0,45239,330,10,0,0,28,28,0,28,2,2,1000000,996613,996951,50000,150000,3,1
21:41:02.569363,0,35021,335,67,0,0,28,28,0,28,1,1,1000000,999509,999558,50000,150000,3,1
21:41:02.655860,0,35021,343,8,0,0,28,28,0,28,-1,-1,-1,999558,999558,50000,150000,0,0
21:41:02.712610,0,45239,348,18,0,0,28,28,0,28,1,1,1000000,996951,997256,50000,150000,3,1
21:41:02.775485,0,35021,353,18,0,0,28,28,0,28,2,2,1000000,999558,999603,50000,150000,3,1
21:41:02.803827,0,35021,356,3,0,0,28,28,0,28,-1,-1,-1,999603,999603,50000,150000,0,0
