profile_id,display_name,trace_id,seed,value_semantics,sample_count,duration_s,theoretical_marginal_mean_snr_db,theoretical_marginal_variance_snr_db2,empirical_mean_snr_db,empirical_variance_snr_db2,empirical_std_snr_db,empirical_p05_snr_db,empirical_median_snr_db,empirical_p95_snr_db,lag1_autocorrelation,lag10_1s_autocorrelation,absolute_jump_p95_db,state_transition_count,expected_state_transition_count,stationary_adverse_fraction,stationary_intermediate_fraction,stationary_favorable_fraction,empirical_adverse_fraction,empirical_intermediate_fraction,empirical_favorable_fraction,expected_adverse_dwell_s,expected_intermediate_dwell_s,expected_favorable_dwell_s,trace_sha256
FAVORABLE_STABLE,Favorable stable,GM_V2_FAVORABLE_STABLE_SEED_2026082101,2026082101,TARGET_SNR_DESIGN_NOT_MEASURED_ACHIEVED_OAI_SNR,4200,420.0,20.038718587998126,12.785041786728879,19.643281635191393,16.10997710051137,4.013723595429981,9.23264193710423,21.227765456379036,23.31094191457734,0.8622319614752726,0.44922771798638345,4.174103728605795,204,201.55200000000065,0.04000000000000075,0.15999999999999948,0.7999999999999997,0.06452380952380952,0.1711904761904762,0.7642857142857142,0.5000000000000001,0.6666666666666666,4.999999999999996,8cad86e2e1ee98176c75b872132eb68f7d770f889d7330fa4a9932c45c172de6
MID_VARIABLE,Mid variable,GM_V2_MID_VARIABLE_SEED_2026082102,2026082102,TARGET_SNR_DESIGN_NOT_MEASURED_ACHIEVED_OAI_SNR,4200,420.0,14.999999999999998,18.858707997984144,15.141748891401575,18.03261630156007,4.246482815408544,7.754234631339113,15.046489771938164,22.44197079599839,0.7786255158625186,0.18611485364025152,6.954393594672725,524,503.87999999999954,0.20000000000000018,0.6000000000000001,0.19999999999999973,0.1819047619047619,0.6159523809523809,0.20214285714285715,0.6666666666666666,1.0000000000000002,0.6666666666666666,0d2ef7ff9e7f342c772d0d88a4cec4e9ce9ac1c9946c1402d3087c55c8f0f811
ADVERSE_STABLE,Adverse stable,GM_V2_ADVERSE_STABLE_SEED_2026082103,2026082103,TARGET_SNR_DESIGN_NOT_MEASURED_ACHIEVED_OAI_SNR,4200,420.0,9.961281412001863,12.78504178672878,9.945907889974011,12.558299361174113,3.543769089708599,6.6973465002496795,8.74063338782694,16.559050633165167,0.8189481971993164,0.3579607574928314,4.332863608191306,198,201.5519999999997,0.8000000000000002,0.15999999999999995,0.039999999999999925,0.8023809523809524,0.15928571428571428,0.03833333333333333,4.999999999999996,0.6666666666666666,0.5000000000000001,380925bb530945b11b8e79ab93e88d5a555de540ce859756d6c5ad08584e98a0
FADE_RECOVERY,Fade / recovery,GM_V2_FADE_RECOVERY_SEED_2026082104,2026082104,TARGET_SNR_DESIGN_NOT_MEASURED_ACHIEVED_OAI_SNR,4200,420.0,14.999999999999982,18.858707997984173,15.764132817201212,18.507976395303015,4.302089770716438,7.860569969059061,15.26600183875069,22.636113681408315,0.9052001849342501,0.6773143869511687,3.4736242132982915,104,100.7760000000001,0.20000000000000168,0.5999999999999995,0.19999999999999887,0.14261904761904762,0.6,0.2573809523809524,3.3333333333333304,4.999999999999996,3.3333333333333304,ef2ae2d6448d9c7f3208bc81123d301a1a9f5d9b16be3bac4412c8cecf94e7c0
