profile_id,profile_source,payload_kib,payload_bytes,onwire_bytes,protocol_overhead_bytes,ue_count,rung,mcs,measured_cell_ceiling_mbps,share_envelope,share_mbps,deadline_s,target_fps,onwire_offered_mbps_per_ue,c1_rate_budget_mbps_per_ue,rate_feasible,nonnetwork_p95_ms,serialization_ms,queue_free_p95_ms,latency_necessary_feasible,joint_necessary_feasible,queue_sufficiency_claimed
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,equal_c1,6.4225,0.25,5,2.6284,6.4225,True,124.30999999999999,81.84974698326198,206.15974698326198,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,whole_cell_optimistic,36.7,0.25,10,5.2568,6.4225,True,124.30999999999999,14.323705722070844,138.63370572207083,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,equal_raw,9.175,0.25,10,5.2568,6.4225,True,124.30999999999999,57.29482288828338,181.60482288828337,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,equal_c1,6.4225,0.25,10,5.2568,6.4225,True,124.30999999999999,81.84974698326198,206.15974698326198,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,whole_cell_optimistic,36.7,0.25,15,7.8852,6.4225,False,124.30999999999999,14.323705722070844,138.63370572207083,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,equal_raw,9.175,0.25,15,7.8852,6.4225,False,124.30999999999999,57.29482288828338,181.60482288828337,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,equal_c1,6.4225,0.25,15,7.8852,6.4225,False,124.30999999999999,81.84974698326198,206.15974698326198,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,whole_cell_optimistic,36.7,0.25,20,10.5136,6.4225,False,124.30999999999999,14.323705722070844,138.63370572207083,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,equal_raw,9.175,0.25,20,10.5136,6.4225,False,124.30999999999999,57.29482288828338,181.60482288828337,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,equal_c1,6.4225,0.25,20,10.5136,6.4225,False,124.30999999999999,81.84974698326198,206.15974698326198,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,whole_cell_optimistic,36.7,0.5,2,1.05136,6.4225,True,124.30999999999999,14.323705722070844,138.63370572207083,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,equal_raw,9.175,0.5,2,1.05136,6.4225,True,124.30999999999999,57.29482288828338,181.60482288828337,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,equal_c1,6.4225,0.5,2,1.05136,6.4225,True,124.30999999999999,81.84974698326198,206.15974698326198,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,whole_cell_optimistic,36.7,0.5,5,2.6284,6.4225,True,124.30999999999999,14.323705722070844,138.63370572207083,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,equal_raw,9.175,0.5,5,2.6284,6.4225,True,124.30999999999999,57.29482288828338,181.60482288828337,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,equal_c1,6.4225,0.5,5,2.6284,6.4225,True,124.30999999999999,81.84974698326198,206.15974698326198,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,whole_cell_optimistic,36.7,0.5,10,5.2568,6.4225,True,124.30999999999999,14.323705722070844,138.63370572207083,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,equal_raw,9.175,0.5,10,5.2568,6.4225,True,124.30999999999999,57.29482288828338,181.60482288828337,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,equal_c1,6.4225,0.5,10,5.2568,6.4225,True,124.30999999999999,81.84974698326198,206.15974698326198,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,whole_cell_optimistic,36.7,0.5,15,7.8852,6.4225,False,124.30999999999999,14.323705722070844,138.63370572207083,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,equal_raw,9.175,0.5,15,7.8852,6.4225,False,124.30999999999999,57.29482288828338,181.60482288828337,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,equal_c1,6.4225,0.5,15,7.8852,6.4225,False,124.30999999999999,81.84974698326198,206.15974698326198,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,whole_cell_optimistic,36.7,0.5,20,10.5136,6.4225,False,124.30999999999999,14.323705722070844,138.63370572207083,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,equal_raw,9.175,0.5,20,10.5136,6.4225,False,124.30999999999999,57.29482288828338,181.60482288828337,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,clear,28,36.7,equal_c1,6.4225,0.5,20,10.5136,6.4225,False,124.30999999999999,81.84974698326198,206.15974698326198,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,whole_cell_optimistic,27.8,0.25,2,1.05136,4.865,True,124.30999999999999,18.90935251798561,143.2193525179856,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,equal_raw,6.95,0.25,2,1.05136,4.865,True,124.30999999999999,75.63741007194244,199.94741007194244,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,equal_c1,4.865,0.25,2,1.05136,4.865,True,124.30999999999999,108.05344295991779,232.3634429599178,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,whole_cell_optimistic,27.8,0.25,5,2.6284,4.865,True,124.30999999999999,18.90935251798561,143.2193525179856,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,equal_raw,6.95,0.25,5,2.6284,4.865,True,124.30999999999999,75.63741007194244,199.94741007194244,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,equal_c1,4.865,0.25,5,2.6284,4.865,True,124.30999999999999,108.05344295991779,232.3634429599178,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,whole_cell_optimistic,27.8,0.25,10,5.2568,4.865,False,124.30999999999999,18.90935251798561,143.2193525179856,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,equal_raw,6.95,0.25,10,5.2568,4.865,False,124.30999999999999,75.63741007194244,199.94741007194244,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,equal_c1,4.865,0.25,10,5.2568,4.865,False,124.30999999999999,108.05344295991779,232.3634429599178,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,whole_cell_optimistic,27.8,0.25,15,7.8852,4.865,False,124.30999999999999,18.90935251798561,143.2193525179856,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,equal_raw,6.95,0.25,15,7.8852,4.865,False,124.30999999999999,75.63741007194244,199.94741007194244,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,equal_c1,4.865,0.25,15,7.8852,4.865,False,124.30999999999999,108.05344295991779,232.3634429599178,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,whole_cell_optimistic,27.8,0.25,20,10.5136,4.865,False,124.30999999999999,18.90935251798561,143.2193525179856,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,equal_raw,6.95,0.25,20,10.5136,4.865,False,124.30999999999999,75.63741007194244,199.94741007194244,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,equal_c1,4.865,0.25,20,10.5136,4.865,False,124.30999999999999,108.05344295991779,232.3634429599178,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,whole_cell_optimistic,27.8,0.5,2,1.05136,4.865,True,124.30999999999999,18.90935251798561,143.2193525179856,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,equal_raw,6.95,0.5,2,1.05136,4.865,True,124.30999999999999,75.63741007194244,199.94741007194244,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,equal_c1,4.865,0.5,2,1.05136,4.865,True,124.30999999999999,108.05344295991779,232.3634429599178,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,whole_cell_optimistic,27.8,0.5,5,2.6284,4.865,True,124.30999999999999,18.90935251798561,143.2193525179856,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,equal_raw,6.95,0.5,5,2.6284,4.865,True,124.30999999999999,75.63741007194244,199.94741007194244,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,equal_c1,4.865,0.5,5,2.6284,4.865,True,124.30999999999999,108.05344295991779,232.3634429599178,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,whole_cell_optimistic,27.8,0.5,10,5.2568,4.865,False,124.30999999999999,18.90935251798561,143.2193525179856,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,equal_raw,6.95,0.5,10,5.2568,4.865,False,124.30999999999999,75.63741007194244,199.94741007194244,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,equal_c1,4.865,0.5,10,5.2568,4.865,False,124.30999999999999,108.05344295991779,232.3634429599178,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,whole_cell_optimistic,27.8,0.5,15,7.8852,4.865,False,124.30999999999999,18.90935251798561,143.2193525179856,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,equal_raw,6.95,0.5,15,7.8852,4.865,False,124.30999999999999,75.63741007194244,199.94741007194244,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,equal_c1,4.865,0.5,15,7.8852,4.865,False,124.30999999999999,108.05344295991779,232.3634429599178,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,whole_cell_optimistic,27.8,0.5,20,10.5136,4.865,False,124.30999999999999,18.90935251798561,143.2193525179856,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,equal_raw,6.95,0.5,20,10.5136,4.865,False,124.30999999999999,75.63741007194244,199.94741007194244,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mild,24,27.8,equal_c1,4.865,0.5,20,10.5136,4.865,False,124.30999999999999,108.05344295991779,232.3634429599178,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,whole_cell_optimistic,19.7,0.25,2,1.05136,3.4475,True,124.30999999999999,26.68426395939086,150.99426395939085,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,equal_raw,4.925,0.25,2,1.05136,3.4475,True,124.30999999999999,106.73705583756345,231.04705583756345,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,equal_c1,3.4475,0.25,2,1.05136,3.4475,True,124.30999999999999,152.48150833937635,276.7915083393763,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,whole_cell_optimistic,19.7,0.25,5,2.6284,3.4475,True,124.30999999999999,26.68426395939086,150.99426395939085,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,equal_raw,4.925,0.25,5,2.6284,3.4475,True,124.30999999999999,106.73705583756345,231.04705583756345,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,equal_c1,3.4475,0.25,5,2.6284,3.4475,True,124.30999999999999,152.48150833937635,276.7915083393763,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,whole_cell_optimistic,19.7,0.25,10,5.2568,3.4475,False,124.30999999999999,26.68426395939086,150.99426395939085,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,equal_raw,4.925,0.25,10,5.2568,3.4475,False,124.30999999999999,106.73705583756345,231.04705583756345,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,equal_c1,3.4475,0.25,10,5.2568,3.4475,False,124.30999999999999,152.48150833937635,276.7915083393763,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,whole_cell_optimistic,19.7,0.25,15,7.8852,3.4475,False,124.30999999999999,26.68426395939086,150.99426395939085,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,equal_raw,4.925,0.25,15,7.8852,3.4475,False,124.30999999999999,106.73705583756345,231.04705583756345,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,equal_c1,3.4475,0.25,15,7.8852,3.4475,False,124.30999999999999,152.48150833937635,276.7915083393763,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,whole_cell_optimistic,19.7,0.25,20,10.5136,3.4475,False,124.30999999999999,26.68426395939086,150.99426395939085,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,equal_raw,4.925,0.25,20,10.5136,3.4475,False,124.30999999999999,106.73705583756345,231.04705583756345,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,equal_c1,3.4475,0.25,20,10.5136,3.4475,False,124.30999999999999,152.48150833937635,276.7915083393763,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,whole_cell_optimistic,19.7,0.5,2,1.05136,3.4475,True,124.30999999999999,26.68426395939086,150.99426395939085,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,equal_raw,4.925,0.5,2,1.05136,3.4475,True,124.30999999999999,106.73705583756345,231.04705583756345,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,equal_c1,3.4475,0.5,2,1.05136,3.4475,True,124.30999999999999,152.48150833937635,276.7915083393763,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,whole_cell_optimistic,19.7,0.5,5,2.6284,3.4475,True,124.30999999999999,26.68426395939086,150.99426395939085,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,equal_raw,4.925,0.5,5,2.6284,3.4475,True,124.30999999999999,106.73705583756345,231.04705583756345,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,equal_c1,3.4475,0.5,5,2.6284,3.4475,True,124.30999999999999,152.48150833937635,276.7915083393763,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,whole_cell_optimistic,19.7,0.5,10,5.2568,3.4475,False,124.30999999999999,26.68426395939086,150.99426395939085,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,equal_raw,4.925,0.5,10,5.2568,3.4475,False,124.30999999999999,106.73705583756345,231.04705583756345,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,equal_c1,3.4475,0.5,10,5.2568,3.4475,False,124.30999999999999,152.48150833937635,276.7915083393763,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,whole_cell_optimistic,19.7,0.5,15,7.8852,3.4475,False,124.30999999999999,26.68426395939086,150.99426395939085,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,equal_raw,4.925,0.5,15,7.8852,3.4475,False,124.30999999999999,106.73705583756345,231.04705583756345,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,equal_c1,3.4475,0.5,15,7.8852,3.4475,False,124.30999999999999,152.48150833937635,276.7915083393763,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,whole_cell_optimistic,19.7,0.5,20,10.5136,3.4475,False,124.30999999999999,26.68426395939086,150.99426395939085,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,equal_raw,4.925,0.5,20,10.5136,3.4475,False,124.30999999999999,106.73705583756345,231.04705583756345,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,mid,19,19.7,equal_c1,3.4475,0.5,20,10.5136,3.4475,False,124.30999999999999,152.48150833937635,276.7915083393763,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,whole_cell_optimistic,10.4,0.25,2,1.05136,1.8199999999999998,True,124.30999999999999,50.54615384615384,174.85615384615383,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,equal_raw,2.6,0.25,2,1.05136,1.8199999999999998,True,124.30999999999999,202.18461538461537,326.4946153846154,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,equal_c1,1.8199999999999998,0.25,2,1.05136,1.8199999999999998,True,124.30999999999999,288.83516483516485,413.14516483516485,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,whole_cell_optimistic,10.4,0.25,5,2.6284,1.8199999999999998,False,124.30999999999999,50.54615384615384,174.85615384615383,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,equal_raw,2.6,0.25,5,2.6284,1.8199999999999998,False,124.30999999999999,202.18461538461537,326.4946153846154,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,equal_c1,1.8199999999999998,0.25,5,2.6284,1.8199999999999998,False,124.30999999999999,288.83516483516485,413.14516483516485,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,whole_cell_optimistic,10.4,0.25,10,5.2568,1.8199999999999998,False,124.30999999999999,50.54615384615384,174.85615384615383,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,equal_raw,2.6,0.25,10,5.2568,1.8199999999999998,False,124.30999999999999,202.18461538461537,326.4946153846154,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,equal_c1,1.8199999999999998,0.25,10,5.2568,1.8199999999999998,False,124.30999999999999,288.83516483516485,413.14516483516485,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,whole_cell_optimistic,10.4,0.25,15,7.8852,1.8199999999999998,False,124.30999999999999,50.54615384615384,174.85615384615383,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,equal_raw,2.6,0.25,15,7.8852,1.8199999999999998,False,124.30999999999999,202.18461538461537,326.4946153846154,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,equal_c1,1.8199999999999998,0.25,15,7.8852,1.8199999999999998,False,124.30999999999999,288.83516483516485,413.14516483516485,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,whole_cell_optimistic,10.4,0.25,20,10.5136,1.8199999999999998,False,124.30999999999999,50.54615384615384,174.85615384615383,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,equal_raw,2.6,0.25,20,10.5136,1.8199999999999998,False,124.30999999999999,202.18461538461537,326.4946153846154,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,equal_c1,1.8199999999999998,0.25,20,10.5136,1.8199999999999998,False,124.30999999999999,288.83516483516485,413.14516483516485,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,whole_cell_optimistic,10.4,0.5,2,1.05136,1.8199999999999998,True,124.30999999999999,50.54615384615384,174.85615384615383,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,equal_raw,2.6,0.5,2,1.05136,1.8199999999999998,True,124.30999999999999,202.18461538461537,326.4946153846154,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,equal_c1,1.8199999999999998,0.5,2,1.05136,1.8199999999999998,True,124.30999999999999,288.83516483516485,413.14516483516485,True,True,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,whole_cell_optimistic,10.4,0.5,5,2.6284,1.8199999999999998,False,124.30999999999999,50.54615384615384,174.85615384615383,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,equal_raw,2.6,0.5,5,2.6284,1.8199999999999998,False,124.30999999999999,202.18461538461537,326.4946153846154,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,equal_c1,1.8199999999999998,0.5,5,2.6284,1.8199999999999998,False,124.30999999999999,288.83516483516485,413.14516483516485,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,whole_cell_optimistic,10.4,0.5,10,5.2568,1.8199999999999998,False,124.30999999999999,50.54615384615384,174.85615384615383,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,equal_raw,2.6,0.5,10,5.2568,1.8199999999999998,False,124.30999999999999,202.18461538461537,326.4946153846154,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,equal_c1,1.8199999999999998,0.5,10,5.2568,1.8199999999999998,False,124.30999999999999,288.83516483516485,413.14516483516485,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,whole_cell_optimistic,10.4,0.5,15,7.8852,1.8199999999999998,False,124.30999999999999,50.54615384615384,174.85615384615383,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,equal_raw,2.6,0.5,15,7.8852,1.8199999999999998,False,124.30999999999999,202.18461538461537,326.4946153846154,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,equal_c1,1.8199999999999998,0.5,15,7.8852,1.8199999999999998,False,124.30999999999999,288.83516483516485,413.14516483516485,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,whole_cell_optimistic,10.4,0.5,20,10.5136,1.8199999999999998,False,124.30999999999999,50.54615384615384,174.85615384615383,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,equal_raw,2.6,0.5,20,10.5136,1.8199999999999998,False,124.30999999999999,202.18461538461537,326.4946153846154,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,4,strong,9,10.4,equal_c1,1.8199999999999998,0.5,20,10.5136,1.8199999999999998,False,124.30999999999999,288.83516483516485,413.14516483516485,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,50,clear,28,36.7,whole_cell_optimistic,36.7,0.25,2,1.05136,0.5138,False,124.30999999999999,14.323705722070844,138.63370572207083,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,50,clear,28,36.7,equal_raw,0.7340000000000001,0.25,2,1.05136,0.5138,False,124.30999999999999,716.1852861035421,840.4952861035421,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,50,clear,28,36.7,equal_c1,0.5138,0.25,2,1.05136,0.5138,False,124.30999999999999,1023.1218372907745,1147.4318372907744,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,50,clear,28,36.7,whole_cell_optimistic,36.7,0.25,5,2.6284,0.5138,False,124.30999999999999,14.323705722070844,138.63370572207083,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,50,clear,28,36.7,equal_raw,0.7340000000000001,0.25,5,2.6284,0.5138,False,124.30999999999999,716.1852861035421,840.4952861035421,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,50,clear,28,36.7,equal_c1,0.5138,0.25,5,2.6284,0.5138,False,124.30999999999999,1023.1218372907745,1147.4318372907744,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,50,clear,28,36.7,whole_cell_optimistic,36.7,0.25,10,5.2568,0.5138,False,124.30999999999999,14.323705722070844,138.63370572207083,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,50,clear,28,36.7,equal_raw,0.7340000000000001,0.25,10,5.2568,0.5138,False,124.30999999999999,716.1852861035421,840.4952861035421,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,50,clear,28,36.7,equal_c1,0.5138,0.25,10,5.2568,0.5138,False,124.30999999999999,1023.1218372907745,1147.4318372907744,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,50,clear,28,36.7,whole_cell_optimistic,36.7,0.25,15,7.8852,0.5138,False,124.30999999999999,14.323705722070844,138.63370572207083,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,50,clear,28,36.7,equal_raw,0.7340000000000001,0.25,15,7.8852,0.5138,False,124.30999999999999,716.1852861035421,840.4952861035421,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,50,clear,28,36.7,equal_c1,0.5138,0.25,15,7.8852,0.5138,False,124.30999999999999,1023.1218372907745,1147.4318372907744,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,50,clear,28,36.7,whole_cell_optimistic,36.7,0.25,20,10.5136,0.5138,False,124.30999999999999,14.323705722070844,138.63370572207083,True,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,50,clear,28,36.7,equal_raw,0.7340000000000001,0.25,20,10.5136,0.5138,False,124.30999999999999,716.1852861035421,840.4952861035421,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,50,clear,28,36.7,equal_c1,0.5138,0.25,20,10.5136,0.5138,False,124.30999999999999,1023.1218372907745,1147.4318372907744,False,False,False
ae32__uint4__roi0.3,measured_catalog,64.1,65638,65710,72,50,clear,28,36.7,whole_cell_optimistic,36.7,0.5,2,1.05136,0.5138,False,124.30999999999999,14.323705722070844,138.63370572207083,True,False,False
