wall_time_iso,elapsed_s,run_id,run_group,stream_id,transport_label,role,frame_id,carla_timestamp,result_received,front_ms,back_ms,round_trip_ms,transport_round_trip_ms_estimate,total_pipeline_ms_estimate,feature_payload_bytes,feature_payload_bytes_uncompressed,feature_payload_chunks,result_payload_bytes_estimate,result_payload_chunks_estimate,mask_present,segmentation_class_count,gt_camera_available,miou_binary,miou_3class_macro,miou_vehicle_iou,miou_person_iou,gt_vehicle_pixels,gt_person_pixels,object_count,radar_projected_points,spatial_map_enabled,spatial_map_dropped_packets,bind_host,remote_host,camera_source_port,remote_port,remote_source_port,camera_result_port,camera_width,camera_height,model_input_width,model_input_height,quantization_mode,entropy_coder
2026-07-14T23:59:45.426,6.214896747958846,20260714_235939_front_fusion_ego_593,val_noae_ego,fusion_ego_593,front,front,1176408,11625.221111097722,True,717.9000639589503,405.9309189906344,441.70973903965205,35.77882004901767,1159.6098029986024,1132821,2903040,19,3781,1,True,3,0,nan,nan,nan,nan,0,0,3,420,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:59:45.550,6.338740229024552,20260714_235939_front_fusion_ego_593,val_noae_ego,fusion_ego_593,front,front,1176409,11625.321111099212,True,45.23974598851055,16.26757497433573,49.599859048612416,33.332284074276686,94.83960503712296,1125963,2903040,19,3725,1,True,3,0,nan,nan,nan,nan,0,0,3,408,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:59:45.675,6.464375301962718,20260714_235939_front_fusion_ego_593,val_noae_ego,fusion_ego_593,front,front,1176410,11625.421111100703,True,40.487783029675484,7.352266111411154,40.23079096805304,32.87852485664189,80.71857399772853,1125014,2903040,19,3479,1,True,2,0,nan,nan,nan,nan,0,0,2,418,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:59:45.780,6.5689744900446385,20260714_235939_front_fusion_ego_593,val_noae_ego,fusion_ego_593,front,front,1176411,11625.521111102193,True,39.33284094091505,6.043520988896489,38.70285197626799,32.659330987371504,78.03569291718304,1122782,2903040,19,3813,1,True,2,0,nan,nan,nan,nan,0,0,3,432,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:59:45.883,6.672991528059356,20260714_235939_front_fusion_ego_593,val_noae_ego,fusion_ego_593,front,front,1176412,11625.621111103683,True,41.0609400132671,6.099069025367498,38.53371902368963,32.43464999832213,79.59465903695673,1119187,2903040,19,3904,1,True,3,0,nan,nan,nan,nan,0,0,3,410,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:59:45.989,6.778475704020821,20260714_235939_front_fusion_ego_593,val_noae_ego,fusion_ego_593,front,front,1176413,11625.721111105173,True,42.933351011015475,6.2385560013353825,38.14340801909566,31.904852017760277,81.07675903011113,1115564,2903040,19,3665,1,True,3,0,nan,nan,nan,nan,0,0,3,424,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:59:46.103,6.892684902995825,20260714_235939_front_fusion_ego_593,val_noae_ego,fusion_ego_593,front,front,1176414,11625.821111106663,True,43.15787204541266,6.012699916027486,38.17886195611209,32.1661620400846,81.33673400152475,1115703,2903040,19,3922,1,True,3,0,nan,nan,nan,nan,0,0,4,408,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:59:46.218,7.00784910004586,20260714_235939_front_fusion_ego_593,val_noae_ego,fusion_ego_593,front,front,1176415,11625.921111108153,True,47.818577964790165,6.938814069144428,39.24453898798674,32.305724918842316,87.06311695277691,1113191,2903040,19,3621,1,True,2,0,nan,nan,nan,nan,0,0,3,428,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:59:46.330,7.1196643660077825,20260714_235939_front_fusion_ego_593,val_noae_ego,fusion_ego_593,front,front,1176416,11626.021111109643,True,46.3907829253003,6.045372923836112,37.72074403241277,31.675371108576655,84.11152695771307,1113373,2903040,19,3791,1,True,2,0,nan,nan,nan,nan,0,0,3,435,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:59:46.441,7.230594180058688,20260714_235939_front_fusion_ego_593,val_noae_ego,fusion_ego_593,front,front,1176417,11626.121111111133,True,42.35743603203446,6.0670849634334445,38.07429503649473,32.00721007306129,80.43173106852919,1116264,2903040,19,3662,1,True,2,0,nan,nan,nan,nan,0,0,3,437,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:59:46.559,7.348708198056556,20260714_235939_front_fusion_ego_593,val_noae_ego,fusion_ego_593,front,front,1176418,11626.221111112623,True,42.80888696666807,17.224907991476357,49.16722502093762,31.942317029461265,91.97611198760569,1112205,2903040,19,4024,1,True,2,0,nan,nan,nan,nan,0,0,4,433,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:59:46.672,7.461450373055413,20260714_235939_front_fusion_ego_593,val_noae_ego,fusion_ego_593,front,front,1176419,11626.321111114114,True,45.035463059321046,5.928440019488335,38.04836701601744,32.1199269965291,83.08383007533848,1114276,2903040,19,3174,1,True,2,0,nan,nan,nan,nan,0,0,1,446,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:59:46.791,7.580711508053355,20260714_235939_front_fusion_ego_593,val_noae_ego,fusion_ego_593,front,front,1176420,11626.421111115604,True,45.05732108373195,6.018828018568456,37.52031293697655,31.501484918408096,82.5776340207085,1113214,2903040,19,3315,1,True,3,0,nan,nan,nan,nan,0,0,1,432,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
