experiment_id,trial_id,frame_id,sim_time_s,elapsed_s,sim_delta_s,tick_wall_s,pacing_sleep_s,pacing_lateness_s,future_decision_slot,ego_x,ego_y,ego_z,ego_yaw_deg,ego_speed_mps,route_index,route_target_index,unwrapped_progress_m,lap_count,wrap_count,cross_track_m,heading_error_deg,return_position_error_m,return_heading_error_deg,throttle,steer,brake,collision_count,stall_s,divergence_s,lap_armed
ue_route_qualification_v1,trial_01,203983,6.602604917250574,0.05000000074505806,0.05000000074505806,0.0022447959054261446,0.045391721185296774,7.624691352248192e-05,0,-3.973867654800415,28.104215621948242,0.2838227450847626,0.15919800102710724,2.446837902069092,0,1,0.0,0,0,0.0687776414426572,0.35034792949820215,0.0,0.0,0.75,0.007785509544404492,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,203984,6.652604917995632,0.10000000149011612,0.05000000074505806,0.0017766400706022978,0.04480442916974425,0.00019727181643247604,1,-3.9705991744995117,28.104223251342773,0.1470574587583542,0.15997859835624695,2.9366294049170687,0,1,0.0,0,0,0.06877909381870213,0.35034792949820215,0.0032684892052833787,0.0007805973291397095,0.75,0.007785509544404492,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,203985,6.70260491874069,0.15000000223517418,0.05000000074505806,0.0011034898925572634,0.04730395530350506,0.00017390074208378792,0,-3.9600913524627686,28.103168487548828,-0.01312002632766962,0.1657012701034546,3.275022789103563,0,1,0.0,0,0,0.06986305038855305,0.34967656440654715,0.013816041276309225,0.006503269076347351,0.75,0.007770590320145492,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,203986,6.752604919485748,0.20000000298023224,0.05000000074505806,0.0010695250239223242,0.048178252298384905,6.317184306681156e-05,1,-3.944051742553711,28.094823837280273,-0.13783246278762817,0.17069128155708313,1.9537212974681653,0,1,0.0,0,0,0.07825223581957859,0.3498097005346353,0.03126010624346393,0.011493280529975891,0.75,0.007773548900769672,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,203987,6.802604920230806,0.2500000037252903,0.05000000074505806,0.0010485760867595673,0.04663086333312094,7.155467756092548e-05,0,-3.920719861984253,28.091304779052734,-0.1954549252986908,0.1576678603887558,0.7354780677893208,0,1,0.0,0,0,0.08183611001132977,0.3881735747852909,0.05469348905950486,0.0015301406383514404,0.75,0.008626079439673131,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,203988,6.852604920975864,0.30000000447034836,0.05000000074505806,0.0010325550101697445,0.048160069389268756,0.00013738172128796577,1,-3.886850118637085,28.09237289428711,-0.1953839808702469,0.16898123919963837,0.7414939705160201,0,1,0.0,0,0,0.08086210876712693,0.4203711125358011,0.08781971190110008,0.009783238172531128,0.75,0.009341580278573357,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,203989,6.902604921720922,0.3500000052154064,0.05000000074505806,0.0012095340061932802,0.04827886843122542,0.002419496653601527,0,-3.8470852375030518,28.093040466308594,-0.17421969771385193,0.17363613843917847,0.9922423376598795,0,1,0.0,0,0,0.08030502931469938,0.4053289694250514,0.1272739778561711,0.014438137412071228,0.75,0.009007310431667808,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,203990,6.95260492246598,0.4000000059604645,0.05000000074505806,0.003889634972438216,0.04451980534940958,6.332946941256523e-05,1,-3.8004753589630127,28.09374237060547,-0.1468709111213684,0.1741730123758316,1.1380148140452233,0,1,0.0,0,0,0.07973263710756189,0.399288450769338,0.1737083108243649,0.014975011348724365,0.75,0.008873076683763066,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,203991,7.002604923211038,0.45000000670552254,0.05000000074505806,0.0019135349430143833,0.04566777544096112,5.928543396294117e-05,0,-3.7463932037353516,28.094411849975586,-0.1222156509757042,0.17363722622394562,1.2332770623697313,0,1,0.0,0,0,0.07921343203722932,0.3975316397693209,0.2276856162172828,0.014439225196838379,0.75,0.008834036439318241,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,203992,7.052604923956096,0.5000000074505806,0.05000000074505806,0.0009741650428622961,0.047145767603069544,0.00011972151696681976,1,-3.68460750579834,28.095001220703125,-0.10434441268444061,0.173587828874588,1.3352434169383098,0,1,0.0,0,0,0.07879574022710208,0.39739252591705065,0.28940687447088875,0.014389827847480774,0.75,0.008830945020378903,0.0,0,0.0,0.0,0
ue_route_qualification_v1,trial_01,203993,7.102604924701154,0.5500000081956387,0.05000000074505806,0.0010126931592822075,0.046654814621433616,0.00014567142352461815,0,-3.6151113510131836,28.09549331665039,-0.09393048286437988,0.1742846816778183,1.461634425768756,0,1,0.0,0,0,0.07849674696011906,0.39758008462608607,0.35886231916542205,0.01508668065071106,0.75,0.008835112991690802,0.0,0,0.0,0.0,0
