1787365997974884134,1580643038429999,connecting to 127.0.0.1:2031
1787365997974919994,1580643038465156,turning ON GNB_MAC_PUSCH_POWER_CONTROL
1787365997974924351,1580643038469420,time,rnti,frame,slot,snrx10,phr,tpc,tb_size,txpower_calc,rbSize,mcs,rssi
1787365998044589843,1580643108135584,19:33:18.044009,36545,860,8,510,48,0,480,0,5,28,860
1787365998110943700,1580643174489686,19:33:18.110362,36545,870,8,510,48,0,480,0,5,28,860
1787365998210273990,1580643273820172,19:33:18.208810,36545,880,8,510,48,0,437,0,5,28,860
1787365998276478072,1580643340024296,19:33:18.275998,36545,890,8,510,48,0,480,0,5,28,860
1787365998342886371,1580643406431958,19:33:18.341675,36545,900,8,510,48,0,480,0,5,28,860
1787365998407800093,1580643471345304,19:33:18.407235,36545,910,8,510,48,0,480,0,5,28,860
1787365998472881478,1580643536427080,19:33:18.471791,36545,920,8,510,48,0,437,0,5,28,860
1787365998536027765,1580643599573739,19:33:18.534821,36545,930,8,510,48,0,480,0,5,28,860
1787365998598272164,1580643661818073,19:33:18.597447,36545,940,8,510,48,0,480,0,5,28,860
1787365998661682579,1580643725228299,19:33:18.660851,36545,950,8,510,48,1,480,0,5,28,860
1787365998724142547,1580643787688213,19:33:18.723620,36545,960,8,510,48,0,437,0,5,28,860
1787365998788703381,1580643852249311,19:33:18.787366,36545,970,8,510,48,0,480,0,5,28,860
1787365998842889146,1580643906434774,19:33:18.841992,36545,978,17,505,48,0,106,0,5,28,860
1787365998845884410,1580643909430174,19:33:18.844879,36545,979,7,510,48,1,106,0,5,28,860
1787365998848587853,1580643912133060,19:33:18.847946,36545,979,17,500,48,0,2178,0,106,28,860
1787365998849117450,1580643912662446,19:33:18.848521,36545,979,18,505,61,1,10247,0,106,28,860
1787365998849121366,1580643912666295,19:33:18.848843,36545,979,19,505,61,1,8197,0,85,28,860
1787365998852483438,1580643916028664,19:33:18.851432,36545,980,7,500,61,0,2178,0,106,28,860
1787365998852771219,1580643916316265,19:33:18.852309,36545,980,8,505,61,1,10247,0,106,28,860
1787365998853836870,1580643917382158,19:33:18.852585,36545,980,9,505,61,1,8197,0,85,28,860
1787365998926712781,1580643990258092,19:33:18.925791,36545,990,8,510,61,0,480,0,5,28,860
1787365998945153637,1580644008699741,19:33:18.943706,36545,993,7,510,48,0,106,0,5,28,890
1787365998948005156,1580644011550518,19:33:18.946901,36545,993,17,505,48,0,106,0,5,28,860
1787365998951198031,1580644014743358,19:33:18.950114,36545,994,7,500,48,0,2178,0,106,28,860
1787365998951212466,1580644014757456,19:33:18.950724,36545,994,8,505,61,0,10247,0,106,28,860
1787365998951214690,1580644014759614,19:33:18.950945,36545,994,9,505,61,0,8197,0,85,28,860
1787365998954434083,1580644017979302,19:33:18.953560,36545,994,17,500,61,0,2178,0,106,28,860
1787365998954447866,1580644017992851,19:33:18.953840,36545,994,18,505,61,1,10247,0,106,28,860
1787365998954450090,1580644017995022,19:33:18.954174,36545,994,19,505,61,1,8197,0,85,28,860
1787365999017924107,1580644081469857,19:33:19.016640,36545,1004,8,510,61,0,480,0,5,28,860
1787365999043210328,1580644106755881,19:33:19.042425,36545,1008,7,510,48,0,106,0,5,28,860
1787365999046170282,1580644109715657,19:33:19.045842,36545,1008,17,505,48,0,106,0,5,28,860
1787365999049558293,1580644113103644,19:33:19.048964,36545,1009,7,500,48,0,2178,0,106,28,860
1787365999050381454,1580644113926460,19:33:19.049402,36545,1009,8,505,61,0,10247,0,106,28,860
1787365999050384539,1580644113929468,19:33:19.049720,36545,1009,9,505,61,0,8197,0,85,28,860
1787365999052465919,1580644116010949,19:33:19.052358,36545,1009,17,500,61,0,2178,0,106,28,860
1787365999053526077,1580644117071052,19:33:19.053287,36545,1009,18,505,61,1,10247,0,106,28,860
1787365999054622201,1580644118167202,19:33:19.053738,36545,1009,19,505,61,1,8197,0,85,28,860
1787365999116092637,1580644179637811,19:33:19.114875,36545,1019,8,510,61,0,480,0,5,28,860
1787365999162492779,1580644226038307,19:33:19.161878,36545,1022,7,510,48,0,106,0,5,28,890
1787365999165689491,1580644229235016,19:33:19.164986,36545,1022,17,505,48,0,106,0,5,28,860
1787365999168561348,1580644232106769,19:33:19.168378,36545,1023,7,500,48,0,2178,0,106,28,860
1787365999169740582,1580644233285823,19:33:19.168807,36545,1023,8,505,61,0,10247,0,106,28,860
1787365999170721779,1580644234268148,19:33:19.169588,36545,1023,9,505,61,0,8197,0,85,28,860
1787365999172846572,1580644236391577,19:33:19.172223,36545,1023,17,500,61,0,2178,0,106,28,860
1787365999172851030,1580644236395945,19:33:19.172655,36545,1023,18,505,61,1,10247,0,106,28,860
1787365999173960788,1580644237505782,19:33:19.173052,36545,1023,19,505,61,1,8197,0,85,28,860
1787365999236059276,1580644299604456,19:33:19.235822,36545,9,8,505,61,0,480,0,5,28,860
1787365999243622189,1580644307167349,19:33:19.242895,36545,10,7,500,48,0,2178,0,106,28,860
1787365999243634169,1580644307179124,19:33:19.243366,36545,10,8,505,48,0,10247,0,106,28,860
1787365999244614227,1580644308159592,19:33:19.243635,36545,10,9,505,61,0,8197,0,85,28,860
1787365999246809860,1580644310354954,19:33:19.245905,36545,10,17,505,61,0,106,0,5,28,860
1787365999309005387,1580644372550574,19:33:19.308458,36545,20,8,510,61,0,480,0,5,28,860
1787365999341808102,1580644405353264,19:33:19.340747,36545,25,7,510,48,0,106,0,5,28,890
1787365999344947240,1580644408492840,19:33:19.343984,36545,25,17,505,48,0,106,0,5,28,860
1787365999348304257,1580644411849764,19:33:19.347143,36545,26,7,500,48,0,2178,0,106,28,860
1787365999348316373,1580644411861304,19:33:19.347541,36545,26,8,505,61,0,10247,0,106,28,860
1787365999348317939,1580644411862871,19:33:19.347908,36545,26,9,505,61,0,8197,0,85,28,860
1787365999351220063,1580644414765203,19:33:19.350460,36545,26,17,500,61,1,2178,0,106,28,860
1787365999351233980,1580644414778926,19:33:19.350818,36545,26,18,505,61,1,10247,0,106,28,860
1787365999351235833,1580644414780751,19:33:19.351108,36545,26,19,505,61,1,8197,0,85,28,860
1787365999414356756,1580644477902273,19:33:19.413907,36545,36,8,510,61,0,480,0,5,28,860
1787365999443869553,1580644507414758,19:33:19.442778,36545,40,17,510,48,0,106,0,5,28,890
1787365999447030696,1580644510575862,19:33:19.446029,36545,41,7,505,48,0,106,0,5,28,860
1787365999450681966,1580644514227153,19:33:19.449376,36545,41,17,500,48,0,2178,0,106,28,860
