time,rnti,frame,slot,sched_frame,sched_slot,avg_snr_x10,mcs_table,ul_bler_mcs_before,selected_mcs,pre_phr_mcs,post_phr_mcs,final_mcs,estimated_ul_buffer,sched_ul_bytes,B,min_rb,available_rb_before,available_rb_after,ph,pcmax,rb_size_final,tbs_final,force_ul_mcs
21:39:48.523636,45239,909,2,909,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:48.534840,35021,910,2,910,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:48.637167,45239,919,2,919,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:48.648428,35021,920,2,920,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:39:48.750658,45239,929,2,929,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:48.761957,35021,930,2,930,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:48.864507,45239,939,2,939,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:48.876017,35021,940,2,940,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:48.979962,45239,949,2,949,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:48.991325,35021,950,2,950,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:49.093685,45239,959,2,959,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:49.104936,35021,960,2,960,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:39:49.207439,45239,969,2,969,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:49.218592,35021,970,2,970,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:49.322145,45239,979,2,979,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:49.333789,35021,980,2,980,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:49.436404,45239,989,2,989,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:49.447961,35021,990,2,990,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:49.551468,45239,999,2,999,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:49.562936,35021,1000,2,1000,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:39:49.665327,45239,1009,2,1009,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:49.676722,35021,1010,2,1010,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:49.779258,45239,1019,2,1019,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:49.790700,35021,1020,2,1020,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:49.892432,45239,5,2,5,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:49.903648,35021,6,2,6,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:50.031008,45239,15,2,15,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:50.042193,35021,16,2,16,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:39:50.143180,45239,25,2,25,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:50.154292,35021,26,2,26,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:50.256056,45239,35,2,35,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:50.267319,35021,36,2,36,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:50.368907,45239,45,2,45,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:50.380303,35021,46,2,46,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:50.483720,45239,55,2,55,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:50.496383,35021,56,2,56,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:39:50.601076,45239,65,2,65,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:50.612472,35021,66,2,66,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:50.714601,45239,75,2,75,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:50.726126,35021,76,2,76,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:50.828081,45239,85,2,85,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:50.839285,35021,86,2,86,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:50.936751,45239,95,2,95,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:50.947362,35021,96,2,96,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:39:51.042112,45239,105,2,105,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:51.052600,35021,106,2,106,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:51.150990,45239,115,2,115,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:51.161512,35021,116,2,116,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:51.257307,45239,125,2,125,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:51.268014,35021,126,2,126,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:51.363146,45239,135,2,135,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:51.373401,35021,136,2,136,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:39:51.469784,45239,145,2,145,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:51.480404,35021,146,2,146,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:51.601667,45239,155,2,155,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:51.612110,35021,156,2,156,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:51.707136,45239,165,2,165,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:51.717744,35021,166,2,166,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:51.812904,45239,175,2,175,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:51.823230,35021,176,2,176,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:39:51.918847,45239,185,2,185,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:51.929313,35021,186,2,186,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:52.024749,45239,195,2,195,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:52.035302,35021,196,2,196,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:52.130177,45239,205,2,205,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:52.140364,35021,206,2,206,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:52.237716,45239,215,2,215,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:52.248384,35021,216,2,216,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
21:39:52.343988,45239,225,2,225,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
21:39:52.354438,35021,226,2,226,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
