time,rnti,frame,slot,mcs,tbs
21:39:48.523637,45239,909,2,8,101
21:39:48.534840,35021,910,2,8,101
21:39:48.637168,45239,919,2,8,101
21:39:48.648428,35021,920,2,8,92
21:39:48.750658,45239,929,2,8,101
21:39:48.761957,35021,930,2,8,101
21:39:48.864507,45239,939,2,8,101
21:39:48.876018,35021,940,2,8,101
21:39:48.979963,45239,949,2,8,101
21:39:48.991326,35021,950,2,8,101
21:39:49.093686,45239,959,2,8,101
21:39:49.104937,35021,960,2,8,92
21:39:49.207439,45239,969,2,8,101
21:39:49.218593,35021,970,2,8,101
21:39:49.322146,45239,979,2,8,101
21:39:49.333790,35021,980,2,8,101
21:39:49.436405,45239,989,2,8,101
21:39:49.447962,35021,990,2,8,101
21:39:49.551469,45239,999,2,8,101
21:39:49.562937,35021,1000,2,8,92
21:39:49.665328,45239,1009,2,8,101
21:39:49.676722,35021,1010,2,8,101
21:39:49.779259,45239,1019,2,8,101
21:39:49.790700,35021,1020,2,8,101
21:39:49.892433,45239,5,2,8,101
21:39:49.903648,35021,6,2,8,101
21:39:50.031009,45239,15,2,8,101
21:39:50.042194,35021,16,2,8,92
21:39:50.143181,45239,25,2,8,101
21:39:50.154292,35021,26,2,8,101
21:39:50.256058,45239,35,2,8,101
21:39:50.267319,35021,36,2,8,101
21:39:50.368908,45239,45,2,8,101
21:39:50.380304,35021,46,2,8,101
21:39:50.483721,45239,55,2,8,101
21:39:50.496383,35021,56,2,8,92
21:39:50.601077,45239,65,2,8,101
21:39:50.612472,35021,66,2,8,101
21:39:50.714602,45239,75,2,8,101
21:39:50.726126,35021,76,2,8,101
21:39:50.828082,45239,85,2,8,101
21:39:50.839285,35021,86,2,8,101
21:39:50.936752,45239,95,2,8,101
21:39:50.947363,35021,96,2,8,92
21:39:51.042113,45239,105,2,8,101
21:39:51.052601,35021,106,2,8,101
21:39:51.150991,45239,115,2,8,101
21:39:51.161512,35021,116,2,8,101
21:39:51.257308,45239,125,2,8,101
21:39:51.268015,35021,126,2,8,101
21:39:51.363147,45239,135,2,8,101
