time,mono_sec,mono_nsec,rnti,frame,slot,sdu_bytes
21:39:48.530529,897033,594074521,45239,909,8,101
21:39:48.542050,897033,605595338,35021,910,8,101
21:39:48.644309,897033,707854297,45239,919,8,101
21:39:48.655425,897033,718969877,35021,920,8,92
21:39:48.757854,897033,821399205,45239,929,8,101
21:39:48.769156,897033,832701258,35021,930,8,101
21:39:48.871796,897033,935341030,45239,939,8,101
21:39:48.883560,897033,947105676,35021,940,8,101
21:39:48.986925,897034,50470825,45239,949,8,101
21:39:48.998474,897034,62019194,35021,950,8,101
21:39:49.100817,897034,164361903,45239,959,8,101
21:39:49.112647,897034,176192784,35021,960,8,92
21:39:49.214312,897034,277857749,45239,969,8,101
21:39:49.225763,897034,289307867,35021,970,8,101
21:39:49.329349,897034,392894032,45239,979,8,101
21:39:49.341042,897034,404587511,35021,980,8,101
21:39:49.443557,897034,507102632,45239,989,8,101
21:39:49.455300,897034,518845038,35021,990,8,101
21:39:49.558540,897034,622084949,45239,999,8,101
21:39:49.570154,897034,633698862,35021,1000,8,92
21:39:49.672368,897034,735913572,45239,1009,8,101
21:39:49.683954,897034,747499768,35021,1010,8,101
21:39:49.786203,897034,849747781,45239,1019,8,101
21:39:49.797553,897034,861098208,35021,1020,8,101
21:39:49.899706,897034,963251306,45239,5,8,101
21:39:49.910697,897034,974242519,35021,6,8,101
21:39:50.038013,897035,101558321,45239,15,8,101
21:39:50.049371,897035,112916793,35021,16,8,92
21:39:50.150176,897035,213720906,45239,25,8,101
21:39:50.161622,897035,225167192,35021,26,8,101
21:39:50.263135,897035,326680521,45239,35,8,101
21:39:50.274391,897035,337936663,35021,36,8,101
21:39:50.375963,897035,439508433,45239,45,8,101
21:39:50.387574,897035,451118904,35021,46,8,101
21:39:50.491530,897035,555075025,45239,55,8,101
21:39:50.503916,897035,567461063,35021,56,8,92
21:39:50.608112,897035,671657660,45239,65,8,101
21:39:50.619527,897035,683072451,35021,66,8,101
21:39:50.721823,897035,785368315,45239,75,8,101
21:39:50.733109,897035,796654748,35021,76,8,101
21:39:50.835185,897035,898730241,45239,85,8,101
21:39:50.846222,897035,909767238,35021,86,8,101
21:39:50.943241,897036,6786509,45239,95,8,101
21:39:50.953785,897036,17330667,35021,96,8,92
21:39:51.048659,897036,112204532,45239,105,8,101
21:39:51.059541,897036,123086476,35021,106,8,101
21:39:51.157425,897036,220970267,45239,115,8,101
21:39:51.168222,897036,231767842,35021,116,8,101
21:39:51.264307,897036,327852465,45239,125,8,101
21:39:51.274555,897036,338100649,35021,126,8,101
21:39:51.369612,897036,433157684,45239,135,8,101
21:39:51.380243,897036,443788118,35021,136,8,92
21:39:51.476710,897036,540254881,45239,145,8,101
21:39:51.486921,897036,550466768,35021,146,8,101
21:39:51.608429,897036,671973980,45239,155,8,101
21:39:51.618736,897036,682281650,35021,156,8,101
21:39:51.713868,897036,777413312,45239,165,8,101
21:39:51.724238,897036,787783674,35021,166,8,101
21:39:51.819325,897036,882870376,45239,175,8,101
21:39:51.830279,897036,893824779,35021,176,8,92
21:39:51.925382,897036,988926916,45239,185,8,101
21:39:51.936132,897036,999677444,35021,186,8,101
21:39:52.031702,897037,95247014,45239,195,8,101
21:39:52.042199,897037,105744799,35021,196,8,101
21:39:52.136578,897037,200123459,45239,205,8,101
21:39:52.147308,897037,210853699,35021,206,8,101
21:39:52.244376,897037,307920857,45239,215,8,101
21:39:52.254984,897037,318528917,35021,216,8,92
21:39:52.350544,897037,414089491,45239,225,8,101
21:39:52.361166,897037,424710945,35021,226,8,101
21:39:52.456176,897037,519721759,45239,235,8,101
21:39:52.466533,897037,530078646,35021,236,8,101
21:39:52.562069,897037,625614165,45239,245,8,101
21:39:52.572503,897037,636048278,35021,246,8,101
21:39:52.667988,897037,731533029,45239,255,8,101
21:39:52.678453,897037,741997942,35021,256,8,92
21:39:52.790896,897037,854441334,45239,265,8,101
21:39:52.801558,897037,865103088,35021,266,8,101
21:39:52.899518,897037,963062728,45239,275,8,101
21:39:52.911091,897037,974636300,35021,276,8,101
21:39:53.013340,897038,76885407,45239,285,8,101
21:39:53.024492,897038,88037477,35021,286,8,101
21:39:53.122861,897038,186406240,45239,295,8,101
21:39:53.133960,897038,197505077,35021,296,8,92
21:39:53.235979,897038,299524665,45239,305,8,101
21:39:53.246658,897038,310202904,35021,306,8,101
21:39:53.342609,897038,406154278,45239,315,8,101
21:39:53.353311,897038,416855922,35021,316,8,101
21:39:53.449342,897038,512887638,45239,325,8,101
21:39:53.459341,897038,522886008,35021,326,8,101
21:39:53.555053,897038,618598744,45239,335,8,101
21:39:53.566107,897038,629652562,35021,336,8,92
21:39:53.662061,897038,725606213,45239,345,8,101
21:39:53.718035,897038,781580031,35021,346,8,101
21:39:53.813037,897038,876581968,45239,355,8,101
21:39:53.823632,897038,887177041,35021,356,8,101
21:39:53.919409,897038,982954202,45239,365,8,101
21:39:53.930199,897038,993744298,35021,366,8,101
21:39:54.026594,897039,90139039,45239,375,8,101
21:39:54.036571,897039,100116209,35021,376,8,92
21:39:54.131775,897039,195319971,45239,385,8,101
21:39:54.142336,897039,205881075,35021,386,8,101
21:39:54.237934,897039,301479803,45239,395,8,101
21:39:54.248276,897039,311821321,35021,396,8,101
21:39:54.343996,897039,407541608,45239,405,8,101
21:39:54.354614,897039,418159135,35021,406,8,101
21:39:54.450342,897039,513887475,45239,415,8,101
21:39:54.461125,897039,524669771,35021,416,8,92
21:39:54.556038,897039,619583497,45239,425,8,101
21:39:54.566703,897039,630248333,35021,426,8,101
21:39:54.662988,897039,726533395,45239,435,8,101
21:39:54.674049,897039,737594755,35021,436,8,101
21:39:54.772553,897039,836097750,45239,445,8,101
21:39:54.783043,897039,846587977,35021,446,8,101
21:39:54.878364,897039,941909408,45239,455,8,101
21:39:54.888891,897039,952436463,35021,456,8,92
