profile_id,trace_id,trace_step_index,target_snr_db,mapped_rfsim_command_db,scheduled_monotonic_ns,interval_end_monotonic_ns,command_send_monotonic_ns,command_send_wall_ns,command_ack_monotonic_ns,command_ack_wall_ns,command_latency_ms,command_timing_status,achieved_pusch_snr_count,achieved_pusch_snr_median_db,achieved_pusch_snr_p05_db,achieved_pusch_snr_p95_db,target_minus_achieved_error_db,mcs_median,application_sequence,application_message_count,application_send_ok_count,application_acked_count,application_delivery_ack_result,application_ack_latency_ms,application_ack_latencies_ms,ue_pdu_session_status
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,64,20.628766,-10.5,1665101884467951,1665101984467951,1665101884613664,1787450456821069271,1665101884674723,1787450456821129948,0.061059,ON_TIME,8,21.0,20.0,21.5,-0.3712340000000012,26.0,155,1,1,1,ACKED,18.951,18.951000,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,65,22.601853,-11.5,1665101984467951,1665102084467951,1665101984608180,1787450456921063671,1665101984740643,1787450456921196078,0.132463,ON_TIME,8,22.5,22.0,23.0,0.10185299999999842,26.0,156,1,1,1,ACKED,19.5939,19.593900,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,66,22.133129,-11.25,1665102084467951,1665102184467951,1665102084608085,1787450457021063428,1665102084689807,1787450457021145009,0.081722,ON_TIME,6,22.5,21.625,22.5,-0.3668709999999997,26.0,157,1,1,1,ACKED,12.7983,12.798300,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,67,21.066161,-10.75,1665102184467951,1665102284467951,1665102184628688,1787450457121084012,1665102184701469,1787450457121156666,0.072781,ON_TIME,4,21.25,21.0,21.925,-0.18383899999999898,26.0,158,1,1,1,ACKED,26.2712,26.271200,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,68,22.799472,-11.5,1665102284467951,1665102384467951,1665102284611447,1787450457221067021,1665102284713197,1787450457221168403,0.10175,ON_TIME,8,22.25,21.174999999999997,23.0,0.5494720000000015,26.0,159,1,1,1,ACKED,24.1324,24.132400,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,69,19.269348,-9.75,1665102384467951,1665102484467951,1665102384597472,1787450457321052809,1665102384676410,1787450457321131654,0.078938,ON_TIME,7,20.0,19.5,21.85,-0.7306519999999992,26.0,160,1,1,1,ACKED,26.5626,26.562600,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,70,22.679354,-11.5,1665102484467951,1665102584467951,1665102484588529,1787450457421043874,1665102484660900,1787450457421116105,0.072371,ON_TIME,6,20.0,18.75,21.875,2.679354,26.0,161,1,1,1,ACKED,65.6068,65.606800,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,71,19.841772,-10.25,1665102584467951,1665102684467951,1665102587037535,1787450457523492921,1665102587112362,1787450457523567590,0.074827,ON_TIME,9,20.5,20.0,20.5,-0.6582280000000011,26.0,162,1,1,1,ACKED,27.2384,27.238400,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,72,19.16327,-9.75,1665102684467951,1665102784467951,1665102684668133,1787450457621123474,1665102684744326,1787450457621199534,0.076193,ON_TIME,10,19.5,18.725,20.275,-0.3367299999999993,25.0,163,1,1,1,ACKED,22.7128,22.712800,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,73,19.519138,-10.0,1665102784467951,1665102884467951,1665102784586128,1787450457721041455,1665102784677809,1787450457721132995,0.091681,ON_TIME,8,19.5,18.674999999999997,20.0,0.019138000000001654,25.0,164,1,1,1,ACKED,22.8748,22.874800,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,74,21.837375,-11.0,1665102884467951,1665102984467951,1665102884632334,1787450457821087849,1665102884723667,1787450457821178901,0.091333,ON_TIME,6,21.0,19.25,21.875,0.8373750000000015,25.0,165,1,1,1,ACKED,26.3091,26.309100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,75,23.031686,-11.5,1665102984467951,1665103084467951,1665102984578726,1787450457921034030,1665102984646342,1787450457921101565,0.067616,ON_TIME,10,22.25,21.0,23.0,0.7816860000000005,25.0,166,1,1,1,ACKED,23.5472,23.547200,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,76,23.745671,-12.0,1665103084467951,1665103184467951,1665103084753268,1787450458021208576,1665103085042760,1787450458021497986,0.289492,ON_TIME,8,23.5,22.674999999999997,23.825,0.24567100000000153,25.5,167,1,1,1,ACKED,24.3892,24.389200,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,77,22.648675,-11.5,1665103184467951,1665103284467951,1665103184724170,1787450458121179468,1665103184804418,1787450458121259738,0.080248,ON_TIME,8,23.0,22.174999999999997,23.325,-0.3513249999999992,26.0,168,1,1,1,ACKED,24.3947,24.394700,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,78,21.982459,-11.25,1665103284467951,1665103384467951,1665103284675247,1787450458221130450,1665103284749088,1787450458221204300,0.073841,ON_TIME,8,22.25,21.674999999999997,22.5,-0.26754100000000136,26.0,169,1,1,1,ACKED,23.9123,23.912300,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,79,20.392511,-10.5,1665103384467951,1665103484467951,1665103384596880,1787450458321052228,1665103384673855,1787450458321129075,0.076975,ON_TIME,6,21.0,20.5,21.875,-0.6074890000000011,26.0,170,1,1,1,ACKED,25.9701,25.970100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,80,23.422346,-11.75,1665103484467951,1665103584467951,1665103484580145,1787450458421035477,1665103484648100,1787450458421103308,0.067955,ON_TIME,10,22.5,20.225,23.5,0.922346000000001,26.0,171,1,1,1,ACKED,22.6361,22.636100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,81,15.676514,-7.75,1665103584467951,1665103684467951,1665103587182539,1787450458523638206,1665103587285093,1787450458523740302,0.102554,ON_TIME,3,16.5,16.05,16.95,-0.8234860000000008,26.0,172,1,1,1,ACKED,92.7265,92.726500,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,82,15.373303,-7.75,1665103684467951,1665103784467951,1665103684762476,1787450458621218176,1665103684827345,1787450458621282566,0.064869,ON_TIME,19,15.5,14.5,15.5,-0.12669700000000006,24.5,173,1,1,1,ACKED,32.0132,32.013200,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,83,14.610566,-7.25,1665103784467951,1665103884467951,1665103784593473,1787450458721048791,1665103784651489,1787450458721106701,0.058016,ON_TIME,13,14.5,14.3,15.0,0.11056600000000039,22.0,174,1,1,1,ACKED,32.9744,32.974400,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,84,15.483593,-7.75,1665103884467951,1665103984467951,1665103884674521,1787450458821129851,1665103884747134,1787450458821202354,0.072613,ON_TIME,10,15.0,14.0,15.5,0.4835930000000008,21.0,175,1,1,1,ACKED,26.2418,26.241800,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,85,15.674606,-7.75,1665103984467951,1665104084467951,1665103984629687,1787450458921085312,1665103984721628,1787450458921176846,0.091941,ON_TIME,9,15.5,14.5,15.8,0.1746060000000007,20.0,176,1,1,1,ACKED,25.2397,25.239700,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,86,14.978628,-7.5,1665104084467951,1665104184467951,1665104084591429,1787450459021046755,1665104084682000,1787450459021137231,0.090571,ON_TIME,8,15.0,14.174999999999997,15.5,-0.021371999999999503,20.0,177,1,1,1,ACKED,23.9744,23.974400,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,87,16.124416,-8.0,1665104184467951,1665104284467951,1665104184601450,1787450459121056809,1665104184675123,1787450459121130349,0.073673,ON_TIME,8,15.75,14.675,16.0,0.3744160000000001,20.0,178,1,1,1,ACKED,23.9991,23.999100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,88,15.946882,-8.0,1665104284467951,1665104384467951,1665104284591235,1787450459221046584,1665104284648122,1787450459221103333,0.056887,ON_TIME,8,16.0,15.0,16.0,-0.053117999999999554,19.5,179,1,1,1,ACKED,23.9056,23.905600,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,89,16.237939,-8.25,1665104384467951,1665104484467951,1665104384575783,1787450459321031072,1665104384648153,1787450459321103364,0.07237,ON_TIME,8,16.25,15.174999999999999,16.5,-0.012060999999999211,19.0,180,1,1,1,ACKED,24.0771,24.077100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,90,14.000595,-7.0,1665104484467951,1665104584467951,1665104484643410,1787450459421098737,1665104484724175,1787450459421179432,0.080765,ON_TIME,8,14.25,13.674999999999999,15.825,-0.24940499999999943,19.0,181,1,1,1,ACKED,25.144,25.144000,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,91,14.906112,-7.5,1665104584467951,1665104684467951,1665104584642020,1787450459521097341,1665104584715035,1787450459521170293,0.073015,ON_TIME,4,14.25,13.575,14.5,0.6561120000000003,19.0,182,1,1,1,ACKED,78.8656,78.865600,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,92,14.785775,-7.5,1665104684467951,1665104784467951,1665104684582530,1787450459621037849,1665104684646517,1787450459621101733,0.063987,ON_TIME,9,15.0,14.200000000000001,15.0,-0.21422500000000078,19.0,183,1,1,1,ACKED,30.9821,30.982100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,93,15.747292,-7.75,1665104784467951,1665104884467951,1665104784620590,1787450459721076154,1665104784713719,1787450459721168922,0.093129,ON_TIME,11,15.0,14.25,15.5,0.7472919999999998,19.0,184,1,1,1,ACKED,24.7393,24.739300,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,94,21.371687,-10.75,1665104884467951,1665104984467951,1665104884594123,1787450459821049461,1665104884684687,1787450459821139906,0.090564,ON_TIME,8,20.0,15.349999999999998,21.5,1.3716870000000014,19.0,185,1,1,1,ACKED,22.2207,22.220700,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,95,21.016332,-10.75,1665104984467951,1665105084467951,1665104984621390,1787450459921076912,1665104984727086,1787450459921182315,0.105696,ON_TIME,6,21.5,20.625,21.5,-0.48366800000000154,20.0,186,1,1,1,ACKED,27.0724,27.072400,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,96,21.470818,-11.0,1665105084467951,1665105184467951,1665105084593234,1787450460021048535,1665105084654087,1787450460021109311,0.060853,ON_TIME,10,21.75,20.5,22.0,-0.2791819999999987,21.0,187,1,1,1,ACKED,24.8214,24.821400,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,97,21.760789,-11.0,1665105184467951,1665105284467951,1665105184593277,1787450460121048616,1665105184668522,1787450460121123736,0.075245,ON_TIME,6,22.0,21.25,22.0,-0.23921100000000095,22.0,188,1,1,1,ACKED,26.1316,26.131600,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,98,20.898892,-10.75,1665105284467951,1665105384467951,1665105284599591,1787450460221054970,1665105284664744,1787450460221119936,0.065153,ON_TIME,8,21.5,21.0,22.0,-0.601108,23.0,189,1,1,1,ACKED,27.7231,27.723100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
FAVORABLE_STABLE,GM_V2_FAVORABLE_STABLE_SEED_2026082101,99,21.168862,-10.75,1665105384467951,1665105484467951,1665105384615907,1787450460321071411,1665105384680683,1787450460321135901,0.064776,ON_TIME,10,21.5,20.5,21.5,-0.33113799999999927,23.0,190,1,1,1,ACKED,24.8734,24.873400,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,0,15.848828,-8.0,1665106484737116,1665106584737116,1665106484852913,1787450461421308315,1665106484919668,1787450461421374905,0.066755,ON_TIME,7,16.5,16.0,17.85,-0.6511720000000008,28.0,201,1,1,1,ACKED,38.3947,38.394700,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,1,16.145318,-8.0,1665106584737116,1665106684737116,1665106584990065,1787450461521446169,1665106585092982,1787450461521548390,0.102917,ON_TIME,16,16.0,15.0,16.0,0.14531799999999961,28.0,202,1,1,1,ACKED,36.375,36.375000,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,2,15.51751,-7.75,1665106684737116,1665106784737116,1665106684849427,1787450461621304767,1665106684901808,1787450461621357030,0.052381,ON_TIME,15,15.5,15.0,16.0,0.017509999999999692,28.0,203,1,1,1,ACKED,67.9541,67.954100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,3,14.894182,-7.5,1665106784737116,1665106884737116,1665106784865873,1787450461721321180,1665106784952447,1787450461721407738,0.086574,ON_TIME,16,14.5,14.5,15.0,0.3941820000000007,28.0,204,1,1,1,ACKED,38.022,38.022000,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,4,14.578697,-7.25,1665106884737116,1665106984737116,1665106884859482,1787450461821314719,1665106884942683,1787450461821398051,0.083201,ON_TIME,16,14.5,14.0,14.625,0.07869700000000002,26.5,205,1,1,1,ACKED,39.8946,39.894600,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,5,13.245674,-6.5,1665106984737116,1665107084737116,1665106984868140,1787450461921323458,1665106984950383,1787450461921405665,0.082243,ON_TIME,16,13.0,12.5,14.125,0.24567399999999928,23.5,206,1,1,1,ACKED,39.8245,39.824500,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,6,15.599885,-7.75,1665107084737116,1665107184737116,1665107084980353,1787450462021435643,1665107085065250,1787450462021520537,0.084897,ON_TIME,12,14.5,12.774999999999999,15.5,1.0998850000000004,21.0,207,1,1,1,ACKED,35.5005,35.500500,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,7,9.450421,-4.75,1665107184737116,1665107284737116,1665107184872988,1787450462121328281,1665107184993924,1787450462121449191,0.120936,ON_TIME,16,10.5,9.875,14.5,-1.0495789999999996,19.0,208,1,1,1,ACKED,47.5394,47.539400,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,8,7.51122,-3.5,1665107284737116,1665107384737116,1665107284866044,1787450462221321424,1665107284940340,1787450462221395594,0.074296,ON_TIME,20,7.75,7.4750000000000005,9.05,-0.23878000000000021,16.0,209,1,1,1,ACKED,61.1092,61.109200,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,9,6.378466,-3.0,1665107384737116,1665107484737116,1665107384866358,1787450462321321792,1665107384947570,1787450462321402776,0.081212,ON_TIME,22,7.0,6.0249999999999995,7.0,-0.6215339999999996,14.0,210,1,1,1,ACKED,37.5091,37.509100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,10,7.821633,-3.75,1665107484737116,1665107584737116,1665107485171365,1787450462421626785,1665107485250448,1787450462421705666,0.079083,ON_TIME,15,7.5,6.3500000000000005,8.149999999999999,0.3216330000000003,11.0,211,1,1,1,ACKED,22.7028,22.702800,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,11,14.312091,-7.25,1665107584737116,1665107684737116,1665107584857114,1787450462521312411,1665107584945262,1787450462521400527,0.088148,ON_TIME,9,11.5,7.7,14.5,2.8120910000000006,10.5,212,1,1,1,ACKED,18.7485,18.748500,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,12,13.342051,-6.75,1665107684737116,1665107784737116,1665107685187495,1787450462621642807,1665107685817514,1787450462622272764,0.630019,ON_TIME,5,13.5,13.0,13.9,-0.15794900000000034,12.0,213,1,1,1,ACKED,16.1793,16.179300,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,13,15.205786,-7.5,1665107784737116,1665107884737116,1665107784873192,1787450462721328866,1665107784936833,1787450462721392045,0.063641,ON_TIME,9,14.5,13.7,15.0,0.7057859999999998,12.5,214,1,1,1,ACKED,21.3431,21.343100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,14,13.508175,-6.75,1665107884737116,1665107984737116,1665107885222993,1787450462821678293,1665107885318494,1787450462821773727,0.095501,ON_TIME,6,13.5,13.125,14.375,0.0081749999999996,13.5,215,1,1,1,ACKED,26.1142,26.114200,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,15,17.037827,-8.5,1665107984737116,1665108084737116,1665107986867659,1787450462923323008,1665107987237629,1787450462923692845,0.36997,ON_TIME,10,16.0,13.225000000000001,17.0,1.037827,14.0,216,1,1,1,ACKED,20.2061,20.206100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,16,17.250869,-8.75,1665108084737116,1665108184737116,1665108084882972,1787450463021338238,1665108085018182,1787450463021473449,0.13521,ON_TIME,8,17.5,16.5,17.5,-0.24913099999999844,16.0,217,1,1,1,ACKED,20.283,20.283000,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,17,14.549415,-7.25,1665108184737116,1665108284737116,1665108185085078,1787450463121540589,1665108185167088,1787450463121622310,0.08201,ON_TIME,8,14.5,13.999999999999998,15.325,0.049414999999999765,16.0,218,1,1,1,ACKED,19.1323,19.132300,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,18,14.643383,-7.25,1665108284737116,1665108384737116,1665108284905922,1787450463221361496,1665108284972533,1787450463221427736,0.066611,ON_TIME,6,14.5,14.125,14.5,0.14338300000000004,16.0,219,1,1,1,ACKED,17.4858,17.485800,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,19,14.053156,-7.0,1665108384737116,1665108484737116,1665108384862180,1787450463321317603,1665108384930034,1787450463321385251,0.067854,ON_TIME,6,14.0,13.625,14.0,0.05315599999999954,16.0,220,1,1,1,ACKED,15.4464,15.446400,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,20,21.649591,-11.0,1665108484737116,1665108584737116,1665108484843842,1787450463421299164,1665108484898622,1787450463421353844,0.05478,ON_TIME,6,21.25,15.75,22.0,0.3995910000000009,16.0,221,1,1,1,ACKED,18.38,18.380000,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,21,14.717503,-7.25,1665108584737116,1665108684737116,1665108584951334,1787450463521406719,1665108585369759,1787450463521825071,0.418425,ON_TIME,6,14.5,13.75,16.75,0.21750300000000067,18.0,222,1,1,1,ACKED,17.3932,17.393200,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,22,14.735051,-7.25,1665108684737116,1665108784737116,1665108684874766,1787450463621330100,1665108684933206,1787450463621388447,0.05844,ON_TIME,2,14.25,14.024999999999999,14.475,0.48505100000000034,17.0,223,1,1,1,ACKED,92.9766,92.976600,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,23,15.09198,-7.5,1665108784737116,1665108884737116,1665108784892360,1787450463721348202,1665108784959426,1787450463721414625,0.067066,ON_TIME,11,14.5,14.0,15.25,0.5919799999999995,17.0,224,1,1,1,ACKED,18.0748,18.074800,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,24,16.117197,-8.0,1665108884737116,1665108984737116,1665108884859007,1787450463821314265,1665108884911462,1787450463821366680,0.052455,ON_TIME,8,15.5,15.0,16.0,0.6171970000000009,18.0,225,1,1,1,ACKED,21.3532,21.353200,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,25,14.087652,-7.0,1665108984737116,1665109084737116,1665108984858662,1787450463921313897,1665108984911022,1787450463921366229,0.05236,ON_TIME,7,14.0,13.65,15.549999999999999,0.08765200000000029,18.0,226,1,1,1,ACKED,16.3526,16.352600,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,26,15.430876,-7.75,1665109084737116,1665109184737116,1665109084853916,1787450464021309179,1665109084908669,1787450464021363870,0.054753,ON_TIME,6,15.25,14.625,15.5,0.1808759999999996,18.0,227,1,1,1,ACKED,13.6651,13.665100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,27,13.999473,-7.0,1665109184737116,1665109284737116,1665109184861743,1787450464121317061,1665109184977777,1787450464121432985,0.116034,ON_TIME,7,14.0,13.65,15.0,-0.0005269999999999442,18.0,228,1,1,1,ACKED,24.6545,24.654500,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,28,17.174001,-8.75,1665109284737116,1665109384737116,1665109284845774,1787450464221301041,1665109284898905,1787450464221354110,0.053131,ON_TIME,10,16.75,13.950000000000001,17.5,0.4240010000000005,18.0,229,1,1,1,ACKED,22.4872,22.487200,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,29,14.031134,-7.0,1665109384737116,1665109484737116,1665109384864432,1787450464321319689,1665109384917290,1787450464321372464,0.052858,ON_TIME,8,13.75,13.5,15.0,0.2811339999999998,18.0,230,1,1,1,ACKED,20.459,20.459000,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,30,20.836117,-10.5,1665109484737116,1665109584737116,1665109484891889,1787450464421347136,1665109484945808,1787450464421401022,0.053919,ON_TIME,6,20.25,16.375,21.0,0.5861170000000016,18.0,231,1,1,1,ACKED,18.7742,18.774200,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,31,16.9233,-8.5,1665109584737116,1665109684737116,1665109584852398,1787450464521307635,1665109584930686,1787450464521385895,0.078288,ON_TIME,6,17.0,16.25,18.375,-0.07669999999999888,19.0,232,1,1,1,ACKED,19.1154,19.115400,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,32,22.31569,-11.25,1665109684737116,1665109784737116,1665109684868528,1787450464621323800,1665109684922669,1787450464621377916,0.054141,ON_TIME,2,19.25,19.025000000000002,19.474999999999998,3.06569,19.0,233,1,1,1,ACKED,46.3335,46.333500,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,33,20.964518,-10.75,1665109784737116,1665109884737116,1665109784870434,1787450464721326043,1665109785063006,1787450464721518292,0.192572,ON_TIME,10,21.5,20.5,22.275,-0.5354819999999982,20.0,234,1,1,1,ACKED,13.3493,13.349300,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,34,20.08443,-10.25,1665109884737116,1665109984737116,1665109884851572,1787450464821306857,1665109884906525,1787450464821361742,0.054953,ON_TIME,7,20.5,19.65,21.0,-0.4155699999999989,21.0,235,1,1,1,ACKED,23.5333,23.533300,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,35,21.917805,-11.0,1665109984737116,1665110084737116,1665109984849287,1787450464921304519,1665109984907347,1787450464921362547,0.05806,ON_TIME,8,21.5,19.85,22.0,0.4178050000000013,22.0,236,1,1,1,ACKED,24.3581,24.358100,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
MID_VARIABLE,GM_V2_MID_VARIABLE_SEED_2026082102,36,16.405216,-8.25,1665110084737116,1665110184737116,1665110084900303,1787450465021355615,1665110084970930,1787450465021426157,0.070627,ON_TIME,8,16.75,15.85,21.0,-0.34478400000000065,22.0,237,1,1,1,ACKED,17.854,17.854000,ATTACHED_CURRENT_RNTI_PDU_ACTIVE
