time,direction,rnti,frame,diff,old_mcs,new_mcs,max_mcs_input,max_mcs_applied,min_mcs,opt_max_mcs,num_sched,num_retx,bler_window_ppm,bler_before_ppm,bler_after_ppm,lower_ppm,upper_ppm,branch,updated
19:58:21.053594,0,28730,430,38,0,0,28,28,0,28,2,0,0,5233,4710,50000,150000,3,1
19:58:21.077054,0,749,432,100,0,0,28,28,0,28,1,0,0,6461,5814,50000,150000,3,1
19:58:22.216907,0,28730,530,100,0,0,28,28,0,28,1,1,1000000,4710,104239,50000,150000,3,1
19:58:22.239906,0,749,532,100,0,0,28,28,0,28,1,1,1000000,5814,105233,50000,150000,3,1
19:58:23.422368,0,28730,630,100,0,0,28,28,0,28,1,1,1000000,104239,193815,50000,150000,3,1
19:58:23.445912,0,749,632,100,0,0,28,28,0,28,1,1,1000000,105233,194710,50000,150000,3,1
19:58:24.660835,0,28730,730,100,0,0,28,28,0,28,1,1,1000000,193815,274433,50000,150000,3,1
19:58:24.683569,0,749,732,100,0,0,28,28,0,28,1,1,1000000,194710,275239,50000,150000,3,1
19:58:25.896096,0,28730,830,100,0,0,28,28,0,28,1,1,1000000,274433,346990,50000,150000,3,1
19:58:25.918954,0,749,832,100,0,0,28,28,0,28,1,1,1000000,275239,347715,50000,150000,3,1
19:58:27.055308,0,28730,930,100,0,0,28,28,0,28,1,1,1000000,346990,412291,50000,150000,3,1
19:58:27.078273,0,749,932,100,0,0,28,28,0,28,1,1,1000000,347715,412943,50000,150000,3,1
19:58:28.213757,0,28730,6,100,0,0,28,28,0,28,1,1,1000000,412291,471062,50000,150000,3,1
19:58:28.236483,0,749,8,100,0,0,28,28,0,28,1,1,1000000,412943,471649,50000,150000,3,1
19:58:29.352124,0,28730,106,100,0,0,28,28,0,28,1,1,1000000,471062,523956,50000,150000,3,1
19:58:29.374772,0,749,108,100,0,0,28,28,0,28,1,1,1000000,471649,524484,50000,150000,3,1
19:58:29.375309,0,749,108,0,0,0,28,28,0,28,-1,-1,-1,524484,524484,50000,150000,0,0
19:58:30.503637,0,28730,206,100,0,0,28,28,0,28,1,1,1000000,523956,571560,50000,150000,3,1
19:58:30.526164,0,749,208,100,0,0,28,28,0,28,1,1,1000000,524484,572036,50000,150000,3,1
19:58:31.597690,0,28730,306,100,0,0,28,28,0,28,1,1,1000000,571560,614404,50000,150000,3,1
19:58:31.620324,0,749,308,100,0,0,28,28,0,28,1,1,1000000,572036,614832,50000,150000,3,1
19:58:31.716344,0,28730,316,10,0,0,28,28,0,28,1,1,1000000,614404,652963,50000,150000,3,1
19:58:31.766980,0,28730,321,5,0,0,28,28,0,28,-1,-1,-1,652963,652963,50000,150000,0,0
19:58:31.823646,0,28730,327,11,0,0,28,28,0,28,2,2,1000000,652963,687667,50000,150000,3,1
19:58:31.880602,0,28730,332,5,0,0,28,28,0,28,-1,-1,-1,687667,687667,50000,150000,0,0
19:58:31.908460,0,28730,334,7,0,0,28,28,0,28,-1,-1,-1,687667,687667,50000,150000,0,0
19:58:31.940316,0,28730,337,10,0,0,28,28,0,28,3,3,1000000,687667,718900,50000,150000,3,1
19:58:31.970440,0,28730,339,2,0,0,28,28,0,28,-1,-1,-1,718900,718900,50000,150000,0,0
19:58:31.999394,0,28730,342,5,0,0,28,28,0,28,-1,-1,-1,718900,718900,50000,150000,0,0
19:58:32.026880,0,28730,344,7,0,0,28,28,0,28,-1,-1,-1,718900,718900,50000,150000,0,0
19:58:32.055123,0,28730,347,10,0,0,28,28,0,28,4,4,1000000,718900,747010,50000,150000,2,1
19:58:32.083528,0,28730,349,2,0,0,28,28,0,28,-1,-1,-1,747010,747010,50000,150000,0,0
19:58:32.111714,0,28730,352,5,0,0,28,28,0,28,-1,-1,-1,747010,747010,50000,150000,0,0
