time,mono_sec,mono_nsec,rnti,frame,slot,sdu_bytes
19:58:23.808186,890948,871731785,749,662,7,209
19:58:23.865448,890948,928993663,28730,667,7,193
19:58:23.956103,890949,19647964,749,675,7,177
19:58:24.013262,890949,76807523,28730,680,7,193
19:58:24.092763,890949,156308620,749,687,7,165
19:58:24.149923,890949,213468585,28730,692,7,165
19:58:24.230025,890949,293570262,749,699,7,165
19:58:24.338799,890949,402344275,28730,704,7,165
19:58:24.453695,890949,517240141,749,711,7,149
19:58:24.510165,890949,573710692,28730,716,7,149
19:58:24.589071,890949,652615938,749,723,7,149
19:58:24.645714,890949,709259345,28730,728,7,149
19:58:24.714194,890949,777739771,749,734,7,129
19:58:24.781909,890949,845454267,28730,740,7,129
19:58:24.850144,890949,913689181,749,746,7,116
19:58:24.907141,890949,970686596,28730,751,7,129
19:58:24.976831,890950,40376503,749,757,7,116
19:58:25.033919,890950,97464655,28730,762,7,116
19:58:25.102759,890950,166304554,749,768,7,116
19:58:25.159899,890950,223444696,28730,773,7,116
19:58:25.228723,890950,292268474,749,779,7,116
19:58:25.285681,890950,349226528,28730,784,7,116
19:58:25.357013,890950,420557842,749,790,7,116
19:58:25.501211,890950,564755986,28730,795,7,116
19:58:25.570129,890950,633674540,749,801,7,106
19:58:25.618137,890950,681682045,28730,805,8,116
19:58:25.686536,890950,750081259,749,811,8,116
19:58:25.732805,890950,796350218,28730,815,8,116
19:58:25.801334,890950,864879100,749,821,8,116
19:58:25.858380,890950,921925667,28730,826,7,116
19:58:25.915694,890950,979239630,749,831,8,116
19:58:25.973242,890951,36786903,28730,836,8,116
19:58:26.030192,890951,93737059,749,841,8,116
19:58:26.087792,890951,151336989,28730,846,8,116
19:58:26.144400,890951,207945241,749,851,8,116
19:58:26.201138,890951,264683363,28730,856,8,106
19:58:26.258938,890951,322483234,749,861,8,116
19:58:26.316796,890951,380340904,28730,866,8,116
19:58:26.373490,890951,437034987,749,871,8,116
19:58:26.430906,890951,494451547,28730,876,8,116
19:58:26.499445,890951,562989895,749,882,7,116
19:58:26.546491,890951,610036027,28730,886,8,116
19:58:26.615030,890951,678575327,749,892,8,116
19:58:26.660995,890951,724540266,28730,896,8,106
19:58:26.742059,890951,805604028,749,903,7,116
19:58:26.788139,890951,851684022,28730,907,7,116
19:58:26.857116,890951,920661699,749,913,8,116
19:58:26.905679,890951,969223383,28730,917,8,116
19:58:26.983698,890952,47243557,749,923,8,116
19:58:27.029230,890952,92775146,28730,927,8,116
19:58:27.098418,890952,161963528,749,933,8,116
19:58:27.155472,890952,219016955,28730,938,7,116
19:58:27.216066,890952,279611324,749,943,8,116
19:58:27.275663,890952,339208550,28730,948,8,116
19:58:27.333246,890952,396791455,749,953,8,116
19:58:27.389574,890952,453119557,28730,958,8,116
19:58:27.446249,890952,509794140,749,963,8,116
19:58:27.505403,890952,568948216,28730,968,8,106
19:58:27.568889,890952,632434557,749,973,8,116
19:58:27.628876,890952,692421023,28730,978,8,116
19:58:27.686152,890952,749697375,749,983,8,116
19:58:27.743307,890952,806852104,28730,988,8,116
19:58:27.799850,890952,863395144,749,993,8,116
19:58:27.856588,890952,920132809,28730,998,8,116
19:58:27.913598,890952,977143115,749,1003,8,116
19:58:27.972438,890953,35983484,28730,1008,8,106
19:58:28.039808,890953,103353667,749,1014,7,116
19:58:28.086002,890953,149547499,28730,1018,8,116
19:58:28.154193,890953,217738563,749,0,8,106
19:58:28.199452,890953,262997505,28730,4,8,116
19:58:28.267717,890953,331262683,749,10,8,116
19:58:28.312733,890953,376278397,28730,14,8,116
19:58:28.380699,890953,444244645,749,20,8,116
19:58:28.426389,890953,489934361,28730,24,8,106
19:58:28.494267,890953,557812192,749,30,8,116
19:58:28.539745,890953,603290686,28730,34,8,116
19:58:28.607871,890953,671416406,749,40,8,106
19:58:28.653201,890953,716746730,28730,44,8,116
19:58:28.721547,890953,785092196,749,50,8,116
19:58:28.767436,890953,830981461,28730,54,8,116
19:58:28.835699,890953,899244165,749,60,8,116
19:58:28.881539,890953,945084480,28730,64,8,106
19:58:28.960467,890954,24012167,749,71,7,116
19:58:28.995165,890954,58709993,28730,74,8,116
19:58:29.075205,890954,138750593,749,81,8,116
19:58:29.109504,890954,173049444,28730,84,8,116
19:58:29.189175,890954,252720691,749,91,8,116
19:58:29.234511,890954,298056582,28730,95,7,116
19:58:29.303443,890954,366988010,749,101,8,116
19:58:29.361039,890954,424584432,28730,106,8,116
19:58:29.428196,890954,491741253,749,112,7,116
19:58:29.473780,890954,537325166,28730,116,8,116
19:58:29.541589,890954,605134424,749,122,8,116
19:58:29.597436,890954,660981496,28730,127,7,116
19:58:29.665669,890954,729214259,749,133,7,116
19:58:29.712052,890954,775597300,28730,137,8,116
19:58:29.779729,890954,843274079,749,143,8,116
19:58:29.824841,890954,888385878,28730,147,8,116
19:58:29.903907,890954,967452643,749,154,7,116
19:58:29.966675,890955,30220076,28730,158,7,116
19:58:30.035730,890955,99275715,749,164,8,116
19:58:30.081244,890955,144789377,28730,168,8,106
19:58:30.148768,890955,212313352,749,174,8,116
19:58:30.194749,890955,258293838,28730,178,8,116
19:58:30.262465,890955,326010169,749,184,8,106
19:58:30.308414,890955,371959027,28730,188,8,116
19:58:30.376758,890955,440303014,749,194,8,116
19:58:30.432861,890955,496406373,28730,199,7,116
19:58:30.489515,890955,553060019,749,204,8,116
19:58:30.545517,890955,609062508,28730,209,8,116
19:58:30.601914,890955,665459143,749,214,8,116
19:58:30.658217,890955,721762464,28730,219,8,116
19:58:30.715150,890955,778695164,749,224,8,106
19:58:30.771227,890955,834772410,28730,229,8,116
19:58:30.827877,890955,891422507,749,234,8,116
19:58:30.883978,890955,947522886,28730,239,8,116
19:58:30.942697,890956,6242306,749,245,7,116
19:58:30.983224,890956,46768926,28730,249,8,116
19:58:31.043643,890956,107188680,749,255,8,116
19:58:31.093743,890956,157287919,28730,260,7,116
19:58:31.154553,890956,218097904,749,266,7,116
19:58:31.198278,890956,261823007,28730,270,8,116
19:58:31.265539,890956,329083835,749,276,8,116
19:58:31.310560,890956,374105310,28730,280,8,106
19:58:31.378312,890956,441857240,749,286,8,116
19:58:31.423353,890956,486898268,28730,290,8,116
19:58:31.491950,890956,555494909,749,296,8,106
19:58:31.537323,890956,600868194,28730,300,8,116
19:58:31.605779,890956,669324080,749,306,8,116
19:58:31.651419,890956,714964115,28730,310,8,116
19:58:31.662089,890956,725634375,28730,311,7,528
19:58:31.662592,890956,726136958,28730,311,8,2433
19:58:31.663172,890956,726717055,28730,311,9,2433
19:58:31.667582,890956,731126858,28730,311,17,528
19:58:31.668256,890956,731801621,28730,311,18,2433
19:58:31.668968,890956,732513314,28730,311,19,2178
19:58:31.673351,890956,736896473,28730,312,7,528
19:58:31.674133,890956,737678602,28730,312,8,2241
19:58:31.674788,890956,738333302,28730,312,9,2241
19:58:31.679253,890956,742797795,28730,312,17,528
19:58:31.679800,890956,743345697,28730,312,18,2433
19:58:31.681342,890956,744887405,28730,312,19,2433
19:58:31.685530,890956,749074885,28730,313,7,528
19:58:31.686150,890956,749695423,28730,313,8,2433
19:58:31.686390,890956,749935385,28730,313,9,2433
19:58:31.690382,890956,753927585,28730,313,17,528
19:58:31.691037,890956,754582625,28730,313,18,2433
19:58:31.691539,890956,755084082,28730,313,19,2178
19:58:31.695666,890956,759211349,28730,314,7,528
19:58:31.696612,890956,760157115,28730,314,8,2433
19:58:31.696915,890956,760460179,28730,314,9,2433
19:58:31.700699,890956,764244279,28730,314,17,528
19:58:31.701792,890956,765337321,28730,314,18,2433
19:58:31.705891,890956,769436313,28730,315,7,528
19:58:31.706500,890956,770044942,28730,315,8,2433
19:58:31.706832,890956,770376854,28730,315,9,2433
19:58:31.711258,890956,774803613,28730,315,18,2433
19:58:31.711870,890956,775415751,28730,315,19,2178
19:58:31.715546,890956,779091362,28730,316,7,469
19:58:31.716121,890956,779665993,749,316,8,116
19:58:31.716122,890956,779667470,28730,316,8,2049
19:58:31.716738,890956,780283044,28730,316,9,2178
19:58:31.720658,890956,784203471,28730,316,17,469
19:58:31.721221,890956,784765825,28730,316,18,2178
19:58:31.721503,890956,785048717,28730,316,19,2178
19:58:31.725757,890956,789302143,28730,317,7,469
19:58:31.725999,890956,789544088,28730,317,8,2178
19:58:31.726453,890956,789998026,28730,317,9,2178
19:58:31.730573,890956,794118746,28730,317,17,469
19:58:31.731072,890956,794617844,28730,317,18,2178
19:58:31.731580,890956,795125659,28730,317,19,1889
19:58:31.735749,890956,799294490,28730,318,7,469
19:58:31.736037,890956,799582639,28730,318,8,2178
19:58:31.737258,890956,800803030,28730,318,9,2178
19:58:31.740544,890956,804089029,28730,318,17,469
19:58:31.741158,890956,804703087,28730,318,18,2178
19:58:31.741676,890956,805221092,28730,318,19,2178
19:58:31.745632,890956,809177439,28730,319,7,469
19:58:31.746113,890956,809658144,28730,319,8,2178
19:58:31.746634,890956,810179561,28730,319,9,2178
19:58:31.750530,890956,814075603,28730,319,17,469
19:58:31.751212,890956,814757027,28730,319,18,2178
19:58:31.751842,890956,815387229,28730,319,19,1889
19:58:31.755586,890956,819130866,28730,320,7,469
19:58:31.756285,890956,819830428,28730,320,8,1953
19:58:31.756817,890956,820362371,28730,320,9,1953
19:58:31.760644,890956,824189537,28730,320,17,469
19:58:31.761275,890956,824819968,28730,320,18,2178
19:58:31.761655,890956,825200215,28730,320,19,2178
19:58:31.765634,890956,829179568,28730,321,7,469
19:58:31.766334,890956,829879652,28730,321,8,2178
19:58:31.766804,890956,830349320,28730,321,9,2178
19:58:31.770700,890956,834245479,28730,321,17,469
19:58:31.771397,890956,834942192,28730,321,18,2178
19:58:31.771955,890956,835500573,28730,321,19,1889
19:58:31.775665,890956,839210478,28730,322,7,469
19:58:31.776211,890956,839755965,28730,322,8,2178
19:58:31.776749,890956,840294545,28730,322,9,2178
