time,mono_sec,mono_nsec,rnti,frame,slot,sdu_bytes
21:30:50.669331,896495,732875940,3836,579,8,101
21:30:50.693532,896495,757077079,960,581,8,101
21:30:50.790983,896495,854528053,3836,589,8,101
21:30:50.815472,896495,879017441,960,591,8,101
21:30:51.005964,896496,69509299,3836,599,8,101
21:30:51.029474,896496,93019309,960,601,8,101
21:30:51.126303,896496,189847919,3836,609,8,101
21:30:51.150522,896496,214067197,960,611,8,101
21:30:51.247424,896496,310968886,3836,619,8,101
21:30:51.271732,896496,335277814,960,621,8,101
21:30:51.369854,896496,433399203,3836,629,8,101
21:30:51.389688,896496,453233335,960,631,8,101
21:30:51.471389,896496,534934278,3836,639,8,101
21:30:51.491895,896496,555440762,960,641,8,101
21:30:51.573413,896496,636958570,3836,649,8,101
21:30:51.594010,896496,657554860,960,651,8,101
21:30:51.676519,896496,740064637,3836,659,8,101
21:30:51.699482,896496,763026880,960,661,8,101
21:30:51.792063,896496,855608527,3836,669,8,101
21:30:51.815232,896496,878777159,960,671,8,101
21:30:51.957404,896497,20949770,3836,679,8,101
21:30:51.979908,896497,43453311,960,681,8,101
21:30:52.074348,896497,137893687,3836,689,8,101
21:30:52.098788,896497,162333593,960,691,8,101
21:30:52.194376,896497,257920981,3836,699,8,101
21:30:52.217259,896497,280803982,960,701,8,101
21:30:52.309959,896497,373504116,3836,709,8,101
21:30:52.333852,896497,397397489,960,711,8,101
21:30:52.427079,896497,490624322,3836,719,8,101
21:30:52.450073,896497,513618024,960,721,8,101
21:30:52.543287,896497,606831944,3836,729,8,101
21:30:52.567047,896497,630591983,960,731,8,101
21:30:52.660980,896497,724525189,3836,739,8,101
21:30:52.684600,896497,748145784,960,741,8,101
21:30:52.776637,896497,840182438,3836,749,8,101
21:30:52.799646,896497,863191719,960,751,8,101
21:30:52.893404,896497,956949413,3836,759,8,101
21:30:52.916579,896497,980124255,960,761,8,101
21:30:53.027903,896498,91448803,3836,769,8,101
21:30:53.051357,896498,114902183,960,771,8,101
21:30:53.146944,896498,210489348,3836,779,8,101
21:30:53.169449,896498,232993802,960,781,8,101
21:30:53.262288,896498,325833494,3836,789,8,101
