time,rnti,frame,slot,snrx10,tpc,rssi
21:31:22.379093,960,164,17,100,1,937
21:31:22.444377,960,170,7,100,1,937
21:31:22.635858,960,186,17,100,1,937
21:31:22.812904,960,202,7,100,1,937
21:31:23.134417,960,230,7,100,1,937
21:31:23.729552,960,281,17,100,1,937
21:31:23.898372,3836,296,7,100,1,944
21:31:24.044169,960,300,7,100,1,937
21:31:24.882520,960,372,7,100,1,937
21:31:25.176857,960,397,7,100,1,937
21:31:25.610054,960,434,17,100,1,937
21:31:25.707975,960,443,7,100,1,937
21:31:26.014419,3836,469,17,100,1,937
21:31:26.534317,3836,505,17,100,1,937
21:31:27.063379,960,551,17,100,1,929
21:31:27.092249,960,554,7,100,1,937
21:31:27.228837,960,566,7,100,1,937
21:31:27.360371,960,577,17,100,1,937
21:31:27.519624,960,591,17,100,1,937
21:31:28.124222,960,641,17,100,1,937
21:31:29.038504,960,718,17,100,1,937
21:31:29.131589,3836,726,17,100,1,937
21:31:29.171467,960,730,7,100,1,937
21:31:29.205580,960,733,7,100,1,937
21:31:29.731871,960,776,7,100,1,929
21:31:30.047777,960,802,17,100,1,937
21:31:30.878782,3836,865,7,100,1,937
21:31:31.114413,960,885,7,100,1,937
21:31:31.237479,960,895,17,100,1,937
21:31:32.076535,3836,963,7,100,1,937
21:31:32.105870,3836,965,17,100,1,937
21:31:32.580932,960,999,17,100,1,937
21:31:32.660442,960,1006,7,100,1,929
21:31:33.262247,960,33,17,100,1,937
21:31:33.526214,960,56,7,100,1,929
21:31:34.077819,3836,101,17,100,1,937
21:31:34.553496,960,141,7,100,1,937
21:31:34.973183,960,180,17,100,1,937
21:31:35.057893,960,188,7,100,1,937
21:31:35.680083,3836,241,7,100,1,937
21:31:35.928562,960,262,17,100,1,937
21:31:37.202586,960,370,17,100,1,937
21:31:37.242626,3836,374,7,100,1,937
21:31:37.293801,3836,378,17,100,1,937
21:31:38.748140,960,489,7,100,1,937
21:31:38.918664,960,503,17,100,1,937
21:31:39.011586,960,511,17,100,1,937
21:31:39.885871,3836,588,7,100,1,937
21:31:39.907294,960,590,7,100,1,937
21:31:40.029601,3836,601,7,100,1,929
21:31:40.188320,3836,615,17,100,1,937
21:31:40.265293,960,622,17,100,1,937
21:31:40.478691,960,642,7,100,1,937
21:31:40.489553,3836,643,7,100,1,937
21:31:41.339029,960,716,17,100,1,937
21:31:42.012278,960,770,7,100,1,937
21:31:42.028773,960,771,17,100,1,937
21:31:42.704553,3836,831,17,100,1,937
21:31:42.751943,960,835,17,100,1,937
21:31:43.160783,960,870,7,100,1,937
21:31:43.624698,960,909,17,100,1,937
21:31:43.759049,960,921,7,100,1,937
21:31:44.640255,960,991,17,100,1,937
21:31:44.704109,960,997,7,100,1,937
21:31:45.250506,960,17,17,100,1,937
21:31:45.584374,3836,47,17,100,1,937
21:31:46.078051,960,85,17,100,1,929
21:31:46.449016,960,122,7,100,1,929
21:31:47.456146,3836,218,7,100,1,937
21:31:47.486626,3836,221,7,100,1,937
21:31:47.548718,3836,227,7,100,1,937
21:31:47.729387,3836,244,17,100,1,937
21:31:47.829191,960,254,7,100,1,937
21:31:48.158097,960,277,17,100,1,937
21:31:48.200007,960,281,17,100,1,937
21:31:48.612494,960,321,7,100,1,937
21:31:48.646964,960,324,7,100,1,937
21:31:49.139417,960,358,9,100,1,937
21:31:49.310699,960,373,7,100,1,937
21:31:49.684397,960,405,7,100,1,937
21:31:50.953326,3836,507,7,100,1,937
21:31:51.090874,960,519,7,100,1,929
21:31:51.765359,960,574,7,100,1,937
21:31:52.280149,3836,618,7,100,1,937
21:31:52.898894,3836,670,7,100,1,929
21:31:53.255914,3836,690,17,100,1,937
21:31:53.405660,3836,703,7,100,1,937
21:31:53.603549,960,719,17,100,1,937
21:31:53.900161,3836,744,17,100,1,929
21:31:54.361676,960,775,17,100,1,937
21:31:54.924461,960,823,7,100,1,937
21:31:55.899336,3836,905,7,100,1,937
21:31:56.072720,3836,917,17,100,1,937
21:31:56.522647,3836,951,17,100,1,937
21:31:56.828976,960,977,7,100,1,929
21:31:57.047795,960,995,7,100,1,937
21:31:58.355697,960,73,17,100,1,929
21:31:58.653185,3836,98,7,100,1,937
21:31:59.774440,960,186,7,100,1,929
21:31:59.955764,960,201,7,100,1,929
21:32:00.086714,960,211,17,100,1,937
21:32:00.381032,960,228,17,100,1,937
21:32:01.017904,3836,283,7,100,1,937
21:32:01.746126,3836,341,17,100,1,937
21:32:02.627447,960,415,17,100,1,937
21:32:03.687087,960,511,17,100,1,937
21:32:03.753093,960,518,7,100,1,937
21:32:04.043615,960,546,17,100,1,937
21:32:04.504560,960,587,7,100,1,929
21:32:04.530443,960,589,17,100,1,929
21:32:04.711675,960,607,17,100,1,937
21:32:04.841060,960,620,17,100,1,937
21:32:05.278301,960,663,7,100,1,937
21:32:05.335474,960,668,17,100,1,937
21:32:05.777601,960,712,7,100,1,937
21:32:06.272856,960,755,17,100,1,937
21:32:06.560037,960,780,17,100,1,937
21:32:06.709818,960,789,17,100,1,937
