wall_time_iso,elapsed_s,sample_index,run_group,iface,iface_label,iface_up,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_bitrate_mbps,tx_bitrate_mbps,rx_packet_rate_pps,tx_packet_rate_pps,rx_drop_delta,tx_drop_delta,rx_error_delta,tx_error_delta,ping_host,ping_ok,ping_rtt_ms
2026-08-13T20:25:25.903,5.198491271585226e-05,0,A3,oaitun_ue1,ue0,True,17736,72806568,53,49110,0,0,0,0,,,,,,,,,,,
2026-08-13T20:25:25.903,5.198491271585226e-05,0,A3,oaitun_ue2,ue1,True,26952,74145956,69,50013,0,0,0,0,,,,,,,,,,,
2026-08-13T20:25:26.903,1.0003152539720759,1,A3,oaitun_ue1,ue0,True,17736,72806568,53,49110,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:25:26.903,1.0003152539720759,1,A3,oaitun_ue2,ue1,True,26952,74145956,69,50013,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:25:27.904,2.0014554809313267,2,A3,oaitun_ue1,ue0,True,17736,72806568,53,49110,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:25:27.905,2.0014554809313267,2,A3,oaitun_ue2,ue1,True,26952,74145956,69,50013,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:25:28.903,3.0002953680232167,3,A3,oaitun_ue1,ue0,True,17736,72806568,53,49110,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:25:28.903,3.0002953680232167,3,A3,oaitun_ue2,ue1,True,26952,74145956,69,50013,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:25:29.905,4.001551053021103,4,A3,oaitun_ue1,ue0,True,17736,72806568,53,49110,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:25:29.905,4.001551053021103,4,A3,oaitun_ue2,ue1,True,26952,74145956,69,50013,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
2026-08-13T20:25:30.904,5.001014306908473,5,A3,oaitun_ue1,ue0,True,17736,72806568,53,49110,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,
