ue_id,frame_id,scheduled_raw_ns,scheduled_elapsed_s,demand_rate_mbps,controller,status,decision_raw_ns,send_start_raw_ns,send_end_raw_ns,send_lag_ms,payload_bytes,chunks,onwire_bytes,c_hat_mbps,c1_budget_mbps,admit_reason,local_error
1,200000000,893135957890836,0.05,6.760000000000001,open_loop,sent,893135958088345,893135958089913,893135959101946,0.199077,409600,7,409852,nan,nan,open_loop,
0,100000000,893136207890836,0.3,6.760000000000001,open_loop,sent,893136208040124,893136208041463,893136208679045,0.150627,409600,7,409852,nan,nan,open_loop,
1,200000001,893136457890836,0.55,6.760000000000001,open_loop,sent,893136458214602,893136458216084,893136459005526,0.325248,409600,7,409852,nan,nan,open_loop,
0,100000001,893136657890836,0.75,6.760000000000001,open_loop,sent,893136657968238,893136657968706,893136658708437,0.07787,409600,7,409852,nan,nan,open_loop,
1,200000002,893136907890836,1.0,6.760000000000001,open_loop,sent,893136908138237,893136908139397,893136908877522,0.248561,409600,7,409852,nan,nan,open_loop,
0,100000002,893137157890836,1.25,6.760000000000001,open_loop,sent,893137158039200,893137158040620,893137158798392,0.149784,409600,7,409852,nan,nan,open_loop,
1,200000003,893137407890836,1.5,6.760000000000001,open_loop,sent,893137408055062,893137408056356,893137408834173,0.16552,409600,7,409852,nan,nan,open_loop,
0,100000003,893137657890836,1.75,6.760000000000001,open_loop,sent,893137658075456,893137658077023,893137658877096,0.186187,409600,7,409852,nan,nan,open_loop,
1,200000004,893137907890836,2.0,6.760000000000001,open_loop,sent,893137908227221,893137908228310,893137908965484,0.337474,409600,7,409852,nan,nan,open_loop,
0,100000004,893138107890836,2.2,6.760000000000001,open_loop,sent,893138108204255,893138108205249,893138109040414,0.314413,409600,7,409852,nan,nan,open_loop,
1,200000005,893138357890836,2.45,6.760000000000001,open_loop,sent,893138359552989,893138359553625,893138360336502,1.662789,409600,7,409852,nan,nan,open_loop,
0,100000005,893138607890836,2.7,6.760000000000001,open_loop,sent,893138608113184,893138608114619,893138608933648,0.223783,409600,7,409852,nan,nan,open_loop,
1,200000006,893138857890836,2.95,6.760000000000001,open_loop,sent,893138857966961,893138857967435,893138858722582,0.076599,409600,7,409852,nan,nan,open_loop,
0,100000006,893139107890836,3.2,6.760000000000001,open_loop,sent,893139108075693,893139108076915,893139108835492,0.186079,409600,7,409852,nan,nan,open_loop,
1,200000007,893139357890836,3.45,6.760000000000001,open_loop,sent,893139357937581,893139357938015,893139358570435,0.047179,409600,7,409852,nan,nan,open_loop,
0,100000007,893139607890836,3.7,6.760000000000001,open_loop,sent,893139607969512,893139607970351,893139608735680,0.079515,409600,7,409852,nan,nan,open_loop,
1,200000008,893139807890836,3.9,6.760000000000001,open_loop,sent,893139808036995,893139808037584,893139808759107,0.146748,409600,7,409852,nan,nan,open_loop,
0,100000008,893140057890836,4.15,6.760000000000001,open_loop,sent,893140058089604,893140058091096,893140058798680,0.20026,409600,7,409852,nan,nan,open_loop,
1,200000009,893140307890836,4.4,6.760000000000001,open_loop,sent,893140308104860,893140308105330,893140308826761,0.214494,409600,7,409852,nan,nan,open_loop,
0,100000009,893140557890836,4.65,6.760000000000001,open_loop,sent,893140558028856,893140558030255,893140558775079,0.139419,409600,7,409852,nan,nan,open_loop,
1,200000010,893140807890836,4.9,6.760000000000001,open_loop,sent,893140808078036,893140808079470,893140808997416,0.188634,409600,7,409852,nan,nan,open_loop,
0,100000010,893141057890836,5.15,6.760000000000001,open_loop,sent,893141058048339,893141058049226,893141058787873,0.15839,409600,7,409852,nan,nan,open_loop,
1,200000011,893141307890836,5.4,6.760000000000001,open_loop,sent,893141308242433,893141308243633,893141308983715,0.352797,409600,7,409852,nan,nan,open_loop,
0,100000011,893141507890836,5.6,6.760000000000001,open_loop,sent,893141507975281,893141507975943,893141508721283,0.085107,409600,7,409852,nan,nan,open_loop,
1,200000012,893141757890836,5.85,6.760000000000001,open_loop,sent,893141758149099,893141758149653,893141758869649,0.258817,409600,7,409852,nan,nan,open_loop,
0,100000012,893142007890836,6.1,6.760000000000001,open_loop,sent,893142008071033,893142008072771,893142008849510,0.181935,409600,7,409852,nan,nan,open_loop,
1,200000013,893142257890836,6.35,6.760000000000001,open_loop,sent,893142258149810,893142258151226,893142258886545,0.26039,409600,7,409852,nan,nan,open_loop,
0,100000013,893142507890836,6.6,6.760000000000001,open_loop,sent,893142508202054,893142508203558,893142508948789,0.312722,409600,7,409852,nan,nan,open_loop,
1,200000014,893142757890836,6.85,6.760000000000001,open_loop,sent,893142758192917,893142758193461,893142758934992,0.302625,409600,7,409852,nan,nan,open_loop,
0,100000014,893142957890836,7.05,6.760000000000001,open_loop,sent,893142958263111,893142958264640,893142959042251,0.373804,409600,7,409852,nan,nan,open_loop,
1,200000015,893143207890836,7.3,6.760000000000001,open_loop,sent,893143208057821,893143208059109,893143208849728,0.168273,409600,7,409852,nan,nan,open_loop,
0,100000015,893143457890836,7.55,6.760000000000001,open_loop,sent,893143458091785,893143458092296,893143458790628,0.20146,409600,7,409852,nan,nan,open_loop,
1,200000016,893143707890836,7.8,6.760000000000001,open_loop,sent,893143708126323,893143708127754,893143709060401,0.236918,409600,7,409852,nan,nan,open_loop,
