ue_id,frame_id,message_id,scheduled_raw_ns,first_chunk_raw_ns,complete_raw_ns,complete_latency_ms,payload_bytes,chunks,onwire_bytes,checksum_expected,checksum_actual,checksum_ok,identity_ok,source_ip
1,200000000,736870912,893135957890836,893135959151513,893135959386456,1.49562,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000000,368435456,893136207890836,893136208753096,893136208974959,1.084123,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000001,736870913,893136457890836,893136459080420,893136459582889,1.692053,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000001,368435457,893136657890836,893136658775668,893136659311439,1.420603,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000002,736870914,893136907890836,893136908944339,893136909170716,1.27988,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000002,368435458,893137157890836,893137166351935,893137166971857,9.081021,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000003,736870915,893137407890836,893137408893701,893137409042094,1.151258,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000003,368435459,893137657890836,893137658931628,893137659069439,1.178603,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000004,736870916,893137907890836,893137909022707,893137909162312,1.271476,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000004,368435460,893138107890836,893138109097917,893138109318566,1.42773,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000005,736870917,893138357890836,893138360397771,893138360552188,2.661352,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000005,368435461,893138607890836,893138608993079,893138609147517,1.256681,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000006,736870918,893138857890836,893138858782259,893138858940470,1.049634,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000006,368435462,893139107890836,893139108893701,893139109067359,1.176523,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000007,736870919,893139357890836,893139358637919,893139358837765,0.946929,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000007,368435463,893139607890836,893139608800448,893139608954787,1.063951,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000008,736870920,893139807890836,893139808806776,893139808942088,1.051252,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000008,368435464,893140057890836,893140058878212,893140059056167,1.165331,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000009,736870921,893140307890836,893140308910714,893140309054489,1.163653,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000009,368435465,893140557890836,893140558822377,893140559038930,1.148094,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000010,736870922,893140807890836,893140809035231,893140809220582,1.329746,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000010,368435466,893141057890836,893141058857134,893141059008293,1.117457,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000011,736870923,893141307890836,893141309029295,893141309363851,1.473015,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000011,368435467,893141507890836,893141508760454,893141508918004,1.027168,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000012,736870924,893141757890836,893141758933291,893141759122595,1.231759,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000012,368435468,893142007890836,893142008884999,893142009047456,1.15662,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000013,736870925,893142257890836,893142258941751,893142259106710,1.215874,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000013,368435469,893142507890836,893142509049321,893142509236018,1.345182,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000014,736870926,893142757890836,893142758972212,893142759152070,1.261234,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000014,368435470,893142957890836,893142959076465,893142959399275,1.508439,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000015,736870927,893143207890836,893143208822498,893143208965405,1.074569,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000015,368435471,893143457890836,893143468369828,893143468524418,10.633582,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000016,736870928,893143707890836,893143709119025,893143709255218,1.364382,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
