time,direction,dci_format,rnti_type,rnti,dci_frame,dci_slot,sched_frame,sched_slot,mcs,mcs_table,rb_start,rb_size,start_symbol,nr_symbols,tbs,harq_pid,ndi,rv,round,qam_mod_order,target_code_rate,tpc,n_cce,N_cce
20:40:05.429536,1,7,0,61809,509,2,509,8,8,0,0,5,0,13,101,7,1,0,0,2,6020,2,4,2
20:40:05.486579,1,7,0,49395,514,2,514,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,1,4,2
20:40:05.543986,1,7,0,61809,519,2,519,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,1,4,2
20:40:05.600309,1,7,0,49395,524,2,524,8,8,0,0,5,0,13,101,13,1,0,0,2,6020,1,4,2
20:40:05.658083,1,7,0,61809,529,2,529,8,8,0,0,5,0,13,101,9,1,0,0,2,6020,1,4,2
20:40:05.714974,1,7,0,49395,534,2,534,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,1,4,2
20:40:05.772256,1,7,0,61809,539,2,539,8,8,0,0,5,0,13,101,10,1,0,0,2,6020,1,4,2
20:40:05.828897,1,7,0,49395,544,2,544,8,8,0,0,5,0,12,92,0,1,0,0,2,6020,1,4,2
20:40:05.885833,1,7,0,61809,549,2,549,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,1,4,2
20:40:05.965007,1,7,0,49395,554,2,554,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,2,4,2
20:40:06.023579,1,7,0,61809,559,2,559,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,2,4,2
20:40:06.081277,1,7,0,49395,564,2,564,8,8,0,0,5,0,13,101,2,1,0,0,2,6020,1,4,2
20:40:06.139052,1,7,0,61809,569,2,569,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,1,4,2
20:40:06.195661,1,7,0,49395,574,2,574,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,4,2
20:40:06.253136,1,7,0,61809,579,2,579,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,4,2
20:40:06.310514,1,7,0,49395,584,2,584,8,8,0,0,5,0,12,92,3,1,0,0,2,6020,1,4,2
20:40:06.355039,0,1,0,49395,588,0,588,0,0,0,5,5,1,13,168,12,1,0,0,2,1200,2,2,2
20:40:06.355426,0,1,0,61809,588,0,588,0,0,0,0,5,1,13,168,2,1,0,0,2,1200,2,12,2
20:40:06.363017,0,1,0,49395,588,14,588,14,0,0,5,5,1,13,168,12,0,2,1,2,1200,2,6,2
