time,rnti,frame,slot,snrx10,phr,tpc,tb_size,txpower_calc,rbSize,mcs,rssi
20:06:28.052779,13,864,8,510,48,0,437,0,5,28,860
20:06:28.117399,13,874,8,510,48,0,480,0,5,28,860
20:06:28.192765,13,884,8,510,48,0,480,0,5,28,860
20:06:28.257854,13,894,8,510,48,0,480,0,5,28,860
20:06:28.325279,13,904,8,510,48,0,437,0,5,28,860
20:06:28.391769,13,914,8,510,48,0,480,0,5,28,860
20:06:28.457777,13,924,8,510,48,0,480,0,5,28,860
20:06:28.521459,13,934,8,510,48,1,480,0,5,28,860
20:06:28.594014,13,944,8,510,48,0,437,0,5,28,860
20:06:28.658677,13,954,8,510,48,0,480,0,5,28,860
20:06:28.722567,13,964,8,510,48,0,480,0,5,28,860
20:06:28.788040,13,974,8,510,48,0,480,0,5,28,860
20:06:28.853863,13,984,8,510,48,0,437,0,5,28,860
20:06:28.868740,13,986,17,510,48,0,106,0,5,28,860
20:06:28.872191,13,987,7,510,48,1,106,0,5,28,890
20:06:28.875608,13,987,17,500,48,1,2178,0,106,28,860
20:06:28.876382,13,987,18,505,61,1,10247,0,106,28,860
20:06:28.876594,13,987,19,505,61,1,8197,0,85,28,860
20:06:28.878672,13,988,7,500,61,0,2178,0,106,28,860
20:06:28.879313,13,988,8,505,61,1,10247,0,106,28,860
20:06:28.879611,13,988,9,505,61,1,8197,0,85,28,860
20:06:28.943046,13,998,8,510,61,0,480,0,5,28,860
20:06:28.968238,13,1002,7,510,48,0,106,0,5,28,860
20:06:28.971820,13,1002,17,510,48,0,106,0,5,28,890
20:06:28.974794,13,1003,7,500,48,0,2178,0,106,28,860
20:06:28.975347,13,1003,8,505,61,0,10247,0,106,28,860
20:06:28.975604,13,1003,9,505,61,0,8197,0,85,28,860
20:06:28.978321,13,1003,17,500,61,0,2178,0,106,28,860
20:06:28.978663,13,1003,18,505,61,1,10247,0,106,28,860
20:06:28.979038,13,1003,19,505,61,1,8197,0,85,28,860
20:06:29.039945,13,1013,8,510,61,0,480,0,5,28,860
20:06:29.067867,13,1017,17,510,48,0,106,0,5,28,860
20:06:29.071271,13,1018,7,510,48,0,106,0,5,28,890
20:06:29.074418,13,1018,17,500,48,0,2178,0,106,28,860
20:06:29.074912,13,1018,18,505,61,0,10247,0,106,28,860
20:06:29.075405,13,1018,19,505,61,0,8197,0,85,28,860
20:06:29.077686,13,1019,7,500,61,0,2178,0,106,28,860
20:06:29.078051,13,1019,8,505,61,0,10247,0,106,28,860
20:06:29.078335,13,1019,9,505,61,1,8197,0,85,28,860
20:06:29.156901,13,5,8,510,61,0,480,0,5,28,890
20:06:29.163315,13,6,7,500,48,0,2178,0,106,28,860
20:06:29.163967,13,6,8,505,48,0,10247,0,106,28,860
20:06:29.164453,13,6,9,505,61,0,8197,0,85,28,860
20:06:29.166786,13,6,17,510,61,0,106,0,5,28,890
20:06:29.228312,13,16,8,510,61,0,437,0,5,28,860
20:06:29.268448,13,22,17,505,48,0,106,0,5,28,860
20:06:29.271537,13,23,7,510,48,0,106,0,5,28,890
20:06:29.274932,13,23,17,500,48,0,2178,0,106,28,860
20:06:29.275728,13,23,18,505,61,0,10247,0,106,28,860
20:06:29.276118,13,23,19,505,61,1,8197,0,85,28,860
20:06:29.278537,13,24,7,500,61,0,2178,0,106,28,860
20:06:29.280374,13,24,8,510,61,1,9222,0,106,28,860
20:06:29.281022,13,24,9,505,61,1,9222,0,95,28,860
20:06:29.345607,13,34,8,510,61,0,480,0,5,28,860
20:06:29.367833,13,37,17,510,48,0,106,0,5,28,890
20:06:29.371083,13,38,7,505,48,0,106,0,5,28,860
20:06:29.374260,13,38,17,500,48,0,2178,0,106,28,860
20:06:29.374885,13,38,18,505,61,0,10247,0,106,28,860
20:06:29.375328,13,38,19,505,61,0,8197,0,85,28,860
20:06:29.377590,13,39,7,500,61,0,2178,0,106,28,860
20:06:29.377916,13,39,8,505,61,1,10247,0,106,28,860
20:06:29.378193,13,39,9,505,61,1,8197,0,85,28,860
20:06:29.441911,13,49,8,510,61,0,480,0,5,28,860
20:06:29.467327,13,53,7,505,48,0,106,0,5,28,860
20:06:29.470158,13,53,17,505,48,0,106,0,5,28,860
20:06:29.473971,13,54,7,500,48,0,2178,0,106,28,860
20:06:29.474413,13,54,8,505,61,0,10247,0,106,28,860
20:06:29.474677,13,54,9,505,61,0,8197,0,85,28,860
20:06:29.476852,13,54,17,500,61,0,2178,0,106,28,860
20:06:29.477274,13,54,18,505,61,1,10247,0,106,28,860
20:06:29.477606,13,54,19,505,61,1,8197,0,85,28,860
20:06:29.538586,13,64,8,510,61,0,437,0,5,28,860
20:06:29.566437,13,68,17,505,48,0,106,0,5,28,860
20:06:29.569768,13,69,7,505,48,0,106,0,5,28,860
20:06:29.573189,13,69,17,500,48,0,2178,0,106,28,860
