time,eNB_ID,frame,subframe,rsrp,rssi,snr,rx_power,noise_power,w_cqi,freq_offset
20:25:26.628111,0,210,0,-2147483648,-183,-93,-90,3,-93,6
20:25:26.691426,0,216,0,-2147483648,-183,-95,-90,5,-95,6
20:25:27.758197,0,310,0,-2147483648,-183,-95,-90,5,-95,6
20:25:27.827286,0,316,0,-2147483648,-183,-93,-90,3,-93,6
20:25:29.048949,0,410,0,-2147483648,-183,-93,-90,3,-93,6
20:25:29.117553,0,416,0,-2147483648,-183,-95,-90,5,-95,6
20:25:30.318239,0,510,0,-2147483648,-183,-90,-90,0,-90,6
20:25:30.389360,0,516,0,-2147483648,-183,-93,-90,3,-93,6
20:25:31.607373,0,610,0,-2147483648,-183,-90,-90,0,-90,6
20:25:31.683319,0,616,0,-2147483648,-183,-93,-90,3,-93,6
20:25:32.817963,0,710,0,-2147483648,-183,-95,-90,5,-95,6
20:25:32.882789,0,716,0,-2147483648,-183,-93,-90,3,-93,6
20:25:34.031190,0,810,0,-2147483648,-183,-95,-90,5,-95,6
20:25:34.194442,0,816,0,-2147483648,-183,-93,-90,3,-93,6
20:25:35.407173,0,910,0,-2147483648,-183,-95,-90,5,-95,6
20:25:35.479299,0,916,0,-2147483648,-183,-93,-90,3,-93,6
20:25:36.676628,0,1010,0,-2147483648,-183,-93,-90,3,-93,6
20:25:36.746170,0,1016,0,-2147483648,-183,-93,-90,3,-93,6
20:25:37.910183,0,86,0,-2147483648,-183,-95,-90,5,-95,6
20:25:37.978067,0,92,0,-2147483648,-183,-93,-90,3,-93,6
20:25:39.128157,0,186,0,-2147483648,-183,-95,-90,5,-95,6
20:25:39.197808,0,192,0,-2147483648,-183,-93,-90,3,-93,6
20:25:40.402780,0,286,0,-2147483648,-183,-93,-90,3,-93,6
20:25:40.473117,0,292,0,-2147483648,-183,-93,-90,3,-93,6
20:25:41.636418,0,386,0,-2147483648,-183,-93,-90,3,-93,6
20:25:41.705924,0,392,0,-2147483648,-183,-90,-90,0,-90,6
20:25:42.779555,0,486,0,-2147483648,-183,-93,-90,3,-93,6
20:25:42.848668,0,492,0,-2147483648,-183,-96,-90,6,-96,6
20:25:42.916519,0,498,0,-2147483648,-183,-95,-90,5,-95,6
20:25:42.930765,0,499,0,-2147483648,-183,-95,-90,5,-95,6
20:25:43.351585,0,527,0,-2147483648,-183,-93,-90,3,-93,6
20:25:44.040142,0,586,0,-2147483648,-183,-90,-90,0,-90,6
20:25:44.109435,0,592,0,-2147483648,-183,-95,-90,5,-95,6
20:25:45.275901,0,686,0,-2147483648,-183,-93,-90,3,-93,6
20:25:45.343799,0,692,0,-2147483648,-183,-93,-90,3,-93,6
20:25:46.591153,0,786,0,-2147483648,-183,-95,-90,5,-95,6
20:25:46.660101,0,792,0,-2147483648,-183,-93,-90,3,-93,6
20:25:47.812585,0,886,0,-2147483648,-183,-93,-90,3,-93,6
20:25:47.884151,0,892,0,-2147483648,-183,-93,-90,3,-93,6
20:25:49.042526,0,986,0,-2147483648,-183,-90,-90,0,-90,6
20:25:49.111757,0,992,0,-2147483648,-183,-93,-90,3,-93,6
20:25:50.228369,0,62,0,-2147483648,-183,-95,-90,5,-95,6
20:25:50.296989,0,68,0,-2147483648,-183,-90,-90,0,-90,6
20:25:51.390929,0,162,0,-2147483648,-183,-93,-90,3,-93,6
20:25:51.459477,0,168,0,-2147483648,-183,-93,-90,3,-93,6
20:25:52.698380,0,262,0,-2147483648,-183,-95,-90,5,-95,6
20:25:52.768669,0,268,0,-2147483648,-183,-93,-90,3,-93,6
20:25:53.896051,0,362,0,-2147483648,-183,-93,-90,3,-93,6
20:25:53.964839,0,368,0,-2147483648,-183,-90,-90,0,-90,6
20:25:55.072606,0,462,0,-2147483648,-183,-90,-90,0,-90,6
20:25:55.142125,0,468,0,-2147483648,-183,-90,-90,0,-90,6
20:25:56.218937,0,562,0,-2147483648,-183,-93,-90,3,-93,6
20:25:56.288641,0,568,0,-2147483648,-183,-93,-90,3,-93,6
20:25:56.633692,0,597,0,-2147483648,-183,-93,-90,3,-93,6
20:25:57.451727,0,662,0,-2147483648,-183,-93,-90,3,-93,6
20:25:57.519607,0,668,0,-2147483648,-183,-95,-90,5,-95,6
