time,direction,dci_format,rnti_type,rnti,dci_frame,dci_slot,sched_frame,sched_slot,mcs,mcs_table,rb_start,rb_size,start_symbol,nr_symbols,tbs,harq_pid,ndi,rv,round,qam_mod_order,target_code_rate,tpc,n_cce,N_cce
20:25:26.026102,1,7,0,35953,152,2,152,8,8,0,0,5,0,12,92,12,1,0,0,2,6020,1,14,2
20:25:26.047194,1,7,0,7659,154,2,154,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,8,2
20:25:26.130134,1,7,0,35953,162,2,162,8,8,0,0,5,0,13,101,13,1,0,0,2,6020,1,14,2
20:25:26.151179,1,7,0,7659,164,2,164,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,2,8,2
20:25:26.234224,1,7,0,35953,172,2,172,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,2,14,2
20:25:26.255246,1,7,0,7659,174,2,174,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,8,2
20:25:26.337928,1,7,0,35953,182,2,182,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,14,2
20:25:26.359151,1,7,0,7659,184,2,184,8,8,0,0,5,0,12,92,2,1,0,0,2,6020,1,8,2
20:25:26.441717,1,7,0,35953,192,2,192,8,8,0,0,5,0,12,92,0,1,0,0,2,6020,1,14,2
20:25:26.462635,1,7,0,7659,194,2,194,8,8,0,0,5,0,13,101,3,1,0,0,2,6020,1,8,2
20:25:26.545529,1,7,0,35953,202,2,202,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,14,2
20:25:26.566558,1,7,0,7659,204,2,204,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,1,8,2
20:25:26.628032,0,1,0,35953,210,0,210,0,0,0,0,5,1,13,168,15,1,0,0,2,1200,2,0,2
20:25:26.635342,0,1,0,35953,210,14,210,14,0,0,0,5,1,13,168,15,0,2,1,2,1200,2,14,2
20:25:26.645793,0,1,0,35953,211,14,211,14,0,0,0,5,1,13,168,15,0,3,2,2,1200,2,14,2
20:25:26.650144,1,7,0,35953,212,2,212,8,8,0,0,5,0,13,101,3,1,0,0,2,6020,1,14,2
20:25:26.656281,0,1,0,35953,212,14,212,14,0,0,0,5,1,13,168,15,0,1,3,2,1200,2,14,2
20:25:26.671167,1,7,0,7659,214,2,214,8,8,0,0,5,0,13,101,5,1,0,0,2,6020,2,8,2
20:25:26.691306,0,1,0,7659,216,0,216,0,0,0,0,5,1,12,152,2,1,0,0,2,1200,2,2,2
20:25:26.698671,0,1,0,7659,216,14,216,14,0,0,0,5,1,12,152,2,0,2,1,2,1200,2,10,2
20:25:26.709056,0,1,0,7659,217,14,217,14,0,0,0,5,1,12,152,2,0,3,2,2,1200,2,10,2
20:25:26.719581,0,1,0,7659,218,14,218,14,0,0,0,5,1,12,152,2,0,1,3,2,1200,2,10,2
20:25:26.798692,1,7,0,35953,222,2,222,8,8,0,0,5,0,13,101,5,1,0,0,2,6020,2,14,2
