time,mono_sec,mono_nsec,rnti,frame,slot,sdu_bytes
21:19:08.233939,895793,297484431,960,803,7,209
21:19:08.294426,895793,357971421,3836,809,7,209
21:19:08.364386,895793,427931549,960,816,7,193
21:19:08.414827,895793,478372270,3836,821,7,193
21:19:08.484644,895793,548189464,960,828,7,165
21:19:08.564207,895793,627752183,3836,833,7,165
21:19:08.634115,895793,697659908,960,840,7,165
21:19:08.684425,895793,747970723,3836,845,7,165
21:19:08.754615,895793,818160103,960,852,7,149
21:19:08.804152,895793,867696873,3836,857,7,149
21:19:08.873831,895793,937376263,960,864,7,149
21:19:08.913747,895793,977292485,3836,868,7,149
21:19:08.992491,895794,56036657,960,875,7,129
21:19:09.032273,895794,95817825,3836,879,7,129
21:19:09.112928,895794,176472788,960,887,7,129
21:19:09.143004,895794,206548881,3836,890,7,129
21:19:09.223719,895794,287263910,960,898,7,129
21:19:09.253725,895794,317270662,3836,901,7,129
21:19:09.332714,895794,396258953,960,909,7,116
21:19:09.362592,895794,426137287,3836,912,7,116
21:19:09.442078,895794,505622842,960,920,7,116
21:19:09.472332,895794,535877041,3836,923,7,116
21:19:09.552135,895794,615679963,960,931,7,116
21:19:09.582408,895794,645953462,3836,934,7,116
21:19:09.715295,895794,778840615,960,942,7,116
21:19:09.744606,895794,808150963,3836,945,7,106
21:19:09.815006,895794,878551289,960,952,8,106
21:19:09.844124,895794,907669019,3836,955,8,116
21:19:09.914437,895794,977982309,960,962,8,116
21:19:09.944255,895795,7799985,3836,965,8,116
21:19:10.014383,895795,77928595,960,972,8,116
21:19:10.044186,895795,107731725,3836,975,8,116
21:19:10.113055,895795,176600097,960,982,8,116
21:19:10.151501,895795,215046207,3836,986,7,116
21:19:10.220143,895795,283688308,960,993,7,106
21:19:10.250136,895795,313681486,3836,996,8,116
21:19:10.319045,895795,382590573,960,1003,8,116
21:19:10.348227,895795,411772100,3836,1006,8,116
21:19:10.416280,895795,479825235,960,1013,8,116
21:19:10.446084,895795,509629674,3836,1016,8,106
21:19:10.514633,895795,578177946,960,1023,8,116
21:19:10.544303,895795,607848172,3836,2,8,116
21:19:10.612876,895795,676421061,960,9,8,116
21:19:10.651692,895795,715237492,3836,13,7,116
21:19:10.711172,895795,774717454,960,19,8,116
21:19:10.750887,895795,814432586,3836,23,8,116
21:19:10.810117,895795,873662450,960,29,8,116
