condition,fps,frames,received,delivery,ego_speed_p50_mps,ego_speed_mean_mps,ego_speed_p95_mps,moving_gt0p5_frac,feature_kb_p50,feature_chunks_p50,result_kb_p50,result_chunks_p50,capture_to_result_est_p50_ms,front_p50_ms,back_p50_ms,rtt_recv_p50_ms,rtt_recv_p95_ms,feature_upload_payload_handling_p50_ms,tail_to_recv_p50_ms,result_send_to_recv_wall_p50_ms,queue_wait_p50_ms,source
oai_default106_fair_clear_vanilla_noae_zstd_ttracer,10,857,776,0.9054842473745625,0.003643676274901302,1.4473364100156674,3.3357530613629414,0.47374562427071176,1047.8818359375,18.0,2.859375,1.0,198.27415799954906,30.406925943680108,8.06786201428622,165.3142620343715,234.47783777373843,152.41076855454594,3.40358103858307,3.386855125427246,0.05518144462257624,downlink_latency_fps/runs/oai_default106_fair_clear_vanilla/fps_10_track2_sinr_clear_20260803_clear_vanilla/streams/downlink_oai_default106_fair_clear_vanilla_fps10_track2_sinr_clear_20260803_clear_vanilla_metrics.csv
