condition,fps,frames,received,delivery,ego_speed_p50_mps,ego_speed_mean_mps,ego_speed_p95_mps,moving_gt0p5_frac,feature_kb_p50,feature_chunks_p50,result_kb_p50,result_chunks_p50,capture_to_result_est_p50_ms,front_p50_ms,back_p50_ms,rtt_recv_p50_ms,rtt_recv_p95_ms,feature_upload_payload_handling_p50_ms,tail_to_recv_p50_ms,result_send_to_recv_wall_p50_ms,queue_wait_p50_ms,source
oai_default106_adaptive_ae128_u6_roi05,10,1300,1298,0.9984615384615385,3.302665514262513,2.137833404960262,3.3277327525013947,0.6638461538461539,152.71240234375,3.0,2.3447265625,1.0,86.54341498913709,21.850858494872227,7.549127491074614,64.23333898419514,76.75708033493719,52.57172750134487,3.208204492693767,3.177046775817871,0.06343750283122063,downlink_latency_fps/runs/oai_default106_ttracer_ae128_u6_roi05/fps_10_ae128_u6_roi05_default106_20260723/streams/downlink_oai_default106_ttracer_ae128_u6_roi05_fps10_ae128_u6_roi05_default106_20260723_metrics.csv
