condition,fps,frames,received,delivery,ego_speed_p50_mps,ego_speed_mean_mps,ego_speed_p95_mps,moving_gt0p5_frac,feature_kb_p50,feature_chunks_p50,result_kb_p50,result_chunks_p50,capture_to_result_est_p50_ms,front_p50_ms,back_p50_ms,rtt_recv_p50_ms,rtt_recv_p95_ms,feature_upload_payload_handling_p50_ms,tail_to_recv_p50_ms,result_send_to_recv_wall_p50_ms,queue_wait_p50_ms,source
oai_default106_awgn_strong_noae_ttracer,10,300,286,0.9533333333333334,0.0,0.13621416915619342,1.6866193584681708,0.08,1045.375,18.0,3.197265625,1.0,829.6406124136411,31.943534035235643,7.446348550729454,797.5900879828259,978.6496769811492,777.6114729931578,8.263746509328485,8.240699768066406,0.04644400905817747,downlink_latency_fps/runs/oai_default106_awgn_strong_track2_vanilla/fps_10_track2_sinr_awgn_ladder_20260803_strong_vanilla/streams/downlink_oai_default106_awgn_strong_track2_vanilla_fps10_track2_sinr_awgn_ladder_20260803_strong_vanilla_metrics.csv
