condition,fps,frames,received,delivery,ego_speed_p50_mps,ego_speed_mean_mps,ego_speed_p95_mps,moving_gt0p5_frac,feature_kb_p50,feature_chunks_p50,result_kb_p50,result_chunks_p50,capture_to_result_est_p50_ms,front_p50_ms,back_p50_ms,rtt_recv_p50_ms,rtt_recv_p95_ms,feature_upload_payload_handling_p50_ms,tail_to_recv_p50_ms,result_send_to_recv_wall_p50_ms,queue_wait_p50_ms,source
oai_default_noae,5,650,468,0.72,0.0,0.8278055689859282,3.3094181920717123,0.31076923076923074,1081.62548828125,19.0,7.67919921875,1.0,263.5178719999658,49.03278749998208,7.273664000194913,207.72311799964882,280.56447164999554,187.13146750019405,10.36638950017732,10.353803634643555,0.0583134999487811,downlink_latency_fps/runs/oai_default/fps_5_oai_default_20260720_one_loop/streams/downlink_oai_default_fps5_oai_default_20260720_one_loop_metrics.csv
oai_default_noae,10,1300,944,0.7261538461538461,0.0,0.9071501597586862,3.3152615950248348,0.3223076923076923,1092.60009765625,19.0,11.23486328125,1.0,263.97352399999363,49.42158850008127,7.146205500021097,209.01730749983471,279.4988520999368,187.36695350003174,11.157946999901469,11.144518852233887,0.04969049973624351,downlink_latency_fps/runs/oai_default/fps_10_oai_default_20260720_one_loop/streams/downlink_oai_default_fps10_oai_default_20260720_one_loop_metrics.csv
oai_default_noae,20,2600,1877,0.7219230769230769,0.0,0.1527193488847962,1.9247376440062534,0.07846153846153846,1087.64306640625,19.0,11.4775390625,1.0,261.3888059995588,49.6171120003055,7.237341000291053,207.99811800043244,275.94430679946527,186.23559700063197,11.30799600014143,11.28530502319336,0.04671499937103363,downlink_latency_fps/runs/oai_default/fps_20_oai_default_20260720_one_loop/streams/downlink_oai_default_fps20_oai_default_20260720_one_loop_metrics.csv
oai_default_noae,30,3900,2823,0.7238461538461538,9.543809284895415e-09,0.7455765075965431,3.327671226108812,0.24769230769230768,1079.927734375,19.0,8.9619140625,1.0,259.90603900027054,50.03787049963648,7.25053200039838,206.25049299997045,274.68495199973404,185.15656199997466,10.695404998841695,10.680198669433594,0.04367800102045294,downlink_latency_fps/runs/oai_default/fps_30_oai_default_20260720_one_loop/streams/downlink_oai_default_fps30_oai_default_20260720_one_loop_metrics.csv
