condition,fps,frames,received,delivery,ego_speed_p50_mps,ego_speed_mean_mps,ego_speed_p95_mps,moving_gt0p5_frac,feature_kb_p50,feature_chunks_p50,result_kb_p50,result_chunks_p50,capture_to_result_est_p50_ms,front_p50_ms,back_p50_ms,rtt_recv_p50_ms,rtt_recv_p95_ms,feature_upload_payload_handling_p50_ms,tail_to_recv_p50_ms,result_send_to_recv_wall_p50_ms,queue_wait_p50_ms,source
oai_default106_fair_mild_awgn_aimd_cap_noae_zstd_ttracer,10,300,290,0.9666666666666667,0.0,0.13621416915619342,1.6866193584681708,0.08,1043.90087890625,18.0,3.24365234375,1.0,288.22026192210615,32.237952982541174,7.287987507879734,256.22134300647303,292.82631559763104,243.05565049871802,4.625293950084597,4.612445831298828,0.046022527385503054,downlink_latency_fps/runs/oai_default106_fair_mild_awgn_aimd_cap/fps_10_track2_fair_grant_20260801_mild_aimd_cap/streams/downlink_oai_default106_fair_mild_awgn_aimd_cap_fps10_track2_fair_grant_20260801_mild_aimd_cap_metrics.csv
