condition,fps,frames,received,delivery,ego_speed_p50_mps,ego_speed_mean_mps,ego_speed_p95_mps,moving_gt0p5_frac,feature_kb_p50,feature_chunks_p50,result_kb_p50,result_chunks_p50,capture_to_result_est_p50_ms,front_p50_ms,back_p50_ms,rtt_recv_p50_ms,rtt_recv_p95_ms,feature_upload_payload_handling_p50_ms,tail_to_recv_p50_ms,result_send_to_recv_wall_p50_ms,queue_wait_p50_ms,source
oai_default106_awgn_medium_noae_ttracer,10,300,295,0.9833333333333333,0.0,0.13621416915619342,1.6866193584681708,0.08,1043.83544921875,18.0,3.208984375,1.0,594.4573319866322,33.20976151735522,7.146204996388406,558.2765970029868,615.9428219776601,543.6874000006355,4.810206010006368,4.796743392944336,0.04587898729369044,downlink_latency_fps/runs/oai_default106_awgn_medium_track2_aimd_cap/fps_10_track2_awgn_ladder_20260801_medium_aimd_cap/streams/downlink_oai_default106_awgn_medium_track2_aimd_cap_fps10_track2_awgn_ladder_20260801_medium_aimd_cap_metrics.csv
