condition,fps,frames,received,delivery,ego_speed_p50_mps,ego_speed_mean_mps,ego_speed_p95_mps,moving_gt0p5_frac,feature_kb_p50,feature_chunks_p50,result_kb_p50,result_chunks_p50,capture_to_result_est_p50_ms,front_p50_ms,back_p50_ms,rtt_recv_p50_ms,rtt_recv_p95_ms,feature_upload_payload_handling_p50_ms,tail_to_recv_p50_ms,result_send_to_recv_wall_p50_ms,queue_wait_p50_ms,source
oai_default106_ttracer,10,1300,1207,0.9284615384615384,3.302665514262513,2.137833404960262,3.3277327525013947,0.6638461538461539,1046.55419921875,18.0,2.4345703125,1.0,184.2105450341478,30.873349984176457,7.033981964923441,153.54659699369222,170.14330009697005,142.4747520359233,3.072397958021611,3.0519962310791016,0.05216198042035103,downlink_latency_fps/runs/oai_default106_ttracer/fps_10_track2_vanilla_current_20260801_default106_noae/streams/downlink_oai_default106_ttracer_fps10_track2_vanilla_current_20260801_default106_noae_metrics.csv
