condition,fps,frames,received,delivery,ego_speed_p50_mps,ego_speed_mean_mps,ego_speed_p95_mps,moving_gt0p5_frac,feature_kb_p50,feature_chunks_p50,result_kb_p50,result_chunks_p50,capture_to_result_est_p50_ms,front_p50_ms,back_p50_ms,rtt_recv_p50_ms,rtt_recv_p95_ms,feature_upload_payload_handling_p50_ms,tail_to_recv_p50_ms,result_send_to_recv_wall_p50_ms,queue_wait_p50_ms,source
oai_default106_ttracer,10,1300,1200,0.9230769230769231,3.302665514262513,2.137833404960262,3.3277327525013947,0.6638461538461539,1048.091796875,18.0,2.4677734375,1.0,78.31312401685864,30.221822526073083,6.927529990207404,47.64457300188951,58.96361549384892,37.388977012597024,2.250595483928919,2.237677574157715,0.050691014621406794,downlink_latency_fps/runs/oai_default106_ttracer/fps_10_track2_aimd_current_20260801_default106_noae/streams/downlink_oai_default106_ttracer_fps10_track2_aimd_current_20260801_default106_noae_metrics.csv
