condition,fps,frames,received,delivery,ego_speed_p50_mps,ego_speed_mean_mps,ego_speed_p95_mps,moving_gt0p5_frac,feature_kb_p50,feature_chunks_p50,result_kb_p50,result_chunks_p50,capture_to_result_est_p50_ms,front_p50_ms,back_p50_ms,rtt_recv_p50_ms,rtt_recv_p95_ms,feature_upload_payload_handling_p50_ms,tail_to_recv_p50_ms,result_send_to_recv_wall_p50_ms,queue_wait_p50_ms,source
oai_ulheavy_106_noae_ttracer,10,1300,1103,0.8484615384615385,3.3025612864812235,2.135266759088213,3.32774453428763,0.6630769230769231,1053.98876953125,18.0,2.5224609375,1.0,177.25189501652494,25.007569493027404,7.14599501225166,152.09947398398072,165.18701580062043,140.7714759989176,2.9164120205678046,2.9022693634033203,0.049300986574962735,abiodun/downlink_latency_fps/runs/oai_ulheavy_106_ttracer/fps_10_drivable_rerun_20260722_ulheavy106/streams/downlink_oai_ulheavy_106_ttracer_fps10_drivable_rerun_20260722_ulheavy106_metrics.csv
