condition,fps,frames,received,delivery,ego_speed_p50_mps,ego_speed_mean_mps,ego_speed_p95_mps,moving_gt0p5_frac,feature_kb_p50,feature_chunks_p50,result_kb_p50,result_chunks_p50,capture_to_result_est_p50_ms,front_p50_ms,back_p50_ms,rtt_recv_p50_ms,rtt_recv_p95_ms,feature_upload_payload_handling_p50_ms,tail_to_recv_p50_ms,result_send_to_recv_wall_p50_ms,queue_wait_p50_ms,source
oai_default106_awgn_noae_ttracer,10,300,291,0.97,0.0,0.13621416915619342,1.6866193584681708,0.08,1047.11669921875,18.0,3.0751953125,1.0,308.6907910183072,34.25072046229616,7.291234971489757,270.8680870127864,391.5914929821156,255.65902300877497,4.497089015785605,4.482269287109375,0.04876498132944107,downlink_latency_fps/runs/oai_default106_awgn_track2_vanilla/fps_10_track2_awgn106_20260801_vanilla/streams/downlink_oai_default106_awgn_track2_vanilla_fps10_track2_awgn106_20260801_vanilla_metrics.csv
