condition,fps,frames,received,delivery,ego_speed_p50_mps,ego_speed_mean_mps,ego_speed_p95_mps,moving_gt0p5_frac,feature_kb_p50,feature_chunks_p50,result_kb_p50,result_chunks_p50,capture_to_result_est_p50_ms,front_p50_ms,back_p50_ms,rtt_recv_p50_ms,rtt_recv_p95_ms,feature_upload_payload_handling_p50_ms,tail_to_recv_p50_ms,result_send_to_recv_wall_p50_ms,queue_wait_p50_ms,source
bounded_loopback_208kb,10,100,1,0.01,0.0,0.3941190733315796,2.0501152760065287,0.23,1096.51171875,19.0,15.8984375,1.0,459.2729040887207,45.889619446825236,373.4734460012987,416.13443405367434,416.13443405367434,36.89534403383732,5.765644018538296,5.749702453613281,0.15450792852789164,abiodun/downlink_latency_fps/runs/bounded_loopback/fps_10_calib_20260717_bounded/streams/downlink_bounded_loopback_fps10_calib_20260717_bounded_metrics.csv
