wall_time_iso,elapsed_s,run_id,run_group,stream_id,frame_id,carla_timestamp,actor_id,type_id,role_name,class_name,world_x,world_y,world_z,yaw_deg,length_m,width_m,height_m,distance_m,in_camera_frustum,projected_x,projected_y,bbox_x1,bbox_y1,bbox_x2,bbox_y2
2026-07-14T22:11:45.072,5.894467444973998,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562901,5283.194803421269,50,vehicle.lincoln.mkz,autopilot,vehicle,-12.084552125689282,13.146939793424849,0.6351719608137452,-179.84414672851562,4.891970157623291,1.8356460332870483,1.5241189002990723,130.3639165474676,0,-693.0795977020125,230.00088517641694,-777.1321451392537,222.4252717441991,-618.9785786613602,238.5437085790256
2026-07-14T22:11:45.160,5.981851320946589,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562902,5283.294803422759,50,vehicle.lincoln.mkz,autopilot,vehicle,-12.163576637771095,13.14686512859279,0.6675430554705436,-179.84523010253906,4.891970157623291,1.8356460332870483,1.5241189002990723,130.3390734383866,0,-695.3673811615229,229.73834925018076,-779.713576128004,222.21425827229396,-621.0223739862736,238.22608099646516
2026-07-14T22:11:45.246,6.069336322951131,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562903,5283.394803424249,50,vehicle.lincoln.mkz,autopilot,vehicle,-12.280580555507875,13.146467509568561,0.7049120378791578,-179.8430633544922,4.891970157623291,1.8356460332870483,1.5241189002990723,130.30278657850266,0,-698.7535903683249,229.44336942828667,-783.5102070509474,222.01555845235015,-624.0654843537391,237.82738806634455
2026-07-14T22:11:45.335,6.158193027018569,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562904,5283.4948034257395,50,vehicle.lincoln.mkz,autopilot,vehicle,-12.437143224465279,13.146056486005788,0.7195410449512195,-179.84132385253906,4.891970157623291,1.8356460332870483,1.5241189002990723,130.25470586086445,0,-703.2448025283745,229.36777856724547,-788.6051172748566,221.98418324708402,-628.0559957978849,237.70714345814596
2026-07-14T22:11:45.421,6.244313973002136,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562905,5283.59480342723,50,vehicle.lincoln.mkz,autopilot,vehicle,-12.633706094870282,13.145812085346257,0.7168331406077675,-179.84112548828125,4.891970157623291,1.8356460332870483,1.5241189002990723,130.19458077933734,0,-708.8893531616682,229.4647512874459,-795.0786213174415,222.05395832725512,-633.0180428814381,237.84010061432508
2026-07-14T22:11:45.504,6.327000000979751,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562906,5283.69480342872,50,vehicle.lincoln.mkz,autopilot,vehicle,-12.869645782859866,13.145630083643441,0.710024202924965,-179.8419189453125,4.891970157623291,1.8356460332870483,1.5241189002990723,130.12270391346004,0,-715.731345121935,229.61517797397028,-802.9598230279173,222.13927695276527,-639.0070646236029,238.0699851884723
2026-07-14T22:11:45.624,6.447211666032672,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562907,5283.79480343021,50,vehicle.lincoln.mkz,autopilot,vehicle,-13.14420892913996,13.145311154671033,0.7064758558596304,-179.8428955078125,4.891970157623291,1.8356460332870483,1.5241189002990723,130.03959853262413,0,-723.8081545671889,229.75199560210498,-812.2643935922083,222.2091269872515,-646.076846892056,238.28971379308223
2026-07-14T22:11:45.720,6.543037293013185,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562908,5283.8948034317,50,vehicle.lincoln.mkz,autopilot,vehicle,-13.457145479969597,13.144747249857552,0.7067575231707364,-179.8439483642578,4.891970157623291,1.8356460332870483,1.5241189002990723,129.9456589203344,0,-733.1654098620995,229.86991232129884,-823.0423696078913,222.26450012124246,-654.2693870301675,238.48711501382672
2026-07-14T22:11:45.825,6.648452283930965,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562909,5283.99480343319,50,vehicle.lincoln.mkz,autopilot,vehicle,-13.80854116895678,13.143931446934337,0.7088253578362494,-179.845458984375,4.891970157623291,1.8356460332870483,1.5241189002990723,129.84114510623402,0,-743.8614619382815,229.98812061315013,-835.3753226050494,222.31300626566662,-663.6252590191568,238.69441487925022
2026-07-14T22:11:45.916,6.738495365949348,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562910,5284.09480343468,50,vehicle.lincoln.mkz,autopilot,vehicle,-14.199882982397195,13.14319619477366,0.7106028714037737,-179.8473358154297,4.891970157623291,1.8356460332870483,1.5241189002990723,129.72561247212798,0,-756.0054031536804,230.127364997796,-849.395749794488,222.37504989539082,-674.2361020369685,238.932850000068
2026-07-14T22:11:46.006,6.82861641398631,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562911,5284.19480343617,50,vehicle.lincoln.mkz,autopilot,vehicle,-14.634957335922541,13.142672244822561,0.7112972453146892,-179.8481903076172,4.891970157623291,1.8356460332870483,1.5241189002990723,129.59817045574286,0,-769.8002211355586,230.29795351340152,-865.3358197546299,222.47011601539907,-686.2819415382112,239.20273381404365
2026-07-14T22:11:46.096,6.918581645935774,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562912,5284.29480343766,50,vehicle.lincoln.mkz,autopilot,vehicle,-15.118327897413486,13.142129885108167,0.7113587800035699,-179.84877014160156,4.891970157623291,1.8356460332870483,1.5241189002990723,129.4581197082059,0,-785.5071274988904,230.4991416862746,-883.5123181478964,222.5899266181206,-699.9801965763402,239.51215625809195
2026-07-14T22:11:46.178,7.001176315010525,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562913,5284.394803439151,50,vehicle.lincoln.mkz,autopilot,vehicle,-15.654873200726815,13.141115974769756,0.7110821039099161,-179.8495635986328,4.891970157623291,1.8356460332870483,1.5241189002990723,129.304999632999,0,-803.43596315573,230.73216555960482,-904.3152906218816,222.7132520354425,-715.5777909581045,239.88814847071328
2026-07-14T22:11:46.276,7.098320127930492,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562914,5284.494803440641,50,vehicle.lincoln.mkz,autopilot,vehicle,-16.24940968442602,13.139568121607942,0.711015232536938,-179.8511199951172,4.891970157623291,1.8356460332870483,1.5241189002990723,129.13812589052753,0,-823.9379417183573,230.99615594618297,-928.1792044131423,222.82884475674797,-733.3619372129249,240.34222248883992
2026-07-14T22:11:46.366,7.1888758019777015,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562915,5284.594803442131,50,vehicle.lincoln.mkz,autopilot,vehicle,-16.859116069869685,13.138080622887443,0.7116821306024521,-179.85235595703125,4.891970157623291,1.8356460332870483,1.5241189002990723,128.96951161193383,0,-845.6865520202225,231.26865300996263,-953.7085382268954,222.80499828566226,-752.0750846413205,240.97344610921792
2026-07-14T22:11:46.451,7.274060211027972,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562916,5284.694803443621,50,vehicle.lincoln.mkz,autopilot,vehicle,-17.456138653434156,13.137086774788111,0.7110142015349733,-179.85377502441406,4.891970157623291,1.8356460332870483,1.5241189002990723,128.8065589234429,0,-867.7206182230905,231.55859683347677,-979.6085055022006,222.8315934469269,-771.0165440807277,241.58654106363565
2026-07-14T22:11:46.537,7.360068770009093,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562917,5284.794803445111,50,vehicle.lincoln.mkz,autopilot,vehicle,-18.043827270054376,13.136139502797521,0.7108699712893917,-179.85464477539062,4.891970157623291,1.8356460332870483,1.5241189002990723,128.64862205542303,0,-890.1703094915763,231.84855438071148,-1005.9596616173528,222.95730122678228,-790.3503748119317,242.08975046691634
2026-07-14T22:11:46.636,7.458476689993404,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562918,5284.894803446601,50,vehicle.lincoln.mkz,autopilot,vehicle,-18.620743654835078,13.13470645228887,0.7119048137083055,-179.85565185546875,4.891970157623291,1.8356460332870483,1.5241189002990723,128.49647645967573,0,-912.9887244478759,232.13047363505694,-1032.7563054036532,223.12268285184336,-809.9982797613686,242.53266159786438
2026-07-14T22:11:46.722,7.54466221795883,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562919,5284.994803448091,50,vehicle.lincoln.mkz,autopilot,vehicle,-19.18911041623907,13.133186350952124,0.7133750696278203,-179.85658264160156,4.891970157623291,1.8356460332870483,1.5241189002990723,128.34904407960587,0,-936.2588522486317,232.41299729659693,-1060.1551245429443,223.28706674549244,-829.9899395286131,242.97940730248658
2026-07-14T22:11:46.812,7.635368517017923,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562920,5285.094803449581,50,vehicle.lincoln.mkz,autopilot,vehicle,-19.74887085557318,13.131833466304878,0.7145200320212546,-179.8577117919922,4.891970157623291,1.8356460332870483,1.5241189002990723,128.20600560768403,0,-959.9785118502095,232.7043919019711,-1088.1770801107182,223.44510408649762,-850.3080999952256,243.45365875924287
2026-07-14T22:11:46.899,7.722316729952581,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562921,5285.1948034510715,50,vehicle.lincoln.mkz,autopilot,vehicle,-20.299809641993853,13.130591239164545,0.7159516884248992,-179.85821533203125,4.891970157623291,1.8356460332870483,1.5241189002990723,128.06736427979737,0,-984.1451302162052,232.99781743195211,-1116.7954440939502,223.61423289393437,-870.968351329773,243.9210917640048
2026-07-14T22:11:46.989,7.811639674007893,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562922,5285.294803452562,50,vehicle.lincoln.mkz,autopilot,vehicle,-20.841791404454785,13.129468210456825,0.7200291877542127,-179.85684204101562,4.891970157623291,1.8356460332870483,1.5241189002990723,127.93301654259012,0,-1008.7632280269308,233.2657948620307,-1146.018278208428,223.76994346344884,-891.9733925530179,244.35071336726173
2026-07-14T22:11:47.079,7.902168827014975,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562923,5285.394803454052,50,vehicle.lincoln.mkz,autopilot,vehicle,-21.375684155930916,13.128416871110431,0.7256530739922751,-179.85597229003906,4.891970157623291,1.8356460332870483,1.5241189002990723,127.80271014539798,0,-1033.874022898949,233.520189635851,-1175.926541048412,223.90136255840542,-913.336446586854,244.78046736848606
2026-07-14T22:11:47.169,7.991504524950869,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562924,5285.494803455542,50,vehicle.lincoln.mkz,autopilot,vehicle,-21.901533084909055,13.127393757853714,0.7310562035149929,-179.85520935058594,4.891970157623291,1.8356460332870483,1.5241189002990723,127.6764092365133,0,-1059.4804447807726,233.7812388784409,-1206.5250939946268,224.03083451989926,-935.0600580155494,245.2283575506729
2026-07-14T22:11:47.255,8.077682600938715,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562925,5285.594803457032,50,vehicle.lincoln.mkz,autopilot,vehicle,-22.419454989601824,13.126261322040689,0.7355595771214027,-179.85482788085938,4.891970157623291,1.8356460332870483,1.5241189002990723,127.55414059008771,0,-1085.5933035288188,234.05742530703142,-1237.83070734889,224.16622809949598,-957.1513805246377,245.7038028147488
2026-07-14T22:11:47.347,8.17024336301256,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562926,5285.694803458522,50,vehicle.lincoln.mkz,autopilot,vehicle,-22.92954743111459,13.124884632728023,0.7397765584222034,-179.85325622558594,4.891970157623291,1.8356460332870483,1.5241189002990723,127.43592011233078,0,-1112.2273497692663,234.3418024246143,-1269.8780203966614,224.29120866156464,-979.6116699852787,246.21087827580868
2026-07-14T22:11:47.442,8.264347848016769,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562927,5285.794803460012,50,vehicle.lincoln.mkz,autopilot,vehicle,-23.432061437210905,13.123596905401532,0.745871532019809,-179.8525390625,4.891970157623291,1.8356460332870483,1.5241189002990723,127.32125675823427,0,-1139.40639976435,234.6074700650457,-1302.7274315430668,224.3698208711865,-1002.4418660209114,246.73318314118188
2026-07-14T22:11:47.534,8.356483347015455,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562928,5285.894803461502,50,vehicle.lincoln.mkz,autopilot,vehicle,-23.927084466757748,13.122572455923141,0.7528833028919523,-179.85142517089844,4.891970157623291,1.8356460332870483,1.5241189002990723,127.20989278017319,0,-1167.1369914430418,234.86559607938167,-1336.3675782599385,224.43440933920724,-1025.6630244115092,247.25754946234548
2026-07-14T22:11:47.661,8.484420737018809,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562929,5285.994803462992,50,vehicle.lincoln.mkz,autopilot,vehicle,-24.414440685550826,13.118770387912852,0.7595866843110842,-179.71900939941406,4.891970157623291,1.8356460332870483,1.5241189002990723,127.10476848745027,0,-1195.4519001312506,235.1314399277893,-1370.7405961773316,224.52690771215208,-1049.360595111757,247.76616716442257
2026-07-14T22:11:47.756,8.578369683003984,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562930,5286.0948034644825,50,vehicle.lincoln.mkz,autopilot,vehicle,-24.894499177867658,13.113855837463172,0.7655629447010436,-179.63267517089844,4.891970157623291,1.8356460332870483,1.5241189002990723,127.00411094986664,0,-1224.3566411431386,235.4110279807499,-1405.9895290146576,224.5984196270129,-1073.455493885755,248.33262899417582
2026-07-14T22:11:47.841,8.664474801975302,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562931,5286.194803465973,50,vehicle.lincoln.mkz,autopilot,vehicle,-25.367245963299432,13.108552810121106,0.7708756178219919,-179.553466796875,4.891970157623291,1.8356460332870483,1.5241189002990723,126.90714307964438,0,-1253.8485790281654,235.70400162276076,-1442.079679196982,224.68061056355552,-1097.9698219700042,248.9182899183794
2026-07-14T22:11:47.933,8.755317411967553,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562932,5286.294803467463,50,vehicle.lincoln.mkz,autopilot,vehicle,-25.832683255617688,13.102688672589974,0.776315711685263,-179.4723358154297,4.891970157623291,1.8356460332870483,1.5241189002990723,126.81395030897352,0,-1283.940951644117,235.9999590603578,-1479.023400142972,224.7699985570708,-1122.9184095271307,249.50450452936906
2026-07-14T22:11:48.028,8.85065710102208,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562933,5286.394803468953,50,vehicle.lincoln.mkz,autopilot,vehicle,-26.291048996982664,13.096271860650202,0.7822111173923718,-179.3878631591797,4.891970157623291,1.8356460332870483,1.5241189002990723,126.72439904650122,0,-1314.6584124333122,236.29441562362234,-1516.866674841461,224.85673448136015,-1148.3125387122109,250.09311966355264
2026-07-14T22:11:48.125,8.947438486036845,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562934,5286.494803470443,50,vehicle.lincoln.mkz,autopilot,vehicle,-26.742438714043768,13.089203596417917,0.7881777273123861,-179.29977416992188,4.891970157623291,1.8356460332870483,1.5241189002990723,126.63850219920113,0,-1346.0156786416414,236.59260144931594,-1555.634882593143,224.9446704728645,-1174.1608772016557,250.69115534293852
2026-07-14T22:11:48.213,9.03574448893778,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562935,5286.594803471933,50,vehicle.lincoln.mkz,autopilot,vehicle,-27.187235825865557,13.08164209075373,0.793587426466018,-179.2070770263672,4.891970157623291,1.8356460332870483,1.5241189002990723,126.55596834233425,0,-1378.0437312422314,236.90392547551224,-1595.3918425483962,225.03622266722522,-1200.4747747135739,251.31626945941804
2026-07-14T22:11:48.304,9.127386766020209,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562936,5286.694803473423,50,vehicle.lincoln.mkz,autopilot,vehicle,-27.625651394394882,13.073489654381852,0.7976724358585149,-179.10935974121094,4.891970157623291,1.8356460332870483,1.5241189002990723,126.47679782176388,0,-1410.7666401326003,237.24039490345987,-1636.1961311735422,225.13106536819575,-1227.2571824334436,252.00821532592337
2026-07-14T22:11:48.390,9.213389834971167,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562937,5286.794803474913,50,vehicle.lincoln.mkz,autopilot,vehicle,-28.057418211347045,13.064361609822475,0.8008718377674005,-179.00685119628906,4.891970157623291,1.8356460332870483,1.5241189002990723,126.40135446023912,0,-1444.183567626289,237.5962677367303,-1678.0249297706578,225.2239852215565,-1254.5223591497888,252.74927271091974
2026-07-14T22:11:48.478,9.300551143009216,20260714_221139_front_fusion_ego_49,parked_car20,fusion_ego_49,562938,5286.8948034764035,50,vehicle.lincoln.mkz,autopilot,vehicle,-28.482520059017755,13.054373005703521,0.8045248885954314,-178.89877319335938,4.891970157623291,1.8356460332870483,1.5241189002990723,126.32945120131389,0,-1478.3087116295724,237.9517851820771,-1720.9015114276594,225.30727599470148,-1282.2810952923,253.49699613760805
