recv_raw_ns,recv_wall_ns,source_ip,ue_id,message_id,chunk_index,total_chunks,udp_payload_bytes,onwire_bytes,duplicate
892167923324466,1786677531498889827,192.168.70.134,1,736870912,0,7,60000,60028,0
892167997373873,1786677531572890206,192.168.70.134,1,736870912,1,7,60000,60028,0
892168071410831,1786677531646925032,192.168.70.134,1,736870912,2,7,60000,60028,0
892168144983148,1786677531720507698,192.168.70.134,1,736870912,3,7,60000,60028,0
892168218254964,1786677531793773162,192.168.70.134,1,736870912,4,7,60000,60028,0
892168292240983,1786677531867762854,192.168.70.134,1,736870912,5,7,60000,60028,0
892168382973700,1786677531958493465,192.168.70.134,1,736870912,6,7,49656,49684,0
892168684101566,1786677532259623763,192.168.70.134,0,368435456,0,7,60000,60028,0
892168757081534,1786677532332611594,192.168.70.134,0,368435456,1,7,60000,60028,0
892168830633596,1786677532406158228,192.168.70.134,0,368435456,2,7,60000,60028,0
892168909232701,1786677532484759191,192.168.70.134,0,368435456,3,7,60000,60028,0
892168978460763,1786677532553986346,192.168.70.134,0,368435456,4,7,60000,60028,0
892169056399440,1786677532631929211,192.168.70.134,0,368435456,5,7,60000,60028,0
892169114407916,1786677532689933918,192.168.70.134,0,368435456,6,7,49656,49684,0
892169546965936,1786677533122502350,192.168.70.134,1,736870913,0,7,60000,60028,0
892169621875138,1786677533197407157,192.168.70.134,1,736870913,1,7,60000,60028,0
892169695522890,1786677533271065948,192.168.70.134,1,736870913,2,7,60000,60028,0
892169769014307,1786677533344553096,192.168.70.134,1,736870913,3,7,60000,60028,0
892169843690171,1786677533419233521,192.168.70.134,1,736870913,4,7,60000,60028,0
892169918466589,1786677533494002234,192.168.70.134,1,736870913,5,7,60000,60028,0
892169980324874,1786677533555860844,192.168.70.134,1,736870913,6,7,49656,49684,0
892170274639927,1786677533850188021,192.168.70.134,0,368435457,0,7,60000,60028,0
892170349756101,1786677533925303253,192.168.70.134,0,368435457,1,7,60000,60028,0
892170423185850,1786677533998725436,192.168.70.134,0,368435457,2,7,60000,60028,0
892170498320364,1786677534073864150,192.168.70.134,0,368435457,3,7,60000,60028,0
892170604993608,1786677534180535373,192.168.70.134,0,368435457,4,7,60000,60028,0
892170679712660,1786677534255255455,192.168.70.134,0,368435457,5,7,60000,60028,0
892170742811319,1786677534318361189,192.168.70.134,0,368435457,6,7,49656,49684,0
892171024725025,1786677534600270826,192.168.70.134,1,736870914,0,7,60000,60028,0
892171099530204,1786677534675075980,192.168.70.134,1,736870914,1,7,60000,60028,0
892171173205733,1786677534748752603,192.168.70.134,1,736870914,2,7,60000,60028,0
892171247902029,1786677534823451371,192.168.70.134,1,736870914,3,7,60000,60028,0
892171322546400,1786677534898100513,192.168.70.134,1,736870914,4,7,60000,60028,0
892171396922081,1786677534972503195,192.168.70.134,1,736870914,5,7,60000,60028,0
892171461642172,1786677535037191075,192.168.70.134,1,736870914,6,7,49656,49684,0
892171880659314,1786677535456216420,192.168.70.134,0,368435458,0,7,60000,60028,0
892171956656729,1786677535532217671,192.168.70.134,0,368435458,1,7,60000,60028,0
892172042310509,1786677535617866903,192.168.70.134,0,368435458,2,7,60000,60028,0
892172126153083,1786677535701710134,192.168.70.134,0,368435458,3,7,60000,60028,0
892172201153812,1786677535776716929,192.168.70.134,0,368435458,4,7,60000,60028,0
892172274911306,1786677535850472673,192.168.70.134,0,368435458,5,7,60000,60028,0
892172337444081,1786677535913004226,192.168.70.134,0,368435458,6,7,49656,49684,0
892172645390684,1786677536220975135,192.168.70.134,1,736870915,0,7,60000,60028,0
892172720431018,1786677536295995298,192.168.70.134,1,736870915,1,7,60000,60028,0
892172795261774,1786677536370826038,192.168.70.134,1,736870915,2,7,60000,60028,0
892172871934714,1786677536447498936,192.168.70.134,1,736870915,3,7,60000,60028,0
892172947636191,1786677536523202194,192.168.70.134,1,736870915,4,7,60000,60028,0
892173024990951,1786677536600557887,192.168.70.134,1,736870915,5,7,60000,60028,0
892173087983226,1786677536663557322,192.168.70.134,1,736870915,6,7,49656,49684,0
892173387094214,1786677536962672775,192.168.70.134,0,368435459,0,7,60000,60028,0
892173462179890,1786677537037759364,192.168.70.134,0,368435459,1,7,60000,60028,0
892173584499254,1786677537160077873,192.168.70.134,0,368435459,2,7,60000,60028,0
892173705033288,1786677537280615940,192.168.70.134,0,368435459,3,7,60000,60028,0
892173780578230,1786677537356153388,192.168.70.134,0,368435459,4,7,60000,60028,0
892173856056677,1786677537431640805,192.168.70.134,0,368435459,5,7,60000,60028,0
892173918766825,1786677537494349559,192.168.70.134,0,368435459,6,7,49656,49684,0
892174191660750,1786677537767249121,192.168.70.134,1,736870916,0,7,60000,60028,0
892174266273489,1786677537841861952,192.168.70.134,1,736870916,1,7,60000,60028,0
892174340139770,1786677537915727698,192.168.70.134,1,736870916,2,7,60000,60028,0
892174415431022,1786677537991013857,192.168.70.134,1,736870916,3,7,60000,60028,0
892174489632096,1786677538065213896,192.168.70.134,1,736870916,4,7,60000,60028,0
892174564185386,1786677538139775461,192.168.70.134,1,736870916,5,7,60000,60028,0
892174629170986,1786677538204752613,192.168.70.134,1,736870916,6,7,49656,49684,0
892175037825527,1786677538613418881,192.168.70.134,0,368435460,0,7,60000,60028,0
892175112595418,1786677538688190406,192.168.70.134,0,368435460,1,7,60000,60028,0
