time,mono_sec,mono_nsec,ue_id,lcid,pdu_bytes
20:53:22.164453,894247,227998228,0,4,94
20:53:22.175446,894247,238991271,0,4,464
20:53:22.176155,894247,239699931,0,4,959
20:53:22.176156,894247,239701313,0,4,1208
20:53:22.176518,894247,240063234,0,4,304
20:53:22.176519,894247,240064053,0,4,1507
20:53:22.176519,894247,240064735,0,4,356
20:53:22.181351,894247,244896797,0,4,464
20:53:22.181855,894247,245400723,0,4,697
20:53:22.181856,894247,245401785,0,4,1473
20:53:22.182409,894247,245954198,0,4,39
20:53:22.182410,894247,245954995,0,4,1507
20:53:22.182411,894247,245956028,0,4,332
20:53:22.186971,894247,250516114,0,4,464
20:53:22.187567,894247,251112278,0,4,721
20:53:22.187568,894247,251113330,0,4,1446
20:53:22.188180,894247,251725485,0,4,66
20:53:22.188181,894247,251726363,0,4,1507
20:53:22.188182,894247,251727159,0,4,594
20:53:22.193160,894247,256705484,0,4,464
20:53:22.193542,894247,257087733,0,4,459
20:53:22.193543,894247,257088457,0,4,1507
20:53:22.193544,894247,257088984,0,4,202
20:53:22.194361,894247,257906756,0,4,1310
20:53:22.194362,894247,257907636,0,4,860
20:53:22.198947,894247,262492807,0,4,464
20:53:22.199613,894247,263158761,0,4,193
20:53:22.199614,894247,263159461,0,4,1507
20:53:22.199615,894247,263160153,0,4,464
20:53:22.200116,894247,263660889,0,4,1048
20:53:22.200116,894247,263661535,0,4,1122
20:53:22.205117,894247,268662735,0,4,390
20:53:22.205118,894247,268663375,0,4,72
20:53:22.205718,894247,269263193,0,4,1440
20:53:22.205718,894247,269263782,0,4,730
20:53:22.206383,894247,269928330,0,4,782
20:53:22.206384,894247,269929109,0,4,1099
20:53:22.211444,894247,274988909,0,4,413
20:53:22.211444,894247,274989393,0,4,49
20:53:22.212024,894247,275569805,0,4,1463
20:53:22.212025,894247,275570603,0,4,704
20:53:22.212687,894247,276232638,0,4,808
20:53:22.212688,894247,276233362,0,4,1362
20:53:22.217554,894247,281099693,0,4,150
20:53:22.217555,894247,281100413,0,4,311
20:53:22.218118,894247,281663652,0,4,1201
20:53:22.218119,894247,281664198,0,4,969
20:53:22.218706,894247,282250883,0,4,543
20:53:22.218706,894247,282251775,0,4,1507
20:53:22.218707,894247,282252349,0,4,118
20:53:22.223720,894247,287265280,0,4,464
20:53:22.224338,894247,287883617,0,4,935
20:53:22.224339,894247,287884576,0,4,1232
20:53:22.224973,894247,288518830,0,4,280
20:53:22.224974,894247,288519464,0,4,1507
20:53:22.224975,894247,288520211,0,4,380
20:53:22.229987,894247,293532273,0,4,464
20:53:22.230590,894247,294135202,0,4,673
20:53:22.230591,894247,294136159,0,4,1497
20:53:22.231329,894247,294874419,0,4,15
20:53:22.231330,894247,294874944,0,4,1507
20:53:22.231330,894247,294875486,0,4,356
20:53:22.235854,894247,299399510,0,4,464
20:53:22.236415,894247,299960700,0,4,697
20:53:22.236416,894247,299961366,0,4,1245
20:53:22.237036,894247,300580957,0,4,267
20:53:22.237037,894247,300582497,0,4,1507
20:53:22.237038,894247,300583656,0,4,169
20:53:22.241764,894247,305309720,0,4,464
20:53:22.242306,894247,305851322,0,4,884
20:53:22.242307,894247,305852099,0,4,1286
20:53:22.242861,894247,306406711,0,4,226
20:53:22.242862,894247,306407431,0,4,1507
20:53:22.242863,894247,306407879,0,4,434
20:53:22.247488,894247,311032859,0,4,464
20:53:22.248054,894247,311599169,0,4,619
20:53:22.248054,894247,311599764,0,4,1507
20:53:22.248055,894247,311600239,0,4,39
20:53:22.248608,894247,312153273,0,4,1473
20:53:22.248609,894247,312154066,0,4,697
20:53:22.253336,894247,316880852,0,4,143
20:53:22.253336,894247,316881540,0,4,318
20:53:22.253914,894247,317458989,0,4,1194
20:53:22.253914,894247,317459605,0,4,976
20:53:22.254470,894247,318015273,0,4,536
20:53:22.254471,894247,318015889,0,4,1345
20:53:22.259180,894247,322725369,0,4,167
20:53:22.259181,894247,322726010,0,4,294
20:53:22.259732,894247,323277780,0,4,1218
20:53:22.259733,894247,323278515,0,4,949
20:53:22.260289,894247,323834077,0,4,563
20:53:22.260289,894247,323834712,0,4,1507
20:53:22.260290,894247,323835074,0,4,98
20:53:22.265074,894247,328619137,0,4,464
20:53:22.265598,894247,329143051,0,4,955
20:53:22.265599,894247,329143897,0,4,1215
20:53:22.266109,894247,329654243,0,4,297
20:53:22.266109,894247,329654789,0,4,1507
20:53:22.266110,894247,329655334,0,4,363
20:53:22.270847,894247,334392502,0,4,464
20:53:22.271384,894247,334929378,0,4,690
20:53:22.271385,894247,334930097,0,4,1348
20:53:22.271970,894247,335515655,0,4,164
20:53:22.271971,894247,335516162,0,4,1507
20:53:22.271971,894247,335516631,0,4,496
20:53:22.276674,894247,340219402,0,4,464
20:53:22.277202,894247,340747257,0,4,557
20:53:22.277202,894247,340747750,0,4,1507
20:53:22.277203,894247,340748351,0,4,104
20:53:22.277758,894247,341303003,0,4,1408
20:53:22.277758,894247,341303494,0,4,473
20:53:22.282487,894247,346032492,0,4,464
20:53:22.283063,894247,346608515,0,4,580
20:53:22.283064,894247,346608987,0,4,1507
20:53:22.283064,894247,346609608,0,4,78
20:53:22.283608,894247,347153356,0,4,1434
20:53:22.283609,894247,347154088,0,4,736
20:53:22.288364,894247,351909197,0,4,464
20:53:22.288929,894247,352474066,0,4,317
20:53:22.288929,894247,352474686,0,4,1507
20:53:22.288930,894247,352475299,0,4,343
20:53:22.289436,894247,352981665,0,4,1169
20:53:22.289437,894247,352982205,0,4,1001
20:53:22.294092,894247,357637060,0,4,464
20:53:22.294671,894247,358216602,0,4,52
20:53:22.294672,894247,358217299,0,4,1507
20:53:22.294673,894247,358217951,0,4,605
20:53:22.295225,894247,358770515,0,4,907
20:53:22.295227,894247,358771873,0,4,1263
20:53:22.299864,894247,363409509,0,4,249
20:53:22.299865,894247,363410225,0,4,213
20:53:22.300491,894247,364036199,0,4,1299
20:53:22.300492,894247,364037057,0,4,871
20:53:22.301077,894247,364621916,0,4,641
20:53:22.301077,894247,364622534,0,4,1240
20:53:22.305734,894247,369279474,0,4,272
20:53:22.305735,894247,369279914,0,4,190
20:53:22.306271,894247,369816549,0,4,1322
20:53:22.306272,894247,369817074,0,4,845
20:53:22.306899,894247,370444094,0,4,667
20:53:22.306899,894247,370444792,0,4,1503
20:53:22.311625,894247,375170410,0,4,9
20:53:22.311626,894247,375171173,0,4,452
20:53:22.312112,894247,375657471,0,4,1060
20:53:22.312113,894247,375658005,0,4,1110
20:53:22.312728,894247,376273090,0,4,402
20:53:22.312728,894247,376273726,0,4,1507
20:53:22.312729,894247,376274195,0,4,258
20:53:22.317350,894247,380895039,0,4,464
20:53:22.318189,894247,381733852,0,4,795
20:53:22.318189,894247,381734487,0,4,1372
20:53:22.318526,894247,382071612,0,4,140
20:53:22.318527,894247,382072362,0,4,1507
20:53:22.318528,894247,382072883,0,4,520
20:53:22.323281,894247,386826105,0,4,464
20:53:22.323685,894247,387230753,0,4,533
20:53:22.323686,894247,387231263,0,4,1507
20:53:22.323686,894247,387231738,0,4,128
20:53:22.324251,894247,387795927,0,4,1384
20:53:22.324251,894247,387796519,0,4,497
20:53:22.328952,894247,392497725,0,4,343
20:53:22.328953,894247,392498363,0,4,119
20:53:22.329556,894247,393101520,0,4,1393
20:53:22.329557,894247,393102025,0,4,549
20:53:22.330102,894247,393646771,0,4,963
20:53:22.330103,894247,393648328,0,4,982
20:53:22.334681,894247,398226144,0,4,464
20:53:22.335229,894247,398774277,0,4,71
20:53:22.335229,894247,398774830,0,4,1507
20:53:22.335230,894247,398775498,0,4,589
20:53:22.335810,894247,399355381,0,4,923
20:53:22.335811,894247,399356138,0,4,1247
20:53:22.340663,894247,404208185,0,4,265
20:53:22.340663,894247,404208761,0,4,197
20:53:22.341158,894247,404703010,0,4,1315
20:53:22.341158,894247,404703725,0,4,852
20:53:22.341557,894247,405102167,0,4,660
20:53:22.341557,894247,405102732,0,4,1507
20:53:22.346161,894247,409706670,0,4,464
20:53:22.346720,894247,410265032,0,4,1048
20:53:22.346720,894247,410265828,0,4,1122
20:53:22.347254,894247,410799545,0,4,390
20:53:22.347255,894247,410800301,0,4,1491
20:53:22.352586,894247,416130915,0,4,21
20:53:22.352586,894247,416131604,0,4,440
20:53:22.352918,894247,416463821,0,4,1072
20:53:22.352919,894247,416464470,0,4,1095
20:53:22.353358,894247,416903509,0,4,417
20:53:22.353359,894247,416904048,0,4,1507
20:53:22.353359,894247,416904589,0,4,244
20:53:22.357813,894247,421357940,0,4,464
20:53:22.358644,894247,422189629,0,4,809
20:53:22.358646,894247,422191209,0,4,1361
20:53:22.359065,894247,422610578,0,4,151
20:53:22.359066,894247,422611231,0,4,1507
20:53:22.359067,894247,422612051,0,4,509
20:53:22.363515,894247,427059919,0,4,464
20:53:22.364331,894247,427875952,0,4,544
20:53:22.364332,894247,427877344,0,4,1507
20:53:22.364333,894247,427878531,0,4,114
20:53:22.364635,894247,428180552,0,4,1398
