time,rnti,frame,slot,sched_frame,sched_slot,avg_snr_x10,mcs_table,ul_bler_mcs_before,selected_mcs,pre_phr_mcs,post_phr_mcs,final_mcs,estimated_ul_buffer,sched_ul_bytes,B,min_rb,available_rb_before,available_rb_after,ph,pcmax,rb_size_final,tbs_final,force_ul_mcs
21:26:40.997929,61002,854,2,854,8,66,0,9,9,9,9,9,0,0,0,5,5,5,48,20,5,116,-1
21:26:41.059214,61002,864,2,864,8,66,0,9,9,9,9,9,0,0,0,5,5,5,48,20,5,106,-1
21:26:41.120426,61002,874,2,874,8,66,0,9,9,9,9,9,0,0,0,5,5,5,48,20,5,116,-1
21:26:41.194079,61002,884,2,884,8,66,0,9,9,9,9,9,0,0,0,5,5,5,48,20,5,116,-1
21:26:41.253087,61002,894,2,894,8,66,0,9,9,9,9,9,0,0,0,5,5,5,48,20,5,116,-1
21:26:41.312498,61002,904,2,904,8,66,0,9,9,9,9,9,0,0,0,5,5,5,48,20,5,106,-1
21:26:41.372049,61002,914,2,914,8,66,0,9,9,9,9,9,0,0,0,5,5,5,48,20,5,116,-1
21:26:41.431760,61002,924,2,924,8,66,0,9,9,9,9,9,0,0,0,5,5,5,48,20,5,116,-1
21:26:41.491740,61002,934,2,934,8,66,0,9,9,9,9,9,0,0,0,5,5,5,48,20,5,116,-1
21:26:41.551716,61002,944,2,944,8,66,0,9,9,9,9,9,0,0,0,5,5,5,48,20,5,106,-1
21:26:41.611385,61002,954,2,954,8,66,0,9,9,9,9,9,0,0,0,5,5,5,48,20,5,116,-1
21:26:41.671016,61002,964,2,964,8,66,0,9,9,9,9,9,0,0,0,5,5,5,48,20,5,116,-1
21:26:41.734492,61002,974,2,974,8,66,0,9,9,9,9,9,0,0,0,5,5,5,48,20,5,116,-1
21:26:41.804023,61002,984,2,984,8,66,0,9,9,9,9,9,0,0,0,5,5,5,48,20,5,106,-1
21:26:41.810592,61002,985,1,985,7,66,0,9,9,9,9,9,20516,0,20516,5,106,106,48,20,106,528,-1
21:26:41.810922,61002,985,2,985,8,66,0,9,9,9,9,9,20516,528,19988,5,106,106,48,20,106,2433,-1
21:26:41.811312,61002,985,3,985,9,66,0,9,9,9,9,9,20516,2961,17555,5,106,106,48,20,106,2433,-1
21:26:41.814075,61002,985,11,985,17,66,0,9,9,9,9,9,20516,5394,15122,5,106,106,48,20,106,528,-1
21:26:41.814407,61002,985,12,985,18,66,0,9,9,9,9,9,20516,5922,14594,5,106,106,48,20,106,2433,-1
21:26:41.814766,61002,985,13,985,19,66,0,9,9,9,9,9,20516,8355,12161,5,94,94,48,20,94,2178,-1
21:26:41.817518,61002,986,1,986,7,66,0,9,9,9,9,9,10570,0,10570,5,106,106,61,20,106,528,-1
21:26:41.817848,61002,986,2,986,8,66,0,9,9,9,9,9,10570,528,10042,5,106,106,61,20,106,2433,-1
21:26:41.818212,61002,986,3,986,9,66,0,9,9,9,9,9,10570,2961,7609,5,106,106,61,20,106,2433,-1
21:26:41.820999,61002,986,11,986,17,66,0,9,9,9,9,9,3909,0,3909,5,106,106,61,20,106,528,-1
21:26:41.821327,61002,986,12,986,18,66,0,9,9,9,9,9,3909,528,3381,5,106,106,61,20,106,2433,-1
21:26:41.821682,61002,986,13,986,19,66,0,9,9,9,9,9,3909,2961,948,5,106,106,61,20,42,960,-1
21:26:41.886713,61002,996,2,996,8,65,0,9,9,9,9,9,0,0,0,5,5,5,61,20,5,116,-1
21:26:41.955856,61002,1006,2,1006,8,65,0,9,9,9,9,9,0,0,0,5,5,5,48,20,5,116,-1
21:26:41.962411,61002,1007,1,1007,7,65,0,9,9,9,9,9,20516,0,20516,5,106,106,48,20,106,528,-1
21:26:41.962739,61002,1007,2,1007,8,65,0,9,9,9,9,9,20516,528,19988,5,106,106,48,20,106,2433,-1
21:26:41.963095,61002,1007,3,1007,9,65,0,9,9,9,9,9,20516,2961,17555,5,106,106,48,20,106,2433,-1
