rung_index,commanded_noise_power_db,candidate_application_index,candidate_application_attempted_once,attempt_started_monotonic_ns,attempt_started_wall_time_ns,status,ran_epoch_id,control_session_id,send_monotonic_ns,send_wall_time_ns,response_received_monotonic_ns,response_received_wall_time_ns,handler_bracket_ms,response_sha256,post_apply_state_sha256,candidate_applied_once
3,-2.5,0,True,1580648943709672,1787366003880165242,ACK_AND_POST_STATE_VALIDATED_ONCE,468da4ab-d5fc-40df-87ca-3017765898d9,1f6b4116-069e-4c1e-a9b0-f35bf1118fa8,1580648943733249,1787366003880189202,1580648943866556,1787366003880321785,0.133307,925ece52eb5b2941e21dda8b88ee4923303a28aff81a20a8464390ac5f5fb56f,c6f0ee4425b2d41425a7179a4617cb20f65f2a9cbe9582afaeae1abcbaccb4f4,True
