time,mono_sec,mono_nsec,rnti,frame,slot,sdu_bytes
20:00:16.688059,891061,751604451,749,162,8,101
20:00:16.708907,891061,772452082,28730,164,8,101
20:00:16.792896,891061,856440957,749,172,8,101
20:00:16.813453,891061,876998717,28730,174,8,101
20:00:16.896646,891061,960191592,749,182,8,101
20:00:16.917491,891061,981036671,28730,184,8,92
20:00:17.001296,891062,64841409,749,192,8,92
20:00:17.022265,891062,85810546,28730,194,8,101
20:00:17.106309,891062,169854602,749,202,8,101
20:00:17.127186,891062,190731677,28730,204,8,101
20:00:17.212485,891062,276030361,749,212,8,101
20:00:17.233376,891062,296921730,28730,214,8,101
20:00:17.321464,891062,385009137,749,222,8,101
20:00:17.342506,891062,406051601,28730,224,8,92
20:00:17.520072,891062,583617360,749,232,8,92
20:00:17.541704,891062,605249531,28730,234,8,101
20:00:17.633152,891062,696697347,749,242,8,101
20:00:17.655394,891062,718939675,28730,244,8,101
20:00:17.746687,891062,810232604,749,252,8,101
20:00:17.769523,891062,833068777,28730,254,8,101
20:00:17.859864,891062,923408902,749,262,8,101
20:00:17.882574,891062,946118886,28730,264,8,92
20:00:17.974041,891063,37586026,749,272,8,92
20:00:17.997383,891063,60928575,28730,274,8,101
20:00:18.089450,891063,152995047,749,282,8,101
20:00:18.112116,891063,175660814,28730,284,8,101
20:00:18.204248,891063,267793374,749,292,8,101
20:00:18.227290,891063,290835277,28730,294,8,101
20:00:18.319677,891063,383222385,749,302,8,101
20:00:18.342780,891063,406325381,28730,304,8,92
20:00:18.435608,891063,499153239,749,312,8,92
20:00:18.458861,891063,522406630,28730,314,8,101
20:00:18.591897,891063,655442466,749,322,8,101
20:00:18.609965,891063,673510280,28730,324,8,101
20:00:18.693700,891063,757244917,749,332,8,101
20:00:18.714778,891063,778323200,28730,334,8,101
20:00:18.798370,891063,861915645,749,342,8,101
20:00:18.819258,891063,882802935,28730,344,8,92
20:00:18.903154,891063,966699124,749,352,8,92
20:00:18.923871,891063,987416826,28730,354,8,101
20:00:19.007736,891064,71281426,749,362,8,101
20:00:19.028550,891064,92095774,28730,364,8,101
20:00:19.112064,891064,175609477,749,372,8,101
20:00:19.132704,891064,196249288,28730,374,8,101
20:00:19.216772,891064,280317127,749,382,8,101
20:00:19.237558,891064,301103115,28730,384,8,92
20:00:19.330928,891064,394473581,749,393,7,92
20:00:19.341620,891064,405165099,28730,394,8,101
20:00:19.435444,891064,498989236,749,403,8,101
20:00:19.445880,891064,509425799,28730,404,8,101
20:00:19.539177,891064,602721936,749,413,8,101
20:00:19.549537,891064,613082536,28730,414,8,101
20:00:19.644293,891064,707838178,749,423,8,101
20:00:19.654728,891064,718273659,28730,424,8,92
20:00:19.749115,891064,812660563,749,433,8,101
20:00:19.759203,891064,822747972,28730,434,8,101
20:00:19.853018,891064,916563358,749,443,8,101
20:00:19.863540,891064,927085512,28730,444,8,101
20:00:19.979395,891065,42939896,749,453,8,101
20:00:19.989779,891065,53324486,28730,454,8,101
20:00:20.083264,891065,146809417,749,463,8,101
20:00:20.093597,891065,157142680,28730,464,8,92
20:00:20.187747,891065,251292028,749,473,8,101
20:00:20.198272,891065,261817200,28730,474,8,101
20:00:20.292064,891065,355608998,749,483,8,101
20:00:20.302328,891065,365873687,28730,484,8,101
