time,rnti,frame,slot,lcid,data_size,tx_list_occupancy
20:00:16.701489,28730,164,0,1,0,0
20:00:16.701491,28730,164,0,4,91,88
20:00:27.406625,28730,36,15,1,0,0
20:00:27.406626,28730,36,15,4,3,0
20:00:27.465163,28730,41,16,1,0,0
20:00:27.465164,28730,41,16,4,3,0
20:00:27.743609,749,65,16,1,0,0
20:00:27.743610,749,65,16,4,3,0
20:00:27.800946,749,70,15,1,0,0
20:00:27.800947,749,70,15,4,3,0
20:00:28.094626,28730,93,5,1,0,0
20:00:28.094628,28730,93,5,4,3,0
20:00:28.153473,28730,98,5,1,0,0
20:00:28.153475,28730,98,5,4,3,0
20:00:28.487036,749,126,16,1,0,0
20:00:28.487037,749,126,16,4,3,0
20:00:28.544335,749,131,14,1,0,0
20:00:28.544337,749,131,14,4,3,0
20:00:28.812637,28730,154,15,1,0,0
20:00:28.812639,28730,154,15,4,3,0
20:00:28.869056,28730,159,14,1,0,0
20:00:28.869058,28730,159,14,4,3,0
20:00:29.207900,749,187,15,1,0,0
20:00:29.207903,749,187,15,4,3,0
20:00:29.264853,749,192,14,1,0,0
20:00:29.264855,749,192,14,4,3,0
20:00:29.528576,28730,215,15,1,0,0
20:00:29.528578,28730,215,15,4,3,0
20:00:29.585827,28730,220,14,1,0,0
20:00:29.585828,28730,220,14,4,3,0
20:00:29.907184,749,248,15,1,0,0
20:00:29.907186,749,248,15,4,3,0
20:00:29.990130,749,253,14,1,0,0
20:00:29.990132,749,253,14,4,3,0
20:00:30.168663,28730,266,15,1,0,0
20:00:30.168664,28730,266,15,4,3,0
20:00:30.225696,28730,271,14,1,0,0
20:00:30.225698,28730,271,14,4,3,0
20:00:30.543643,749,299,15,1,0,0
20:00:30.543645,749,299,15,4,3,0
20:00:30.599468,749,304,14,1,0,0
20:00:30.599470,749,304,14,4,3,0
20:00:30.906986,28730,331,15,1,0,0
20:00:30.906988,28730,331,15,4,3,0
20:00:30.964195,28730,336,14,1,0,0
20:00:30.964197,28730,336,14,4,3,0
20:00:31.234006,749,360,15,1,0,0
20:00:31.234008,749,360,15,4,3,0
20:00:31.289929,749,365,14,1,0,0
20:00:31.289930,749,365,14,4,3,0
20:00:31.706094,28730,402,15,1,0,0
20:00:31.706096,28730,402,15,4,3,0
20:00:31.762831,28730,407,15,1,0,0
20:00:31.762832,28730,407,15,4,3,0
20:00:32.153728,749,431,15,1,0,0
20:00:32.153730,749,431,15,4,3,0
20:00:32.202434,749,436,14,1,0,0
20:00:32.202435,749,436,14,4,3,0
20:00:32.372839,28730,453,15,1,0,0
20:00:32.372841,28730,453,15,4,3,0
20:00:32.423166,28730,458,15,1,0,0
20:00:32.423167,28730,458,15,4,3,0
20:00:32.665073,749,482,15,1,0,0
20:00:32.665075,749,482,15,4,3,0
20:00:32.715825,749,487,14,1,0,0
20:00:32.715827,749,487,14,4,3,0
20:00:33.085876,28730,524,15,1,0,0
20:00:33.085878,28730,524,15,4,3,0
20:00:33.162992,28730,529,15,1,0,0
20:00:33.162994,28730,529,15,4,3,0
20:00:33.471766,749,553,15,1,0,0
20:00:33.471768,749,553,15,4,3,0
20:00:33.529306,749,558,14,1,0,0
20:00:33.529307,749,558,14,4,3,0
20:00:33.727776,28730,575,15,1,0,0
20:00:33.727778,28730,575,15,4,3,0
20:00:33.785448,28730,580,14,1,0,0
20:00:33.785450,28730,580,14,4,3,0
20:00:34.065097,749,604,15,1,0,0
20:00:34.065098,749,604,15,4,3,0
20:00:34.122967,749,609,15,1,0,0
20:00:34.122969,749,609,15,4,3,0
20:00:34.481403,28730,636,15,1,0,0
20:00:34.481405,28730,636,15,4,3,0
20:00:34.539983,28730,641,15,1,0,0
20:00:34.539985,28730,641,15,4,3,0
20:00:34.818833,749,665,15,1,0,0
20:00:34.818835,749,665,15,4,3,0
20:00:34.877063,749,670,15,1,0,0
20:00:34.877065,749,670,15,4,3,0
