time,rnti,frame,slot,lcid,data_size
20:00:16.708909,28730,164,8,4,24
20:00:16.813457,28730,174,8,4,24
20:00:27.336936,28730,30,8,4,752
20:00:27.348082,28730,31,7,4,3712
20:00:27.348715,28730,31,8,4,7672
20:00:27.348715,28730,31,8,4,9664
20:00:27.349375,28730,31,9,4,2432
20:00:27.349375,28730,31,9,4,12056
20:00:27.349375,28730,31,9,4,2848
20:00:27.354024,28730,31,17,4,3712
20:00:27.354691,28730,31,18,4,5576
20:00:27.354691,28730,31,18,4,11784
20:00:27.355580,28730,31,19,4,312
20:00:27.355580,28730,31,19,4,12056
20:00:27.355581,28730,31,19,4,2656
20:00:27.359770,28730,32,7,4,3712
20:00:27.360391,28730,32,8,4,5768
20:00:27.360391,28730,32,8,4,9768
20:00:27.361104,28730,32,9,4,2328
20:00:27.361104,28730,32,9,4,12056
20:00:27.361105,28730,32,9,4,1160
20:00:27.365466,28730,32,17,4,3712
20:00:27.366059,28730,32,18,4,7264
20:00:27.366059,28730,32,18,4,10096
20:00:27.366607,28730,32,19,4,2000
20:00:27.366608,28730,32,19,4,12056
20:00:27.366608,28730,32,19,4,3280
20:00:27.371148,28730,33,7,4,3712
20:00:27.371781,28730,33,8,4,5144
20:00:27.371782,28730,33,8,4,12056
20:00:27.371782,28730,33,8,4,120
20:00:27.372347,28730,33,9,4,11976
20:00:27.372347,28730,33,9,4,5384
20:00:27.376929,28730,33,17,4,3712
20:00:27.377707,28730,33,18,4,3040
20:00:27.377708,28730,33,18,4,12056
20:00:27.377708,28730,33,18,4,2240
20:00:27.378294,28730,33,19,4,9856
20:00:27.378294,28730,33,19,4,5192
20:00:27.382704,28730,34,7,4,3712
20:00:27.383446,28730,34,8,4,3232
20:00:27.383446,28730,34,8,4,12056
20:00:27.383447,28730,34,8,4,2024
20:00:27.384236,28730,34,9,4,10072
20:00:27.384236,28730,34,9,4,7288
20:00:27.388373,28730,34,17,4,3712
20:00:27.388987,28730,34,18,4,1136
20:00:27.388987,28730,34,18,4,12056
20:00:27.388987,28730,34,18,4,4144
20:00:27.389560,28730,34,19,4,7952
20:00:27.389560,28730,34,19,4,9408
20:00:27.394041,28730,35,7,4,2688
20:00:27.394041,28730,35,7,4,1008
20:00:27.394907,28730,35,8,4,11088
20:00:27.394908,28730,35,8,4,6248
20:00:27.395333,28730,35,9,4,5848
20:00:27.395334,28730,35,9,4,11512
20:00:27.399860,28730,35,17,4,584
20:00:27.399860,28730,35,17,4,3104
20:00:27.400596,28730,35,18,4,8992
20:00:27.400596,28730,35,18,4,8368
20:00:27.401289,28730,35,19,4,3728
20:00:27.401290,28730,35,19,4,11320
20:00:27.405783,28730,36,7,4,776
20:00:27.405783,28730,36,7,4,2912
20:00:27.406346,28730,36,8,4,9184
20:00:27.406346,28730,36,8,4,8152
20:00:27.407042,28730,36,9,4,3944
20:00:27.407042,28730,36,9,4,12056
20:00:27.407042,28730,36,9,4,1344
20:00:27.411481,28730,36,17,4,3712
20:00:27.412307,28730,36,18,4,7080
20:00:27.412307,28730,36,18,4,10280
20:00:27.412665,28730,36,19,4,1816
20:00:27.412665,28730,36,19,4,12056
20:00:27.412665,28730,36,19,4,3464
20:00:27.417107,28730,37,7,4,3712
20:00:27.417784,28730,37,8,4,4960
20:00:27.417784,28730,37,8,4,12056
20:00:27.417784,28730,37,8,4,304
20:00:27.418316,28730,37,9,4,11792
20:00:27.418316,28730,37,9,4,5568
20:00:27.423761,28730,37,17,4,1152
20:00:27.423761,28730,37,17,4,2536
20:00:27.425656,28730,37,18,4,9560
20:00:27.425656,28730,37,18,4,7800
20:00:27.426696,28730,37,19,4,4296
20:00:27.426696,28730,37,19,4,10752
20:00:27.428617,28730,38,7,4,1344
20:00:27.428618,28730,38,7,4,2344
20:00:27.429337,28730,38,8,4,9752
20:00:27.429338,28730,38,8,4,7584
20:00:27.429948,28730,38,9,4,4512
20:00:27.429948,28730,38,9,4,12056
20:00:27.429949,28730,38,9,4,776
20:00:27.434838,28730,38,17,4,3712
20:00:27.435689,28730,38,18,4,7648
20:00:27.435689,28730,38,18,4,9712
20:00:27.436003,28730,38,19,4,2384
20:00:27.436003,28730,38,19,4,12056
20:00:27.436003,28730,38,19,4,2896
20:00:27.440328,28730,39,7,4,3712
20:00:27.441068,28730,39,8,4,5528
20:00:27.441068,28730,39,8,4,10776
20:00:27.441703,28730,39,9,4,1320
20:00:27.441703,28730,39,9,4,12056
20:00:27.441704,28730,39,9,4,3960
20:00:27.446107,28730,39,17,4,3712
20:00:27.446759,28730,39,18,4,4464
20:00:27.446759,28730,39,18,4,12056
20:00:27.446760,28730,39,18,4,824
20:00:27.447445,28730,39,19,4,11272
20:00:27.447445,28730,39,19,4,3776
20:00:27.451964,28730,40,7,4,3712
20:00:27.452869,28730,40,8,4,4648
20:00:27.452869,28730,40,8,4,10888
20:00:27.453201,28730,40,9,4,1208
20:00:27.453201,28730,40,9,4,12056
20:00:27.453202,28730,40,9,4,2272
20:00:27.457682,28730,40,17,4,3712
20:00:27.458497,28730,40,18,4,6152
20:00:27.458497,28730,40,18,4,11208
20:00:27.458986,28730,40,19,4,888
20:00:27.458987,28730,40,19,4,12056
20:00:27.458987,28730,40,19,4,4392
20:00:27.463601,28730,41,7,4,3712
20:00:27.464624,28730,41,8,4,1024
20:00:27.674205,749,59,8,4,752
20:00:27.684950,749,60,7,4,3712
20:00:27.685896,749,60,8,4,7672
20:00:27.685896,749,60,8,4,9664
20:00:27.686114,749,60,9,4,2432
