ue_id,frame_id,message_id,scheduled_raw_ns,first_chunk_raw_ns,complete_raw_ns,complete_latency_ms,payload_bytes,chunks,onwire_bytes,checksum_expected,checksum_actual,checksum_ok,identity_ok,source_ip
1,200000000,736870912,891264896469736,891264996161187,891265780817000,884.347264,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000000,368435456,891265146469736,891265312776144,891266171823769,1025.354033,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000001,736870913,891265396469736,891265928577204,891266894638570,1498.168834,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000001,368435457,891265596469736,891266324079982,891267281492075,1685.022339,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000002,736870914,891265846469736,891267041927664,891267908097748,2061.628012,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000002,368435458,891266096469736,891267430157248,891268299838294,2203.368558,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000003,736870915,891266346469736,891268056967381,891268991014411,2644.544675,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000003,368435459,891266596469736,891268475506064,891269386132820,2789.663084,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000004,736870916,891266846469736,891269140726082,891270034176396,3187.70666,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000004,368435460,891267046469736,891269534344624,891270434327090,3387.857354,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000005,736870917,891267296469736,891270182552578,891271101868752,3805.399016,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000005,368435461,891267546469736,891270582825442,891271500155030,3953.685294,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000006,736870918,891267796469736,891271251439473,891272124818808,4328.349072,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000006,368435462,891268046469736,891271650036420,891272547127813,4500.658077,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000007,736870919,891268296469736,891272277719694,891273226637729,4930.167993,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000007,368435463,891268546469736,891272745668860,891273636075706,5089.60597,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000008,736870920,891268746469736,891273380444143,891274354445543,5607.975807,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000008,368435464,891268996469736,891273874753094,891274757001965,5760.532229,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000009,736870921,891269246469736,891274504150267,891275408205192,6161.735456,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000009,368435465,891269496469736,891274905214119,891275805468248,6308.998512,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000010,736870922,891269746469736,891275556956281,891276467471558,6721.001822,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000010,368435466,891269996469736,891275957457533,891276865027175,6868.557439,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000011,736870923,891270246469736,891276617793853,891277529965911,7283.496175,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000011,368435467,891270446469736,891277017385026,891277920604645,7474.134909,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000012,736870924,891270696469736,891277680713036,891278578915366,7882.44563,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000012,368435468,891270946469736,891278071762517,891279034674781,8088.205045,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000013,736870925,891271196469736,891278728033015,891279662028184,8465.558448,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000013,368435469,891271446469736,891279183776159,891280113438009,8666.968273,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000014,736870926,891271696469736,891279817225349,891280751855027,9055.385291,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000014,368435470,891271896469736,891280265562605,891281199645893,9303.176157,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000015,736870927,891272146469736,891280904324774,891281826450160,9679.980424,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000015,368435471,891272396469736,891281348404238,891282273280614,9876.810878,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000016,736870928,891272646469736,891282023660155,891282900784410,10254.314674,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000016,368435472,891272896469736,891282421433890,891283385033606,10488.56387,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000017,736870929,891273146469736,891283149001410,891284010303693,10863.833957,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000017,368435473,891273396469736,891283538513876,891284435850242,11039.380506,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000018,736870930,891273596469736,891284190389793,891285121132705,11524.662969,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000018,368435474,891273846469736,891284586497028,891285519459994,11672.990258,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000019,736870931,891274096469736,891285272850931,891286216682022,12120.212286,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000019,368435475,891274346469736,891285670113880,891286618428670,12271.958934,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000020,736870932,891274596469736,891286370741263,891287337341253,12740.871517,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000020,368435476,891274846469736,891286768012425,891287734320720,12887.850984,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000021,736870933,891275096469736,891287492686951,891288434824905,13338.355169,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000021,368435477,891275296469736,891287880894344,891288829234117,13532.764381,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000022,736870934,891275546469736,891288583912958,891289547198140,14000.728404,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000022,368435478,891275796469736,891288977218383,891289940905378,14144.435642,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000023,736870935,891276046469736,891289694662931,891290627692100,14581.222364,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000023,368435479,891276296469736,891290088265926,891291025829894,14729.360158,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000024,736870936,891276546469736,891290777220182,891291698294857,15151.825121,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000024,368435480,891276746469736,891291172690936,891292087250163,15340.780427,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000025,736870937,891276996469736,891291844230443,891292800149995,15803.680259,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000025,368435481,891277246469736,891292235611827,891293204864836,15958.3951,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000026,736870938,891277496469736,891292951231323,891293871019947,16374.550211,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000026,368435482,891277746469736,891293357508457,891294261606032,16515.136296,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000027,736870939,891277996469736,891294018278529,891294960736393,16964.266657,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000027,368435483,891278246469736,891294409782740,891295359077204,17112.607468,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000028,736870940,891278446469736,891295109613590,891296064456143,17617.986407,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000028,368435484,891278696469736,891295507835664,891296456979595,17760.509859,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000029,736870941,891278946469736,891296212476165,891297084067014,18137.597278,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000029,368435485,891279196469736,891296606584273,891297510313838,18313.844102,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000030,736870942,891279446469736,891297231827504,891298189302059,18742.832323,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000030,368435486,891279696469736,891297661216415,891298580476762,18884.007026,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000031,736870943,891279946469736,891298338477039,891299209264698,19262.794962,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000031,368435487,891280146469736,891298729155475,891299622949792,19476.480056,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000032,736870944,891280396469736,891299357647356,891300350172227,19953.702491,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000032,368435488,891280646469736,891299870670986,891300752822898,20106.353162,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000033,736870945,891280896469736,891300502491393,891301414997766,20518.52803,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000033,368435489,891281146469736,891300910731622,891301808727394,20662.257658,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000034,736870946,891281396469736,891301562229814,891302458580003,21062.110267,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000034,368435490,891281646469736,891301956173714,891302865882461,21219.412725,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
