recv_raw_ns,recv_wall_ns,source_ip,ue_id,message_id,chunk_index,total_chunks,udp_payload_bytes,onwire_bytes,duplicate
891264996161187,1786676628562616286,192.168.70.134,1,736870912,0,7,60000,60028,0
891265078459942,1786676628644900176,192.168.70.134,1,736870912,1,7,60000,60028,0
891265153244573,1786676628719678892,192.168.70.134,1,736870912,2,7,60000,60028,0
891265227863014,1786676628794298971,192.168.70.134,1,736870912,3,7,60000,60028,0
891265312776144,1786676628879213009,192.168.70.134,0,368435456,0,7,60000,60028,0
891265452837483,1786676629019275925,192.168.70.134,0,368435456,1,7,60000,60028,0
891265539447977,1786676629105890749,192.168.70.134,1,736870912,4,7,60000,60028,0
891265602367232,1786676629168806074,192.168.70.134,0,368435456,2,7,60000,60028,0
891265660309547,1786676629226756744,192.168.70.134,1,736870912,5,7,60000,60028,0
891265751235456,1786676629317675117,192.168.70.134,0,368435456,3,7,60000,60028,0
891265780817000,1786676629347260530,192.168.70.134,1,736870912,6,7,49656,49684,0
891265899664373,1786676629466108001,192.168.70.134,0,368435456,4,7,60000,60028,0
891265928577204,1786676629495017744,192.168.70.134,1,736870913,0,7,60000,60028,0
891266052926644,1786676629619370255,192.168.70.134,0,368435456,5,7,60000,60028,0
891266080306492,1786676629646754462,192.168.70.134,1,736870913,1,7,60000,60028,0
891266171823769,1786676629738269913,192.168.70.134,0,368435456,6,7,49656,49684,0
891266232224021,1786676629798673094,192.168.70.134,1,736870913,2,7,60000,60028,0
891266324079982,1786676629890527538,192.168.70.134,0,368435457,0,7,60000,60028,0
891266394584277,1786676629961032669,192.168.70.134,1,736870913,3,7,60000,60028,0
891266488807350,1786676630055257589,192.168.70.134,0,368435457,1,7,60000,60028,0
891266619677031,1786676630186129202,192.168.70.134,1,736870913,4,7,60000,60028,0
891266716593191,1786676630283053811,192.168.70.134,0,368435457,2,7,60000,60028,0
891266769809437,1786676630336261496,192.168.70.134,1,736870913,5,7,60000,60028,0
891266866413868,1786676630432873651,192.168.70.134,0,368435457,3,7,60000,60028,0
891266894638570,1786676630461091915,192.168.70.134,1,736870913,6,7,49656,49684,0
891267014111418,1786676630580568983,192.168.70.134,0,368435457,4,7,60000,60028,0
891267041927664,1786676630608380680,192.168.70.134,1,736870914,0,7,60000,60028,0
891267161500869,1786676630727957945,192.168.70.134,0,368435457,5,7,60000,60028,0
891267189567278,1786676630756030303,192.168.70.134,1,736870914,1,7,60000,60028,0
891267281492075,1786676630847951478,192.168.70.134,0,368435457,6,7,49656,49684,0
