ue_id,frame_id,scheduled_raw_ns,scheduled_elapsed_s,demand_rate_mbps,controller,status,decision_raw_ns,send_start_raw_ns,send_end_raw_ns,send_lag_ms,payload_bytes,chunks,onwire_bytes,c_hat_mbps,c1_budget_mbps,admit_reason,local_error
1,200000000,891063674132942,0.05,1.04,open_loop,sent,891063674227342,891063674228123,891063674546249,0.095181,92160,2,92232,nan,nan,open_loop,
0,100000000,891064074132942,0.45,1.04,open_loop,sent,891064074213548,891064074214166,891064074427918,0.081224,92160,2,92232,nan,nan,open_loop,
1,200000001,891064424132942,0.8,1.04,open_loop,sent,891064424238203,891064424239982,891064424491335,0.10704,92160,2,92232,nan,nan,open_loop,
0,100000001,891064774132942,1.15,1.04,open_loop,sent,891064774214580,891064774216062,891064774475908,0.08312,92160,2,92232,nan,nan,open_loop,
1,200000002,891065124132942,1.5,1.04,open_loop,sent,891065124220410,891065124221122,891065124506788,0.08818,92160,2,92232,nan,nan,open_loop,
0,100000002,891065474132942,1.85,1.04,open_loop,sent,891065474207450,891065474207973,891065474418348,0.075031,92160,2,92232,nan,nan,open_loop,
1,200000003,891065824132942,2.2,1.04,open_loop,sent,891065824230637,891065824232231,891065824465441,0.099289,92160,2,92232,nan,nan,open_loop,
0,100000003,891066174132942,2.55,1.04,open_loop,sent,891066174210628,891066174210956,891066174419606,0.078014,92160,2,92232,nan,nan,open_loop,
1,200000004,891066524132942,2.9,1.04,open_loop,sent,891066524211985,891066524212330,891066524411999,0.079388,92160,2,92232,nan,nan,open_loop,
0,100000004,891066874132942,3.25,1.04,open_loop,sent,891066874191946,891066874192519,891066874489552,0.059577,92160,2,92232,nan,nan,open_loop,
1,200000005,891067224132942,3.6,1.04,open_loop,sent,891067224216404,891067224217055,891067224450401,0.084113,92160,2,92232,nan,nan,open_loop,
0,100000005,891067574132942,3.95,1.04,open_loop,sent,891067574273519,891067574275220,891067574507652,0.142278,92160,2,92232,nan,nan,open_loop,
1,200000006,891067974132942,4.35,1.04,open_loop,sent,891067974247460,891067974248230,891067974468423,0.115288,92160,2,92232,nan,nan,open_loop,
0,100000006,891068324132942,4.7,1.04,open_loop,sent,891068324216001,891068324216574,891068324433866,0.083632,92160,2,92232,nan,nan,open_loop,
1,200000007,891068674132942,5.05,1.04,open_loop,sent,891068674283572,891068674284272,891068674497275,0.15133,92160,2,92232,nan,nan,open_loop,
0,100000007,891069024132942,5.4,1.04,open_loop,sent,891069024228183,891069024228961,891069024440743,0.096019,92160,2,92232,nan,nan,open_loop,
1,200000008,891069374132942,5.75,1.04,open_loop,sent,891069374282039,891069374282550,891069374497229,0.149608,92160,2,92232,nan,nan,open_loop,
0,100000008,891069724132942,6.1,1.04,open_loop,sent,891069724227022,891069724227878,891069724444712,0.094936,92160,2,92232,nan,nan,open_loop,
1,200000009,891070074132942,6.45,1.04,open_loop,sent,891070074220147,891070074220569,891070074428478,0.087627,92160,2,92232,nan,nan,open_loop,
0,100000009,891070424132942,6.8,1.04,open_loop,sent,891070424213987,891070424214300,891070424427684,0.081358,92160,2,92232,nan,nan,open_loop,
1,200000010,891070774132942,7.15,1.04,open_loop,sent,891070774184062,891070774184725,891070774388977,0.051783,92160,2,92232,nan,nan,open_loop,
0,100000010,891071124132942,7.5,1.04,open_loop,sent,891071124238133,891071124239480,891071124458170,0.106538,92160,2,92232,nan,nan,open_loop,
1,200000011,891071524132942,7.9,1.04,open_loop,sent,891071524218971,891071524219680,891071524439965,0.086738,92160,2,92232,nan,nan,open_loop,
0,100000011,891071874132942,8.25,1.04,open_loop,sent,891071874283169,891071874284800,891071874558723,0.151858,92160,2,92232,nan,nan,open_loop,
1,200000012,891072224132942,8.6,1.04,open_loop,sent,891072224243752,891072224244514,891072224465114,0.111572,92160,2,92232,nan,nan,open_loop,
0,100000012,891072574132942,8.95,1.04,open_loop,sent,891072574239666,891072574241277,891072574465575,0.108335,92160,2,92232,nan,nan,open_loop,
1,200000013,891072924132942,9.3,1.04,open_loop,sent,891072924228366,891072924229123,891072924612184,0.096181,92160,2,92232,nan,nan,open_loop,
0,100000013,891073274132942,9.65,1.04,open_loop,sent,891073274230891,891073274231686,891073274469633,0.098744,92160,2,92232,nan,nan,open_loop,
1,200000014,891073624132942,10.0,1.04,open_loop,sent,891073624249781,891073624251268,891073624477850,0.118326,92160,2,92232,nan,nan,open_loop,
0,100000014,891073974132942,10.35,1.04,open_loop,sent,891073974231128,891073974231913,891073974453412,0.098971,92160,2,92232,nan,nan,open_loop,
1,200000015,891074324132942,10.7,1.04,open_loop,sent,891074324227964,891074324229230,891074324536367,0.096288,92160,2,92232,nan,nan,open_loop,
0,100000015,891074674132942,11.05,1.04,open_loop,sent,891074674223096,891074674223821,891074674442281,0.090879,92160,2,92232,nan,nan,open_loop,
1,200000016,891075024132942,11.4,1.04,open_loop,sent,891075024240062,891075024241816,891075024504702,0.108874,92160,2,92232,nan,nan,open_loop,
0,100000016,891075424132942,11.8,1.04,open_loop,sent,891075424234034,891075424234919,891075424443081,0.101977,92160,2,92232,nan,nan,open_loop,
1,200000017,891075774132942,12.15,1.04,open_loop,sent,891075774218417,891075774218949,891075774427486,0.086007,92160,2,92232,nan,nan,open_loop,
0,100000017,891076124132942,12.5,1.04,open_loop,sent,891076124208901,891076124209420,891076124404860,0.076478,92160,2,92232,nan,nan,open_loop,
1,200000018,891076474132942,12.85,1.04,open_loop,sent,891076474230280,891076474231890,891076474475349,0.098948,92160,2,92232,nan,nan,open_loop,
0,100000018,891076824132942,13.2,1.04,open_loop,sent,891076824283960,891076824284710,891076824506970,0.151768,92160,2,92232,nan,nan,open_loop,
1,200000019,891077174132942,13.55,1.04,open_loop,sent,891077174238664,891077174240106,891077174544977,0.107164,92160,2,92232,nan,nan,open_loop,
0,100000019,891077524132942,13.9,1.04,open_loop,sent,891077524224120,891077524224827,891077524472820,0.091885,92160,2,92232,nan,nan,open_loop,
1,200000020,891077874132942,14.25,1.04,open_loop,sent,891077874237880,891077874238825,891077874514056,0.105883,92160,2,92232,nan,nan,open_loop,
0,100000020,891078224132942,14.6,1.04,open_loop,sent,891078224224009,891078224224766,891078224444001,0.091824,92160,2,92232,nan,nan,open_loop,
1,200000021,891078574132942,14.95,1.04,open_loop,sent,891078574244613,891078574245983,891078574563268,0.113041,92160,2,92232,nan,nan,open_loop,
0,100000021,891078974132942,15.35,1.04,open_loop,sent,891078974345204,891078974346736,891078974607967,0.213794,92160,2,92232,nan,nan,open_loop,
1,200000022,891079324132942,15.7,1.04,open_loop,sent,891079324239121,891079324240544,891079324592902,0.107602,92160,2,92232,nan,nan,open_loop,
0,100000022,891079674132942,16.05,1.04,open_loop,sent,891079674224617,891079674225309,891079674462717,0.092367,92160,2,92232,nan,nan,open_loop,
1,200000023,891080024132942,16.4,1.04,open_loop,sent,891080024220333,891080024221189,891080024452106,0.088247,92160,2,92232,nan,nan,open_loop,
0,100000023,891080374132942,16.75,1.04,open_loop,sent,891080374959544,891080374961833,891080375226667,0.828891,92160,2,92232,nan,nan,open_loop,
1,200000024,891080724132942,17.1,1.04,open_loop,sent,891080724217344,891080724217886,891080724429604,0.084944,92160,2,92232,nan,nan,open_loop,
0,100000024,891081074132942,17.45,1.04,open_loop,sent,891081074214080,891081074214738,891081074460745,0.081796,92160,2,92232,nan,nan,open_loop,
1,200000025,891081424132942,17.8,1.04,open_loop,sent,891081424211800,891081424212169,891081424416514,0.079227,92160,2,92232,nan,nan,open_loop,
