wall_time_s,elapsed_s,frame_index,chunk_index,chunk_bytes,frame_bytes,period_s,scheduled_frame_time_s,send_lag_ms
1787367650.106991,0.000047,0,0,12500,12500,0.100000,0.000000,0.001
1787367650.207119,0.100174,1,0,12500,12500,0.100000,0.100000,0.119
1787367650.307106,0.200161,2,0,12500,12500,0.100000,0.200000,0.111
1787367650.407122,0.300177,3,0,12500,12500,0.100000,0.300000,0.115
1787367650.507113,0.400168,4,0,12500,12500,0.100000,0.400000,0.114
1787367650.607116,0.500171,5,0,12500,12500,0.100000,0.500000,0.112
1787367650.707129,0.600184,6,0,12500,12500,0.100000,0.600000,0.124
1787367650.807321,0.700376,7,0,12500,12500,0.100000,0.700000,0.270
1787367650.907121,0.800176,8,0,12500,12500,0.100000,0.800000,0.117
1787367651.007119,0.900174,9,0,12500,12500,0.100000,0.900000,0.116
1787367651.107120,1.000175,10,0,12500,12500,0.100000,1.000000,0.116
1787367651.207115,1.100170,11,0,12500,12500,0.100000,1.100000,0.114
1787367651.307117,1.200172,12,0,12500,12500,0.100000,1.200000,0.113
1787367651.407260,1.300315,13,0,12500,12500,0.100000,1.300000,0.223
1787367651.507118,1.400173,14,0,12500,12500,0.100000,1.400000,0.119
1787367651.607111,1.500165,15,0,12500,12500,0.100000,1.500000,0.115
1787367651.707112,1.600167,16,0,12500,12500,0.100000,1.600000,0.113
1787367651.807120,1.700175,17,0,12500,12500,0.100000,1.700000,0.121
1787367651.907205,1.800260,18,0,12500,12500,0.100000,1.800000,0.190
1787367652.007191,1.900246,19,0,12500,12500,0.100000,1.900000,0.180
1787367652.107131,2.000186,20,0,12500,12500,0.100000,2.000000,0.125
1787367652.207121,2.100176,21,0,12500,12500,0.100000,2.100000,0.115
1787367652.307189,2.200245,22,0,12500,12500,0.100000,2.200000,0.177
1787367652.407238,2.300293,23,0,12500,12500,0.100000,2.300000,0.234
1787367652.507228,2.400283,24,0,12500,12500,0.100000,2.400000,0.227
1787367652.607117,2.500172,25,0,12500,12500,0.100000,2.500000,0.113
1787367652.708168,2.601222,26,0,12500,12500,0.100000,2.600000,1.173
1787367652.807109,2.700164,27,0,12500,12500,0.100000,2.700000,0.110
1787367652.907147,2.800201,28,0,12500,12500,0.100000,2.800000,0.122
1787367653.007120,2.900174,29,0,12500,12500,0.100000,2.900000,0.115
1787367653.107128,3.000183,30,0,12500,12500,0.100000,3.000000,0.121
1787367653.207115,3.100170,31,0,12500,12500,0.100000,3.100000,0.113
1787367653.307131,3.200186,32,0,12500,12500,0.100000,3.200000,0.121
1787367653.407114,3.300169,33,0,12500,12500,0.100000,3.300000,0.113
1787367653.507090,3.400145,34,0,12500,12500,0.100000,3.400000,0.089
