seq,send_monotonic_ns,send_wall_ns,send_ok,acked,ack_monotonic_ns,ack_source_expected,ack_latency_ms
61,1589919790497105,1787375274726952676,1,1,1589920097407029,1,306.9099
62,1589919890489599,1787375274826945037,1,1,1589920097409221,1,206.9196
63,1589919990489946,1787375274926945306,1,1,1589920112468938,1,121.9790
64,1589920090491697,1787375275026947005,1,1,1589920121956679,1,31.4650
65,1589920190490668,1787375275126946195,1,1,1589920209784847,1,19.2942
66,1589920290489822,1787375275226945225,1,1,1589920375422624,1,84.9328
67,1589920390500347,1787375275326955814,1,1,1589920464999817,1,74.4995
68,1589920490501929,1787375275426957348,1,1,1589920547107367,1,56.6054
69,1589920590515726,1787375275526971331,1,1,1589920622736025,1,32.2203
70,1589920690499167,1787375275626954773,1,1,1589920767448225,1,76.9491
71,1589920790490872,1787375275726946281,1,1,1589920841926261,1,51.4354
72,1589920890497766,1787375275826953496,1,1,1589920919253479,1,28.7557
73,1589920990495371,1787375275926950881,1,1,1589921066601091,1,76.1057
74,1589921090497434,1787375276026953064,1,1,1589921141074809,1,50.5774
75,1589921190491466,1787375276126946940,1,1,1589921232738603,1,42.2471
76,1589921290502025,1787375276226957447,1,1,1589921349522502,1,59.0205
77,1589921390498444,1787375276326953768,1,1,1589921421202936,1,30.7045
78,1589921490512205,1787375276426967856,1,1,1589921556679609,1,66.1674
79,1589921590503358,1787375276526958768,1,1,1589921629819934,1,39.3166
80,1589921690493846,1787375276626949269,1,1,1589921766831627,1,76.3378
81,1589921790584256,1787375276727039606,1,1,1589921837223634,1,46.6394
82,1589921890497266,1787375276826952711,1,1,1589921910874111,1,20.3768
83,1589921990497080,1787375276926952895,1,1,1589922036951587,1,46.4545
84,1589922090508460,1787375277026963801,1,1,1589922109390532,1,18.8821
85,1589922190628235,1787375277127084073,1,1,1589922254417390,1,63.7892
86,1589922290490870,1787375277226946433,1,1,1589922327041130,1,36.5503
87,1589922390490047,1787375277326945599,1,1,1589922470963002,1,80.4730
88,1589922490489427,1787375277426944904,1,1,1589922542640729,1,52.1513
89,1589922590489380,1787375277526945135,1,1,1589922613999104,1,23.5097
90,1589922690489610,1787375277626945227,1,1,1589922750921605,1,60.4320
91,1589922790495768,1787375277726951559,1,1,1589922823504720,1,33.0090
92,1589922890494966,1787375277826950815,1,1,1589922908938885,1,18.4439
93,1589922990500160,1787375277926956128,1,1,1589923015390209,1,24.8900
94,1589923090491927,1787375278026947329,1,1,1589923160648951,1,70.1570
95,1589923190490172,1787375278126945673,1,1,1589923253544555,1,63.0544
96,1589923290495592,1787375278226951477,1,1,1589923327911877,1,37.4163
97,1589923390496512,1787375278326952311,1,1,1589923459940038,1,69.4435
98,1589923490491621,1787375278426947023,1,1,1589923536247133,1,45.7555
99,1589923590637045,1787375278527092945,1,1,1589923612545558,1,21.9085
100,1589923690499124,1787375278626954615,1,1,1589923757371697,1,66.8726
101,1589923790492264,1787375278726947930,1,1,1589923833526151,1,43.0339
102,1589923890495008,1787375278826950562,1,1,1589923908402516,1,17.9075
103,1589923990494984,1787375278926950537,1,1,1589924052972074,1,62.4771
104,1589924090504152,1787375279026959496,1,1,1589924127941597,1,37.4374
105,1589924190499666,1787375279126955090,1,1,1589924224397117,1,33.8975
106,1589924290497972,1787375279226953489,1,1,1589924370142598,1,79.6446
107,1589924390507880,1787375279326963215,1,1,1589924445968488,1,55.4606
108,1589924490497675,1787375279426953388,1,1,1589924520860154,1,30.3625
109,1589924590640615,1787375279527096298,1,1,1589924649860370,1,59.2198
110,1589924690494831,1787375279626950241,1,1,1589924726071656,1,35.5768
111,1589924790495401,1787375279726950752,1,1,1589924868466267,1,77.9709
112,1589924890500699,1787375279826956112,1,1,1589924942944159,1,52.4435
113,1589924990498501,1787375279926954286,1,1,1589925018818796,1,28.3203
114,1589925090500997,1787375280026956434,1,1,1589925163477223,1,72.9762
115,1589925190496991,1787375280126952539,1,1,1589925226916660,1,36.4197
116,1589925290497109,1787375280226952449,1,1,1589925322905089,1,32.4080
117,1589925390504106,1787375280326959567,1,1,1589925465731343,1,75.2272
118,1589925490496861,1787375280426952274,1,1,1589925538923148,1,48.4263
119,1589925590509524,1787375280526965337,1,1,1589925613746252,1,23.2367
120,1589925690500288,1787375280626956016,1,1,1589925703633068,1,13.1328
121,1589925790497682,1787375280726953388,1,1,1589925846280288,1,55.7826
122,1589925890499321,1787375280826954667,1,1,1589925921938944,1,31.4396
123,1589925990504528,1787375280926960100,1,1,1589926066197624,1,75.6931
124,1589926090502771,1787375281026958339,1,1,1589926142675796,1,52.1730
125,1589926190499687,1787375281126955135,1,1,1589926238148888,1,47.6492
126,1589926290503068,1787375281226958865,1,1,1589926313639103,1,23.1360
127,1589926390494786,1787375281326950202,1,1,1589926416770268,1,26.2755
128,1589926490490801,1787375281426946218,1,1,1589926561879086,1,71.3883
129,1589926590497737,1787375281526953228,1,1,1589926620525960,1,30.0282
130,1589926690496927,1787375281626952339,1,1,1589926762460913,1,71.9640
131,1589926790491402,1787375281726946902,1,1,1589926839563469,1,49.0721
132,1589926890491537,1787375281826946974,1,1,1589926914435796,1,23.9443
133,1589926990490206,1787375281926945665,1,1,1589927012433342,1,21.9431
134,1589927090490758,1787375282026946149,1,1,1589927157722242,1,67.2315
135,1589927190490571,1787375282126946054,1,1,1589927256519019,1,66.0284
136,1589927290491355,1787375282226946896,1,1,1589927306952370,1,16.4610
137,1589927390491385,1787375282326947028,1,1,1589927449716650,1,59.2253
138,1589927490491933,1787375282426947424,1,1,1589927525893804,1,35.4019
139,1589927590491376,1787375282526946992,1,1,1589927670651432,1,80.1601
140,1589927690490005,1787375282626945533,1,1,1589927746014232,1,55.5242
141,1589927790492860,1787375282726948298,1,1,1589927823942291,1,33.4494
142,1589927890497322,1787375282826953169,1,1,1589927970286992,1,79.7897
143,1589927990494526,1787375282926949938,1,1,1589928046326581,1,55.8321
144,1589928090491094,1787375283026946447,1,1,1589928121960322,1,31.4692
145,1589928190489243,1787375283126944622,1,1,1589928288742522,1,98.2533
146,1589928290490194,1787375283226945569,1,1,1589928340784020,1,50.2938
147,1589928390491393,1787375283326946778,1,1,1589928413536665,1,23.0453
148,1589928490489771,1787375283426945241,1,1,1589928560185541,1,69.6958
149,1589928590490672,1787375283526946089,1,1,1589928636267485,1,45.7768
150,1589928690490404,1787375283626946002,1,1,1589928712222492,1,21.7321
151,1589928790490839,1787375283726946198,1,1,1589928855847029,1,65.3562
152,1589928890492302,1787375283826947635,1,1,1589928931190381,1,40.6981
153,1589928990491433,1787375283926946812,1,1,1589929007069731,1,16.5783
154,1589929090497825,1787375284026953551,1,1,1589929153868681,1,63.3709
155,1589929190496228,1787375284126951618,1,1,1589929249436956,1,58.9407
156,1589929290497191,1787375284226953039,1,1,1589929325596476,1,35.0993
157,1589929390495494,1787375284326950907,1,1,1589929471123332,1,80.6278
158,1589929490507422,1787375284426962731,1,1,1589929547072144,1,56.5647
159,1589929590501435,1787375284526957164,1,1,1589929623686335,1,33.1849
160,1589929690496901,1787375284626952472,1,1,1589929719214411,1,28.7175
161,1589929790490671,1787375284726946168,1,1,1589929808898190,1,18.4075
162,1589929890490758,1787375284826946152,1,1,1589929941330762,1,50.8400
163,1589929990490914,1787375284926946273,1,1,1589930012597165,1,22.1063
164,1589930090490699,1787375285026946101,1,1,1589930144402107,1,53.9114
165,1589930190493057,1787375285126948626,1,1,1589930238905641,1,48.4126
166,1589930290492483,1787375285226948111,1,1,1589930348930554,1,58.4381
167,1589930390489668,1787375285326945223,1,1,1589930424620587,1,34.1309
168,1589930490489473,1787375285426945060,1,1,1589930568810484,1,78.3210
169,1589930590490427,1787375285526945896,1,1,1589930645874794,1,55.3844
170,1589930690491380,1787375285626947132,1,1,1589930724347216,1,33.8558
171,1589930790492828,1787375285726948557,1,1,1589930863201441,1,72.7086
172,1589930890491847,1787375285826947131,1,1,1589930938295964,1,47.8041
173,1589930990489719,1787375285926945000,1,1,1589931038320057,1,47.8303
174,1589931090493355,1787375286026948741,1,1,1589931110493547,1,20.0002
175,1589931190490227,1787375286126945707,1,1,1589931259784338,1,69.2941
176,1589931290490335,1787375286226945895,1,1,1589931334571407,1,44.0811
177,1589931390491340,1787375286326946830,1,1,1589931407206346,1,16.7150
178,1589931490490447,1787375286426945897,1,1,1589931536172274,1,45.6818
179,1589931590491379,1787375286526946893,1,1,1589931622791409,1,32.3000
180,1589931690503733,1787375286626959804,1,1,1589931765817110,1,75.3134
181,1589931790498837,1787375286726954355,1,1,1589931838881298,1,48.3825
182,1589931890497160,1787375286826953101,1,1,1589931915186822,1,24.6897
183,1589931990493878,1787375286926949333,1,1,1589932057145674,1,66.6518
184,1589932090650338,1787375287027105702,1,1,1589932132760615,1,42.1103
185,1589932190495286,1787375287126950808,1,1,1589932207413833,1,16.9185
186,1589932290493666,1787375287226949294,1,1,1589932358345433,1,67.8518
187,1589932390494383,1787375287326950051,1,1,1589932434109682,1,43.6153
188,1589932490494007,1787375287426949339,1,1,1589932510963404,1,20.4694
189,1589932590490132,1787375287526945958,1,1,1589932637853475,1,47.3633
190,1589932690492262,1787375287626947755,1,1,1589932710669565,1,20.1773
191,1589932790496447,1787375287726951955,1,1,1589932855931841,1,65.4354
192,1589932890494151,1787375287826949763,1,1,1589932930596303,1,40.1022
193,1589932990650235,1787375287927105899,1,1,1589933006810405,1,16.1602
194,1589933090491258,1787375288026946736,1,1,1589933154948865,1,64.4576
195,1589933190490569,1787375288126946062,1,1,1589933230698093,1,40.2075
196,1589933290496820,1787375288226953036,1,1,1589933305943678,1,15.4469
197,1589933390498386,1787375288326953905,1,1,1589933455297904,1,64.7995
198,1589933490495567,1787375288426951006,1,1,1589933551351426,1,60.8559
199,1589933590495003,1787375288526950526,1,1,1589933614641660,1,24.1467
200,1589933690495770,1787375288626951167,1,1,1589933752794229,1,62.2985
201,1589933790496505,1787375288726952015,1,1,1589933827945309,1,37.4488
202,1589933890495554,1787375288826950876,1,1,1589933904353653,1,13.8581
203,1589933990490345,1787375288926945950,1,1,1589934032287479,1,41.7971
204,1589934090490000,1787375289026945685,1,1,1589934105400161,1,14.9102
205,1589934190490408,1787375289126945761,1,1,1589934257967288,1,67.4769
206,1589934290489940,1787375289226945239,1,1,1589934332423885,1,41.9339
207,1589934390489358,1787375289326944664,1,1,1589934408290768,1,17.8014
208,1589934490491052,1787375289426946475,1,1,1589934550731020,1,60.2400
209,1589934590491698,1787375289526947128,1,1,1589934627968536,1,37.4768
210,1589934690495895,1787375289626951581,1,1,1589934704578305,1,14.0824
211,1589934790489926,1787375289726945354,1,1,1589934849283511,1,58.7936
212,1589934890490049,1787375289826945384,1,1,1589934923784929,1,33.2949
213,1589934990491225,1787375289926946630,1,1,1589935071428043,1,80.9368
214,1589935090489788,1787375290026945206,1,1,1589935141731053,1,51.2413
215,1589935190489503,1787375290126945185,1,1,1589935227975780,1,37.4863
216,1589935290493841,1787375290226949426,1,1,1589935302580114,1,12.0863
217,1589935390493836,1787375290326949332,1,1,1589935445290061,1,54.7962
218,1589935490491775,1787375290426947189,1,1,1589935508024167,1,17.5324
219,1589935590502792,1787375290526958203,1,1,1589935653990580,1,63.4878
220,1589935690496150,1787375290626951798,1,1,1589935729605890,1,39.1097
221,1589935790494209,1787375290726949989,1,1,1589935803358490,1,12.8643
222,1589935890502206,1787375290826957643,1,1,1589935944835297,1,54.3331
223,1589935990496947,1787375290926952574,1,1,1589936023738145,1,33.2412
224,1589936090497598,1787375291026953266,1,1,1589936171814476,1,81.3169
225,1589936190506264,1787375291126961844,1,1,1589936266981578,1,76.4753
226,1589936290496691,1787375291226952107,1,1,1589936345558668,1,55.0620
227,1589936390490369,1787375291326945699,1,1,1589936418855021,1,28.3647
228,1589936490494336,1787375291426949876,1,1,1589936560283814,1,69.7895
229,1589936590474927,1787375291526930350,1,1,1589936633105162,1,42.6302
230,1589936690490001,1787375291626945500,1,1,1589936706896406,1,16.4064
231,1589936790490740,1787375291726946458,1,1,1589936850747106,1,60.2564
232,1589936890489751,1787375291826945129,1,1,1589936923531439,1,33.0417
233,1589936990490800,1787375291926946177,1,1,1589937064406103,1,73.9153
234,1589937090489665,1787375292026945180,1,1,1589937139613820,1,49.1242
235,1589937190489602,1787375292126944947,1,1,1589937228395566,1,37.9060
236,1589937290490461,1787375292226946002,1,1,1589937322793571,1,32.3031
237,1589937390491126,1787375292326946577,1,1,1589937464264474,1,73.7733
238,1589937490490048,1787375292426945491,1,1,1589937538226062,1,47.7360
239,1589937590493745,1787375292526949089,1,1,1589937610790561,1,20.2968
240,1589937690501620,1787375292626957053,1,1,1589937750199199,1,59.6976
241,1589937790495244,1787375292726950964,1,1,1589937822790724,1,32.2955
242,1589937890495049,1787375292826950394,1,1,1589937952251583,1,61.7565
243,1589937990496898,1787375292926952236,1,1,1589938022940240,1,32.4433
244,1589938090497778,1787375293026953129,1,1,1589938164638223,1,74.1404
245,1589938190499968,1787375293126955533,1,1,1589938258389634,1,67.8897
246,1589938290507298,1787375293226963008,1,1,1589938332394861,1,41.8876
247,1589938390495799,1787375293326951221,1,1,1589938405352818,1,14.8570
248,1589938490508865,1787375293426964454,1,1,1589938548378069,1,57.8692
249,1589938590497964,1787375293526953424,1,1,1589938622322383,1,31.8244
250,1589938690496667,1787375293626952115,1,1,1589938763262915,1,72.7662
251,1589938790490489,1787375293726945885,1,1,1589938836960542,1,46.4701
252,1589938890490844,1787375293826946219,1,1,1589938911936613,1,21.4458
253,1589938990490749,1787375293926946316,1,1,1589939006621542,1,16.1308
254,1589939090490129,1787375294026945487,1,1,1589939147615743,1,57.1256
255,1589939190495644,1787375294126951062,1,1,1589939241378335,1,50.8827
256,1589939290495695,1787375294226951386,1,1,1589939314685386,1,24.1897
257,1589939390494283,1787375294326949882,1,1,1589939456654541,1,66.1603
258,1589939490636583,1787375294427091996,1,1,1589939531291122,1,40.6545
259,1589939590511670,1787375294526967488,1,1,1589939661146835,1,70.6352
260,1589939690489560,1787375294626945049,1,1,1589939726671022,1,36.1815
261,1589939790492409,1787375294726947821,1,1,1589939807162998,1,16.6706
262,1589939890492742,1787375294826948243,1,1,1589939935790823,1,45.2981
263,1589939990491578,1787375294926947209,1,1,1589940015365708,1,24.8741
264,1589940090509691,1787375295026965273,1,1,1589940143383640,1,52.8739
265,1589940190491480,1787375295126946922,1,1,1589940208882913,1,18.3914
266,1589940290490812,1787375295226946386,1,1,1589940360540890,1,70.0501
267,1589940390495829,1787375295326951408,1,1,1589940435487536,1,44.9917
268,1589940490497319,1787375295426952645,1,1,1589940512190774,1,21.6935
269,1589940590496988,1787375295526952515,1,1,1589940624431081,1,33.9341
270,1589940690493915,1787375295626949314,1,1,1589940764896159,1,74.4022
271,1589940790496043,1787375295726952153,1,1,1589940842427287,1,51.9312
272,1589940890489448,1787375295826944799,1,1,1589940915510125,1,25.0207
273,1589940990490287,1787375295926945741,1,1,1589941026828534,1,36.3382
274,1589941090491287,1787375296026947227,1,1,1589941114376783,1,23.8855
275,1589941190491772,1787375296126947175,1,1,1589941260482793,1,69.9910
276,1589941290491804,1787375296226947399,1,1,1589941337476965,1,46.9852
277,1589941390495504,1787375296326951184,1,1,1589941412638088,1,22.1426
278,1589941490492275,1787375296426947892,1,1,1589941563813690,1,73.3214
279,1589941590491169,1787375296526946678,1,1,1589941640969156,1,50.4780
280,1589941690492944,1787375296626948445,1,1,1589941716505385,1,26.0124
281,1589941790492713,1787375296726948064,1,1,1589941860868221,1,70.3755
282,1589941890493930,1787375296826949542,1,1,1589941936729570,1,46.2356
283,1589941990498355,1787375296926953822,1,1,1589942012157108,1,21.6588
284,1589942090520267,1787375297026975780,1,1,1589942154051466,1,63.5312
285,1589942190498539,1787375297126954132,1,1,1589942230361893,1,39.8634
286,1589942290489797,1787375297226945216,1,1,1589942330230816,1,39.7410
287,1589942390490193,1787375297326945816,1,1,1589942404695404,1,14.2052
288,1589942490491217,1787375297426946714,1,1,1589942562937916,1,72.4467
289,1589942590490678,1787375297526946159,1,1,1589942634551721,1,44.0610
290,1589942690490182,1787375297626945659,1,1,1589942706731083,1,16.2409
291,1589942790491634,1787375297726946957,1,1,1589942843532652,1,53.0410
292,1589942890490428,1787375297826945993,1,1,1589942908739116,1,18.2487
293,1589942990490326,1787375297926945687,1,1,1589943044788206,1,54.2979
294,1589943090523234,1787375298026978633,1,1,1589943115905475,1,25.3822
295,1589943190491334,1787375298126946724,1,1,1589943244293560,1,53.8022
296,1589943290498257,1787375298226954336,1,1,1589943330582799,1,40.0845
297,1589943390499274,1787375298326955264,1,1,1589943458481570,1,67.9823
298,1589943490490822,1787375298426946207,1,1,1589943525255708,1,34.7649
299,1589943590493650,1787375298526949081,1,1,1589943610447086,1,19.9534
300,1589943690498057,1787375298626953756,1,1,1589943738129349,1,47.6313
301,1589943790492058,1787375298726947461,1,1,1589943852921505,1,62.4294
302,1589943890489064,1787375298826944750,1,1,1589943926306869,1,35.8178
303,1589943990490042,1787375298926945406,1,1,1589944065912042,1,75.4220
304,1589944090491281,1787375299026946649,1,1,1589944137411768,1,46.9205
305,1589944190491391,1787375299126946962,1,1,1589944211027597,1,20.5362
306,1589944290502897,1787375299226958207,1,1,1589944345811694,1,55.3088
307,1589944390495365,1787375299326950938,1,1,1589944404678505,1,14.1831
308,1589944490494479,1787375299426950016,1,1,1589944540284994,1,49.7905
309,1589944590502708,1787375299526958439,1,1,1589944611381101,1,20.8784
310,1589944690512899,1787375299626968559,1,1,1589944749843161,1,59.3303
311,1589944790498518,1787375299726954009,1,1,1589944819649283,1,29.1508
312,1589944890496864,1787375299826952265,1,1,1589944964296733,1,73.7999
313,1589944990500096,1787375299926955537,1,1,1589945040852332,1,50.3522
314,1589945090497594,1787375300026953347,1,1,1589945116113473,1,25.6159
315,1589945190501291,1787375300126956720,1,1,1589945259985482,1,69.4842
316,1589945290497403,1787375300226953009,1,1,1589945335892836,1,45.3954
317,1589945390497387,1787375300326952986,1,1,1589945411657528,1,21.1601
318,1589945490500422,1787375300426955839,1,1,1589945560159882,1,69.6595
319,1589945590489920,1787375300526945249,1,1,1589945636902514,1,46.4126
320,1589945690459523,1787375300626915529,1,1,1589945713713951,1,23.2544
321,1589945790497654,1787375300726952996,1,1,1589945856712331,1,66.2147
322,1589945890508307,1787375300826964237,1,1,1589945928729338,1,38.2210
323,1589945990509056,1787375300926964575,1,1,1589946065956207,1,75.4472
324,1589946090504484,1787375301026959940,1,1,1589946137999723,1,47.4952
325,1589946190495723,1787375301126951348,1,1,1589946230139928,1,39.6442
326,1589946290497996,1787375301226953551,1,1,1589946366918429,1,76.4204
327,1589946390497812,1787375301326953159,1,1,1589946439498865,1,49.0011
328,1589946490502536,1787375301426958059,1,1,1589946510594011,1,20.0915
329,1589946590496372,1787375301526951814,1,1,1589946645348058,1,54.8517
330,1589946690495457,1787375301626951030,1,1,1589946708283406,1,17.7879
331,1589946790499262,1787375301726954719,1,1,1589946834947602,1,44.4483
332,1589946890499290,1787375301826954635,1,1,1589946906055855,1,15.5566
333,1589946990500833,1787375301926956251,1,1,1589947041757274,1,51.2564
334,1589947090497503,1787375302026952915,1,1,1589947113389671,1,22.8922
335,1589947190495370,1787375302126950936,1,1,1589947277412470,1,86.9171
336,1589947290495983,1787375302226951613,1,1,1589947347677269,1,57.1813
337,1589947390496311,1787375302326951749,1,1,1589947419389102,1,28.8928
338,1589947490495854,1787375302426951278,1,1,1589947557950744,1,67.4549
339,1589947590502893,1787375302526958233,1,1,1589947628495995,1,37.9931
340,1589947690495055,1787375302626950747,1,1,1589947734098199,1,43.6031
341,1589947790504378,1787375302726960005,1,1,1589947811312359,1,20.8080
342,1589947890502680,1787375302826958015,1,1,1589947958149781,1,67.6471
343,1589947990497493,1787375302926952943,1,1,1589948033070701,1,42.5732
344,1589948090499924,1787375303026955251,1,1,1589948140187682,1,49.6878
345,1589948190490235,1787375303126945789,1,1,1589948222221156,1,31.7309
346,1589948290489984,1787375303226945447,1,1,1589948363928901,1,73.4389
347,1589948390490715,1787375303326946087,1,1,1589948452481370,1,61.9907
348,1589948490492190,1787375303426947917,1,1,1589948526984349,1,36.4922
349,1589948590491052,1787375303526946346,1,1,1589948604665042,1,14.1740
350,1589948690495093,1787375303626950654,1,1,1589948742736340,1,52.2412
351,1589948790490992,1787375303726946492,1,1,1589948816553692,1,26.0627
352,1589948890494926,1787375303826950522,1,1,1589948958956910,1,68.4620
353,1589948990489586,1787375303926945387,1,1,1589949032075232,1,41.5856
354,1589949090490657,1787375304026945995,1,1,1589949107760217,1,17.2696
355,1589949190489838,1787375304126945409,1,1,1589949207864821,1,17.3750
356,1589949290491062,1787375304226946369,1,1,1589949352013305,1,61.5222
357,1589949390490707,1787375304326946212,1,1,1589949428285920,1,37.7952
358,1589949490492647,1787375304426948388,1,1,1589949504841363,1,14.3487
359,1589949590489289,1787375304526944886,1,1,1589949652887363,1,62.3981
360,1589949690492724,1787375304626948375,1,1,1589949730080981,1,39.5883
361,1589949790490240,1787375304726945962,1,1,1589949809492774,1,19.0025
362,1589949890490706,1787375304826946422,1,1,1589949955673221,1,65.1825
363,1589949990491351,1787375304926947012,1,1,1589950032982573,1,42.4912
364,1589950090489067,1787375305026944560,1,1,1589950109656073,1,19.1670
365,1589950190491018,1787375305126946405,1,1,1589950271061072,1,80.5701
366,1589950290490845,1787375305226946318,1,1,1589950344473189,1,53.9823
367,1589950390494148,1787375305326949521,1,1,1589950432269213,1,41.7751
368,1589950490490990,1787375305426946393,1,1,1589950507010555,1,16.5196
369,1589950590489998,1787375305526945561,1,1,1589950650803978,1,60.3140
370,1589950690491089,1787375305626946656,1,1,1589950723862227,1,33.3711
371,1589950790490768,1787375305726946150,1,1,1589950866997294,1,76.5065
372,1589950890495123,1787375305826950580,1,1,1589950942135164,1,51.6400
373,1589950990489604,1787375305926945010,1,1,1589951015385143,1,24.8955
374,1589951090495082,1787375306026950479,1,1,1589951157788276,1,67.2932
375,1589951190490791,1787375306126946203,1,1,1589951232873185,1,42.3824
376,1589951290491929,1787375306226947442,1,1,1589951306964551,1,16.4726
377,1589951390492601,1787375306326947989,1,1,1589951412240436,1,21.7478
378,1589951490493806,1787375306426949199,1,1,1589951522730891,1,32.2371
379,1589951590492999,1787375306526948549,1,1,1589951666039141,1,75.5461
380,1589951690494403,1787375306626949800,1,1,1589951740859644,1,50.3652
381,1589951790490866,1787375306726946270,1,1,1589951814815226,1,24.3244
382,1589951890489632,1787375306826945022,1,1,1589951957839925,1,67.3503
383,1589951990489755,1787375306926945179,1,1,1589952033569577,1,43.0798
384,1589952090489727,1787375307026945304,1,1,1589952108507923,1,18.0182
385,1589952190498160,1787375307126953557,1,1,1589952271702651,1,81.2045
386,1589952290492276,1787375307226947588,1,1,1589952347661248,1,57.1690
387,1589952390491912,1787375307326947433,1,1,1589952421994214,1,31.5023
388,1589952490497610,1787375307426953214,1,1,1589952566035795,1,75.5382
389,1589952590494419,1787375307526949911,1,1,1589952641435734,1,50.9413
390,1589952690496020,1787375307626951602,1,1,1589952718918005,1,28.4220
391,1589952790490799,1787375307726946188,1,1,1589952864464954,1,73.9742
392,1589952890491841,1787375307826947185,1,1,1589952943026119,1,52.5343
393,1589952990494833,1787375307926950146,1,1,1589953021532834,1,31.0380
394,1589953090506366,1787375308026962080,1,1,1589953116250793,1,25.7444
395,1589953190493692,1787375308126949125,1,1,1589953268046186,1,77.5525
