label,class_aware_mode,object_rows,current_supported_rows,current_supported_rate,class_aware_supported_rows,class_aware_supported_rate,support_gain_rows,support_loss_rows,current_support_mean,class_aware_support_mean,current_support_median,class_aware_support_median
person,bbox,9493,1316,0.1386284630780575,1316,0.1386284630780575,0,0,0.4002949541767618,0.40008427262193197,0.0,0.0
vehicle,bbox,8622,4630,0.5369983762468105,4630,0.5369983762468105,0,0,12.26351194618418,12.265715611227094,1.0,1.0
