time,rnti,frame,slot,mcs,tbs
20:22:45.089084,35953,22,0,0,21
20:22:45.157528,7659,28,0,0,21
20:22:46.242600,35953,122,0,0,21
20:22:46.312583,7659,128,0,0,19
20:22:47.395558,35953,222,0,0,21
20:22:47.463932,7659,228,0,0,21
20:22:48.557333,35953,322,0,0,21
20:22:48.625513,7659,328,0,0,19
20:22:49.754013,35953,422,0,0,21
20:22:49.822512,7659,428,0,0,21
20:22:51.015447,35953,522,0,0,21
20:22:51.084087,7659,528,0,0,19
20:22:52.106623,35953,622,0,0,21
20:22:52.167152,7659,628,0,0,21
20:22:53.244570,35953,722,0,0,21
20:22:53.407176,7659,728,0,0,19
20:22:54.358601,35953,822,0,0,21
20:22:54.419569,7659,828,0,0,21
20:22:54.731334,35953,857,15,0,21
20:22:54.788368,35953,862,16,0,21
20:22:54.853500,35953,868,7,0,15
20:22:54.918623,35953,873,5,0,21
20:22:54.946622,35953,875,14,0,21
20:22:54.974894,35953,878,4,0,21
20:22:55.032107,35953,883,5,0,21
20:22:55.105619,7659,889,15,0,21
20:22:55.163262,35953,894,17,0,15
20:22:55.167271,7659,895,4,0,21
20:22:55.196209,7659,897,15,0,21
20:22:55.281997,35953,905,5,0,21
20:22:55.310554,35953,907,15,0,21
20:22:55.311098,7659,907,16,0,21
20:22:55.440025,7659,910,5,0,21
20:22:55.525881,35953,917,17,0,15
20:22:55.552350,35953,920,4,0,21
20:22:55.553503,7659,920,6,0,21
20:22:55.572656,35953,922,0,0,21
20:22:55.580522,7659,922,14,0,21
20:22:55.581670,35953,922,16,0,21
20:22:55.608749,7659,925,4,0,21
20:22:55.640700,7659,928,0,0,19
20:22:55.697000,35953,933,0,0,21
20:22:55.721976,35953,935,4,0,21
20:22:55.723096,7659,935,6,0,21
20:22:55.750200,35953,937,14,0,21
20:22:55.778840,35953,940,4,0,21
20:22:55.842139,7659,945,15,0,21
20:22:55.893249,35953,950,5,0,21
20:22:55.964289,7659,956,10,0,21
20:22:56.013643,35953,960,17,0,15
20:22:56.079504,7659,966,14,0,21
20:22:56.132172,35953,971,7,0,15
20:22:56.199237,7659,977,4,0,21
20:22:56.250564,35953,981,14,0,21
20:22:56.279086,35953,984,4,0,21
20:22:56.308414,35953,986,15,0,21
20:22:56.314314,7659,987,5,0,21
20:22:56.342823,7659,989,15,0,21
20:22:56.428157,35953,997,5,0,21
20:22:56.457357,7659,999,16,0,21
20:22:56.484664,7659,1002,4,0,21
20:22:56.543048,35953,1007,6,0,21
20:22:56.570319,35953,1009,14,0,21
20:22:56.598847,35953,1012,4,0,21
20:22:56.599475,7659,1012,5,0,21
20:22:56.628160,35953,1014,15,0,21
20:22:56.711990,35953,1022,0,0,21
20:22:56.721134,7659,1022,16,0,21
20:22:56.743884,35953,0,16,0,21
20:22:56.771283,35953,3,4,0,21
20:22:56.780402,7659,4,0,0,21
20:22:56.799988,35953,5,14,0,21
20:22:56.828364,35953,8,4,0,21
20:22:56.840978,7659,9,6,0,21
20:22:56.974141,35953,18,5,0,21
20:22:56.990800,7659,19,14,0,21
20:22:57.019171,7659,22,4,0,21
20:22:57.048321,7659,24,15,0,21
20:22:57.094424,35953,28,16,0,21
20:22:57.163109,7659,34,16,0,21
20:22:57.190718,7659,37,4,0,21
20:22:57.214584,35953,39,6,0,21
20:22:57.219052,7659,39,14,0,21
20:22:57.248068,7659,42,4,0,21
20:22:57.277490,7659,44,15,0,21
20:22:57.334876,35953,49,16,0,21
20:22:57.391998,7659,54,16,0,21
20:22:57.419715,7659,57,4,0,21
20:22:57.448363,7659,59,14,0,21
20:22:57.455090,35953,60,6,0,21
20:22:57.476382,7659,62,4,0,21
20:22:57.505533,7659,64,15,0,21
20:22:57.574983,35953,70,15,0,21
20:22:57.618662,7659,74,16,0,21
20:22:57.644520,7659,77,4,0,21
20:22:57.671581,7659,79,14,0,21
20:22:57.683264,35953,80,16,0,21
20:22:57.697969,7659,82,4,0,21
20:22:57.709062,35953,83,4,0,21
20:22:57.726748,7659,84,15,0,21
20:22:57.736416,35953,85,14,0,21
20:22:57.763081,35953,88,4,0,21
20:22:57.790787,35953,90,15,0,21
20:22:57.835553,7659,94,16,0,21
20:22:57.870259,35953,98,0,0,21
20:22:57.901031,35953,100,16,0,21
20:22:57.927583,35953,103,5,0,21
20:22:57.935917,7659,104,0,0,19
20:22:57.950246,7659,105,6,0,21
20:22:57.954785,35953,105,14,0,21
20:22:57.976487,7659,107,14,0,21
20:22:57.981369,35953,108,4,0,21
20:22:58.004227,7659,110,5,0,21
20:22:58.009547,35953,110,15,0,21
20:22:58.031458,7659,112,15,0,21
20:22:58.117914,35953,120,16,0,21
20:22:58.139776,7659,122,16,0,21
20:22:58.144017,35953,123,4,0,21
20:22:58.165221,7659,125,4,0,21
20:22:58.170871,35953,125,14,0,21
20:22:58.192337,7659,127,14,0,21
20:22:58.197462,35953,128,4,0,21
20:22:58.224701,35953,130,15,0,21
20:22:58.305070,7659,138,4,0,21
20:22:58.334767,35953,140,16,0,21
20:22:58.362183,35953,143,4,0,21
20:22:58.390417,35953,145,14,0,21
20:22:58.418627,35953,148,4,0,21
20:22:58.419231,7659,148,5,0,21
20:22:58.626063,35953,158,5,0,21
20:22:58.632220,7659,158,16,0,21
20:22:58.744850,35953,168,16,0,21
20:22:58.750464,7659,169,6,0,21
20:22:58.863452,35953,179,6,0,21
20:22:58.867989,7659,179,14,0,21
20:22:58.896207,7659,182,4,0,21
20:22:58.925092,7659,184,15,0,21
20:22:58.980626,35953,189,14,0,21
20:22:59.008762,35953,192,4,0,21
20:22:59.037539,35953,194,15,0,21
20:22:59.043182,7659,195,5,0,21
20:22:59.075858,35953,198,0,0,21
20:22:59.144567,7659,204,0,0,21
20:22:59.153705,35953,204,16,0,21
20:22:59.159919,7659,205,7,0,15
20:22:59.180901,35953,207,4,0,21
20:22:59.186558,7659,207,14,0,21
20:22:59.209618,35953,209,14,0,21
20:22:59.215219,7659,210,4,0,21
20:22:59.238077,35953,212,4,0,21
20:22:59.244433,7659,212,15,0,21
20:22:59.352934,35953,222,5,0,21
20:22:59.359215,7659,222,16,0,21
20:22:59.380962,35953,224,14,0,21
20:22:59.387255,7659,225,5,0,21
20:22:59.410025,35953,227,4,0,21
20:22:59.415805,7659,227,14,0,21
20:22:59.444690,7659,230,4,0,21
20:22:59.617888,35953,237,5,0,21
20:22:59.652239,7659,240,5,0,21
20:22:59.738463,35953,247,15,0,21
20:22:59.773487,7659,250,16,0,21
20:22:59.858582,35953,258,5,0,21
20:22:59.893513,7659,261,6,0,21
20:22:59.977707,35953,268,14,0,21
20:23:00.011841,7659,271,14,0,21
20:23:00.040182,7659,274,4,0,21
20:23:00.069322,7659,276,15,0,21
20:23:00.097550,35953,279,4,0,21
20:23:00.186887,7659,286,16,0,21
20:23:00.215850,7659,289,4,0,21
20:23:00.216439,35953,289,5,0,21
20:23:00.244460,7659,291,14,0,21
20:23:00.245063,35953,291,15,0,21
20:23:00.273129,7659,294,4,0,21
20:23:00.302314,7659,296,15,0,21
