time,rnti,frame,slot,snrx10,phr,tpc,tb_size,txpower_calc,rbSize,mcs,rssi
20:22:44.039938,35953,955,8,60,48,1,101,0,5,8,890
20:22:44.062697,7659,957,8,60,48,1,101,0,5,8,890
20:22:44.152912,35953,965,8,60,48,1,101,0,5,8,890
20:22:44.176495,7659,967,8,60,48,2,101,0,5,8,890
20:22:44.268458,35953,975,8,60,48,1,101,0,5,8,890
20:22:44.291239,7659,977,8,60,48,1,101,0,5,8,890
20:22:44.382258,35953,985,8,60,48,1,101,0,5,8,890
20:22:44.405111,7659,987,8,60,48,1,101,0,5,8,890
20:22:44.496935,35953,995,8,60,48,2,101,0,5,8,890
20:22:44.519743,7659,997,8,60,48,1,101,0,5,8,890
20:22:44.610584,35953,1005,8,60,48,1,101,0,5,8,890
20:22:44.633982,7659,1007,8,60,48,1,101,0,5,8,890
20:22:44.724309,35953,1015,8,60,48,1,101,0,5,8,890
20:22:44.747061,7659,1017,8,60,48,2,101,0,5,8,890
20:22:44.838339,35953,1,8,60,48,1,101,0,5,8,890
20:22:44.861151,7659,3,8,60,48,1,101,0,5,8,890
20:22:44.970350,35953,11,8,60,48,2,101,0,5,8,890
20:22:44.994995,7659,13,8,60,48,1,101,0,5,8,890
20:22:45.086313,35953,21,8,60,48,1,101,0,5,8,890
20:22:45.108912,7659,23,8,60,48,1,101,0,5,8,890
20:22:45.199368,35953,31,8,60,48,1,101,0,5,8,890
20:22:45.222176,7659,33,8,60,48,2,101,0,5,8,890
20:22:45.312789,35953,41,8,60,48,1,101,0,5,8,890
20:22:45.335738,7659,43,8,60,48,1,101,0,5,8,890
20:22:45.428986,35953,51,8,60,48,1,101,0,5,8,890
20:22:45.450992,7659,53,8,60,48,1,101,0,5,8,890
20:22:45.542782,35953,61,8,60,48,2,101,0,5,8,890
20:22:45.565407,7659,63,8,55,48,1,101,0,5,8,890
20:22:45.656425,35953,71,8,60,48,1,101,0,5,8,890
20:22:45.679073,7659,73,8,60,48,1,101,0,5,8,890
20:22:45.769705,35953,81,8,60,48,1,101,0,5,8,890
20:22:45.792382,7659,83,8,60,48,2,101,0,5,8,890
20:22:45.884685,35953,91,8,60,48,1,101,0,5,8,890
20:22:45.909073,7659,93,8,60,48,1,101,0,5,8,890
20:22:46.010072,35953,101,8,60,48,1,101,0,5,8,890
20:22:46.032751,7659,103,8,60,48,1,101,0,5,8,890
20:22:46.122949,35953,111,8,60,48,2,101,0,5,8,890
20:22:46.145742,7659,113,8,60,48,1,101,0,5,8,890
20:22:46.238329,35953,121,8,60,48,1,101,0,5,8,890
20:22:46.263591,7659,123,8,60,48,1,101,0,5,8,890
20:22:46.354969,35953,131,8,60,48,1,101,0,5,8,890
20:22:46.376851,7659,133,8,60,48,2,101,0,5,8,890
20:22:46.467701,35953,141,8,60,48,1,101,0,5,8,890
20:22:46.490274,7659,143,8,60,48,1,101,0,5,8,890
20:22:46.580913,35953,151,8,60,48,1,101,0,5,8,890
20:22:46.604104,7659,153,8,60,48,1,101,0,5,8,890
20:22:46.694223,35953,161,8,60,48,2,101,0,5,8,890
20:22:46.716621,7659,163,8,60,48,1,101,0,5,8,890
20:22:46.806660,35953,171,8,60,48,1,101,0,5,8,890
20:22:46.829441,7659,173,8,60,48,2,101,0,5,8,890
20:22:46.919887,35953,181,8,60,48,1,101,0,5,8,890
20:22:46.960759,7659,183,8,60,48,1,101,0,5,8,890
20:22:47.052291,35953,191,8,55,48,1,101,0,5,8,890
20:22:47.074749,7659,193,8,60,48,1,101,0,5,8,890
20:22:47.164835,35953,201,8,60,48,2,101,0,5,8,890
20:22:47.187461,7659,203,8,60,48,1,101,0,5,8,890
20:22:47.278118,35953,211,8,55,48,1,101,0,5,8,890
20:22:47.301009,7659,213,8,60,48,1,101,0,5,8,890
20:22:47.392287,35953,221,8,60,48,1,101,0,5,8,890
20:22:47.415022,7659,223,8,60,48,2,101,0,5,8,890
20:22:47.506352,35953,231,8,60,48,1,101,0,5,8,890
20:22:47.529484,7659,233,8,60,48,1,101,0,5,8,890
20:22:47.621363,35953,241,8,60,48,1,101,0,5,8,890
20:22:47.644237,7659,243,8,60,48,1,101,0,5,8,890
20:22:47.735717,35953,251,8,60,48,2,101,0,5,8,890
20:22:47.758361,7659,253,8,60,48,1,101,0,5,8,890
20:22:47.850220,35953,261,8,60,48,1,101,0,5,8,890
20:22:47.873008,7659,263,8,60,48,1,101,0,5,8,890
20:22:47.985017,35953,271,8,60,48,1,101,0,5,8,890
20:22:48.007732,7659,273,8,60,48,2,101,0,5,8,890
20:22:48.098929,35953,281,8,60,48,1,101,0,5,8,890
20:22:48.121641,7659,283,8,60,48,1,101,0,5,8,890
20:22:48.212894,35953,291,8,60,48,1,101,0,5,8,890
20:22:48.235518,7659,293,8,65,48,1,101,0,5,8,890
20:22:48.326619,35953,301,8,60,48,2,101,0,5,8,890
