time,direction,rnti,frame,diff,old_mcs,new_mcs,max_mcs_input,max_mcs_applied,min_mcs,opt_max_mcs,num_sched,num_retx,bler_window_ppm,bler_before_ppm,bler_after_ppm,lower_ppm,upper_ppm,branch,updated
20:22:45.089075,0,35953,22,100,0,0,28,28,0,28,1,1,1000000,982675,984407,50000,150000,3,1
20:22:45.157521,0,7659,28,100,0,0,28,28,0,28,1,1,1000000,996162,996546,50000,150000,3,1
20:22:46.242591,0,35953,122,100,0,0,28,28,0,28,1,1,1000000,984407,985967,50000,150000,3,1
20:22:46.312573,0,7659,128,100,0,0,28,28,0,28,1,1,1000000,996546,996891,50000,150000,3,1
20:22:47.395549,0,35953,222,100,0,0,28,28,0,28,1,1,1000000,985967,987370,50000,150000,3,1
20:22:47.463921,0,7659,228,100,0,0,28,28,0,28,1,1,1000000,996891,997202,50000,150000,3,1
20:22:48.557323,0,35953,322,100,0,0,28,28,0,28,1,1,1000000,987370,988633,50000,150000,3,1
20:22:48.625506,0,7659,328,100,0,0,28,28,0,28,1,1,1000000,997202,997482,50000,150000,3,1
20:22:49.754004,0,35953,422,100,0,0,28,28,0,28,1,1,1000000,988633,989770,50000,150000,3,1
20:22:49.822508,0,7659,428,100,0,0,28,28,0,28,1,1,1000000,997482,997733,50000,150000,3,1
20:22:51.015438,0,35953,522,100,0,0,28,28,0,28,1,1,1000000,989770,990793,50000,150000,3,1
20:22:51.084079,0,7659,528,100,0,0,28,28,0,28,1,1,1000000,997733,997960,50000,150000,3,1
20:22:52.106614,0,35953,622,100,0,0,28,28,0,28,1,1,1000000,990793,991713,50000,150000,3,1
20:22:52.167148,0,7659,628,100,0,0,28,28,0,28,1,1,1000000,997960,998164,50000,150000,3,1
20:22:53.244565,0,35953,722,100,0,0,28,28,0,28,1,1,1000000,991713,992542,50000,150000,3,1
20:22:53.407170,0,7659,728,100,0,0,28,28,0,28,1,1,1000000,998164,998348,50000,150000,3,1
20:22:54.358595,0,35953,822,100,0,0,28,28,0,28,1,1,1000000,992542,993288,50000,150000,3,1
20:22:54.419565,0,7659,828,100,0,0,28,28,0,28,1,1,1000000,998348,998513,50000,150000,3,1
20:22:54.731326,0,35953,857,35,0,0,28,28,0,28,1,0,0,993288,893959,50000,150000,3,1
20:22:54.788362,0,35953,862,5,0,0,28,28,0,28,-1,-1,-1,893959,893959,50000,150000,0,0
20:22:54.853489,0,35953,868,11,0,0,28,28,0,28,2,2,1000000,893959,904563,50000,150000,3,1
20:22:54.918612,0,35953,873,5,0,0,28,28,0,28,-1,-1,-1,904563,904563,50000,150000,0,0
20:22:54.946614,0,35953,875,7,0,0,28,28,0,28,-1,-1,-1,904563,904563,50000,150000,0,0
20:22:54.974887,0,35953,878,10,0,0,28,28,0,28,3,3,1000000,904563,914107,50000,150000,3,1
20:22:55.032096,0,35953,883,5,0,0,28,28,0,28,-1,-1,-1,914107,914107,50000,150000,0,0
20:22:55.105607,0,7659,889,61,0,0,28,28,0,28,1,1,1000000,998513,998661,50000,150000,3,1
20:22:55.163252,0,35953,894,16,0,0,28,28,0,28,2,2,1000000,914107,922696,50000,150000,3,1
20:22:55.167267,0,7659,895,6,0,0,28,28,0,28,-1,-1,-1,998661,998661,50000,150000,0,0
20:22:55.196204,0,7659,897,8,0,0,28,28,0,28,-1,-1,-1,998661,998661,50000,150000,0,0
20:22:55.281976,0,35953,905,11,0,0,28,28,0,28,1,1,1000000,922696,930426,50000,150000,3,1
20:22:55.310548,0,35953,907,2,0,0,28,28,0,28,-1,-1,-1,930426,930426,50000,150000,0,0
20:22:55.311094,0,7659,907,18,0,0,28,28,0,28,3,3,1000000,998661,998795,50000,150000,3,1
20:22:55.440019,0,7659,910,3,0,0,28,28,0,28,-1,-1,-1,998795,998795,50000,150000,0,0
20:22:55.525874,0,35953,917,12,0,0,28,28,0,28,2,2,1000000,930426,937384,50000,150000,3,1
20:22:55.552345,0,35953,920,3,0,0,28,28,0,28,-1,-1,-1,937384,937384,50000,150000,0,0
20:22:55.553495,0,7659,920,13,0,0,28,28,0,28,2,2,1000000,998795,998916,50000,150000,3,1
20:22:55.572653,0,35953,922,5,0,0,28,28,0,28,-1,-1,-1,937384,937384,50000,150000,0,0
20:22:55.580518,0,7659,922,2,0,0,28,28,0,28,-1,-1,-1,998916,998916,50000,150000,0,0
20:22:55.581667,0,35953,922,5,0,0,28,28,0,28,-1,-1,-1,937384,937384,50000,150000,0,0
20:22:55.608743,0,7659,925,5,0,0,28,28,0,28,-1,-1,-1,998916,998916,50000,150000,0,0
20:22:55.640696,0,7659,928,8,0,0,28,28,0,28,-1,-1,-1,998916,998916,50000,150000,0,0
20:22:55.696992,0,35953,933,16,0,0,28,28,0,28,4,4,1000000,937384,943645,50000,150000,2,1
20:22:55.721969,0,35953,935,2,0,0,28,28,0,28,-1,-1,-1,943645,943645,50000,150000,0,0
20:22:55.723092,0,7659,935,15,0,0,28,28,0,28,4,4,1000000,998916,999024,50000,150000,2,1
20:22:55.750195,0,35953,937,4,0,0,28,28,0,28,-1,-1,-1,943645,943645,50000,150000,0,0
20:22:55.778834,0,35953,940,7,0,0,28,28,0,28,-1,-1,-1,943645,943645,50000,150000,0,0
20:22:55.842132,0,7659,945,10,0,0,28,28,0,28,1,1,1000000,999024,999122,50000,150000,3,1
20:22:55.893243,0,35953,950,17,0,0,28,28,0,28,4,4,1000000,943645,949281,50000,150000,2,1
20:22:55.964281,0,7659,956,11,0,0,28,28,0,28,1,1,1000000,999122,999209,50000,150000,3,1
20:22:56.013636,0,35953,960,10,0,0,28,28,0,28,1,0,0,949281,854352,50000,150000,3,1
20:22:56.079497,0,7659,966,10,0,0,28,28,0,28,1,1,1000000,999209,999288,50000,150000,3,1
20:22:56.132166,0,35953,971,11,0,0,28,28,0,28,1,1,1000000,854352,868917,50000,150000,3,1
20:22:56.199229,0,7659,977,11,0,0,28,28,0,28,1,1,1000000,999288,999360,50000,150000,3,1
20:22:56.250558,0,35953,981,10,0,0,28,28,0,28,1,1,1000000,868917,882025,50000,150000,3,1
20:22:56.279080,0,35953,984,3,0,0,28,28,0,28,-1,-1,-1,882025,882025,50000,150000,0,0
20:22:56.308409,0,35953,986,5,0,0,28,28,0,28,-1,-1,-1,882025,882025,50000,150000,0,0
20:22:56.314311,0,7659,987,10,0,0,28,28,0,28,1,1,1000000,999360,999424,50000,150000,3,1
20:22:56.342817,0,7659,989,2,0,0,28,28,0,28,-1,-1,-1,999424,999424,50000,150000,0,0
20:22:56.428150,0,35953,997,16,0,0,28,28,0,28,3,2,666666,882025,860489,50000,150000,3,1
20:22:56.457351,0,7659,999,12,0,0,28,28,0,28,2,2,1000000,999424,999481,50000,150000,3,1
20:22:56.484658,0,7659,1002,3,0,0,28,28,0,28,-1,-1,-1,999481,999481,50000,150000,0,0
20:22:56.543037,0,35953,1007,10,0,0,28,28,0,28,1,1,1000000,860489,874440,50000,150000,3,1
20:22:56.570310,0,35953,1009,2,0,0,28,28,0,28,-1,-1,-1,874440,874440,50000,150000,0,0
20:22:56.598841,0,35953,1012,5,0,0,28,28,0,28,-1,-1,-1,874440,874440,50000,150000,0,0
20:22:56.599471,0,7659,1012,13,0,0,28,28,0,28,2,2,1000000,999481,999533,50000,150000,3,1
20:22:56.628151,0,35953,1014,7,0,0,28,28,0,28,-1,-1,-1,874440,874440,50000,150000,0,0
20:22:56.711983,0,35953,1022,15,0,0,28,28,0,28,4,4,1000000,874440,886996,50000,150000,2,1
20:22:56.721126,0,7659,1022,10,0,0,28,28,0,28,1,1,1000000,999533,999580,50000,150000,3,1
20:22:56.743877,0,35953,0,2,0,0,28,28,0,28,-1,-1,-1,886996,886996,50000,150000,0,0
20:22:56.771275,0,35953,3,5,0,0,28,28,0,28,-1,-1,-1,886996,886996,50000,150000,0,0
20:22:56.780399,0,7659,4,6,0,0,28,28,0,28,-1,-1,-1,999580,999580,50000,150000,0,0
20:22:56.799982,0,35953,5,7,0,0,28,28,0,28,-1,-1,-1,886996,886996,50000,150000,0,0
20:22:56.828360,0,35953,8,10,0,0,28,28,0,28,4,3,750000,886996,873297,50000,150000,2,1
20:22:56.840975,0,7659,9,11,0,0,28,28,0,28,2,2,1000000,999580,999622,50000,150000,3,1
20:22:56.974133,0,35953,18,10,0,0,28,28,0,28,1,1,1000000,873297,885967,50000,150000,3,1
