time,rnti,frame,slot,mcs,tbs
20:22:44.032496,35953,955,2,8,101
20:22:44.055389,7659,957,2,8,101
20:22:44.146008,35953,965,2,8,101
20:22:44.168736,7659,967,2,8,101
20:22:44.261075,35953,975,2,8,101
20:22:44.284094,7659,977,2,8,101
20:22:44.375235,35953,985,2,8,101
20:22:44.397901,7659,987,2,8,101
20:22:44.489728,35953,995,2,8,101
20:22:44.512507,7659,997,2,8,101
20:22:44.603552,35953,1005,2,8,101
20:22:44.626283,7659,1007,2,8,101
20:22:44.717205,35953,1015,2,8,101
20:22:44.740069,7659,1017,2,8,101
20:22:44.831276,35953,1,2,8,101
20:22:44.854162,7659,3,2,8,101
20:22:44.961892,35953,11,2,8,101
20:22:44.987340,7659,13,2,8,101
20:22:45.078755,35953,21,2,8,101
20:22:45.101744,7659,23,2,8,101
20:22:45.192352,35953,31,2,8,101
20:22:45.215103,7659,33,2,8,101
20:22:45.305807,35953,41,2,8,101
20:22:45.328729,7659,43,2,8,101
20:22:45.420934,35953,51,2,8,101
20:22:45.443825,7659,53,2,8,101
20:22:45.535321,35953,61,2,8,101
20:22:45.558270,7659,63,2,8,101
20:22:45.649309,35953,71,2,8,101
20:22:45.672022,7659,73,2,8,101
20:22:45.762908,35953,81,2,8,101
20:22:45.785395,7659,83,2,8,101
20:22:45.876753,35953,91,2,8,101
20:22:45.901327,7659,93,2,8,101
20:22:46.003061,35953,101,2,8,101
20:22:46.025591,7659,103,2,8,101
20:22:46.115871,35953,111,2,8,101
20:22:46.138755,7659,113,2,8,101
20:22:46.230227,35953,121,2,8,101
20:22:46.256583,7659,123,2,8,101
20:22:46.347500,35953,131,2,8,101
20:22:46.369910,7659,133,2,8,101
20:22:46.460486,35953,141,2,8,101
20:22:46.483219,7659,143,2,8,101
20:22:46.573617,35953,151,2,8,101
20:22:46.596739,7659,153,2,8,101
20:22:46.687256,35953,161,2,8,101
20:22:46.709690,7659,163,2,8,101
20:22:46.799771,35953,171,2,8,101
20:22:46.822287,7659,173,2,8,101
20:22:46.912804,35953,181,2,8,101
