1787365881928624388,1580526992169943,connecting to 127.0.0.1:2031
1787365881928647978,1580526992192951,turning ON GNB_MAC_UL_MCS_DECISION
1787365881928650094,1580526992195017,time,rnti,frame,slot,sched_frame,sched_slot,avg_snr_x10,mcs_table,ul_bler_mcs_before,selected_mcs,pre_phr_mcs,post_phr_mcs,final_mcs,estimated_ul_buffer,sched_ul_bytes,B,min_rb,available_rb_before,available_rb_after,ph,pcmax,rb_size_final,tbs_final,force_ul_mcs
1787365881970530455,1580527034076256,19:31:21.969617,9076,854,2,854,8,470,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365882035047079,1580527098593138,19:31:22.033983,9076,864,2,864,8,471,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
1787365882099189173,1580527162735284,19:31:22.098292,9076,874,2,874,8,472,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365882190498773,1580527254044956,19:31:22.189833,9076,884,2,884,8,473,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365882255902331,1580527319449017,19:31:22.255174,9076,894,2,894,8,474,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365882321319738,1580527384865923,19:31:22.319897,9076,904,2,904,8,475,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
1787365882385307176,1580527448853052,19:31:22.384480,9076,914,2,914,8,476,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365882450250583,1580527513797093,19:31:22.449256,9076,924,2,924,8,476,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365882516805783,1580527580352218,19:31:22.515362,9076,934,2,934,8,477,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365882580733184,1580527644279187,19:31:22.579662,9076,944,2,944,8,478,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
1787365882645967750,1580527709514514,19:31:22.644707,9076,954,2,954,8,479,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365882711033559,1580527774579387,19:31:22.710036,9076,964,2,964,8,479,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365882777134903,1580527840680268,19:31:22.775835,9076,974,2,974,8,480,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787365882792804012,1580527856349143,19:31:22.791834,9076,976,11,976,17,481,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787365882796006331,1580527859551270,19:31:22.795096,9076,977,1,977,7,481,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787365882799009264,1580527862554203,19:31:22.798541,9076,977,11,977,17,481,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787365882799014957,1580527862559890,19:31:22.798887,9076,977,12,977,18,481,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787365882800076514,1580527863621487,19:31:22.799216,9076,977,13,977,19,481,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
1787365882802275929,1580527865820899,19:31:22.801987,9076,978,1,978,7,482,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787365882803298355,1580527866843321,19:31:22.802425,9076,978,2,978,8,482,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787365882803435915,1580527866980986,19:31:22.802767,9076,978,3,978,9,482,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787365882869898217,1580527933444187,19:31:22.868499,9076,988,2,988,8,485,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787365882894983886,1580527958529074,19:31:22.893922,9076,992,1,992,7,486,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787365882898404271,1580527961949650,19:31:22.897157,9076,992,11,992,17,486,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787365882901510783,1580527965055708,19:31:22.900519,9076,993,1,993,7,486,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787365882901516433,1580527965061359,19:31:22.900811,9076,993,2,993,8,486,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787365882902238521,1580527965783516,19:31:22.901139,9076,993,3,993,9,486,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787365882904476109,1580527968021171,19:31:22.903705,9076,993,11,993,17,487,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787365882904482371,1580527968027292,19:31:22.904235,9076,993,12,993,18,487,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787365882905726686,1580527969271700,19:31:22.904695,9076,993,13,993,19,487,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
1787365882966601266,1580528030147671,19:31:22.965585,9076,1003,2,1003,8,489,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787365882995050218,1580528058596386,19:31:22.994493,9076,1007,11,1007,17,489,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787365882998150628,1580528061696308,19:31:22.997773,9076,1008,1,1008,7,489,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787365883002589249,1580528066134511,19:31:23.001126,9076,1008,11,1008,17,490,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787365883002600021,1580528066144976,19:31:23.001824,9076,1008,12,1008,18,490,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787365883002601978,1580528066146967,19:31:23.002157,9076,1008,13,1008,19,490,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787365883005496810,1580528069042168,19:31:23.004580,9076,1009,1,1009,7,490,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
