1787365881921249094,1580526984794880,connecting to 127.0.0.1:2031
1787365881921279819,1580526984824809,turning ON GNB_MAC_PUSCH_POWER_CONTROL
1787365881921298463,1580526984843422,time,rnti,frame,slot,snrx10,phr,tpc,tb_size,txpower_calc,rbSize,mcs,rssi
1787365881974588962,1580527038134456,19:31:21.973894,9076,854,8,510,48,0,480,0,5,28,860
1787365882038933948,1580527102479446,19:31:22.038201,9076,864,8,505,48,0,437,0,5,28,860
1787365882103448664,1580527166994035,19:31:22.102686,9076,874,8,510,48,0,480,0,5,28,860
1787365882194773508,1580527258318772,19:31:22.194404,9076,884,8,510,48,1,480,0,5,28,860
1787365882261078561,1580527324623811,19:31:22.259900,9076,894,8,510,48,0,480,0,5,28,860
1787365882326189156,1580527389734372,19:31:22.324962,9076,904,8,505,48,0,437,0,5,28,860
1787365882389453367,1580527452998552,19:31:22.388872,9076,914,8,510,48,0,480,0,5,28,860
1787365882454436256,1580527517981363,19:31:22.453889,9076,924,8,510,48,0,480,0,5,28,860
1787365882520659004,1580527584204199,19:31:22.519818,9076,934,8,510,48,0,480,0,5,28,860
1787365882584739548,1580527648284867,19:31:22.584459,9076,944,8,505,48,0,437,0,5,28,860
1787365882649915166,1580527713460380,19:31:22.649178,9076,954,8,510,48,1,480,0,5,28,860
1787365882715047977,1580527778593128,19:31:22.714409,9076,964,8,510,48,0,480,0,5,28,860
1787365882781285203,1580527844830198,19:31:22.780723,9076,974,8,510,48,0,480,0,5,28,860
1787365882797024918,1580527860569868,19:31:22.796359,9076,976,17,505,48,0,106,0,5,28,860
1787365882800220461,1580527863765389,19:31:22.799320,9076,977,7,505,48,1,106,0,5,28,860
1787365882803485205,1580527867030171,19:31:22.802974,9076,977,17,500,48,0,2178,0,106,28,860
1787365882804430616,1580527867975608,19:31:22.803494,9076,977,18,505,61,1,10247,0,106,28,860
1787365882804435942,1580527867980861,19:31:22.804085,9076,977,19,505,61,1,8197,0,85,28,860
1787365882806786167,1580527870331244,19:31:22.806200,9076,978,7,500,61,0,2178,0,106,28,860
1787365882807880893,1580527871425911,19:31:22.807047,9076,978,8,505,61,1,10247,0,106,28,860
1787365882808595087,1580527872140021,19:31:22.807873,9076,978,9,505,61,1,8197,0,85,28,860
