wall_time_iso,elapsed_s,run_id,run_group,stream_id,transport_label,frame_id,carla_timestamp,scheduled_elapsed_s,send_lag_ms,capture_pipeline_queue_wait_ms,capture_pipeline_queue_depth,front_ms,camera_sent_perf,camera_sent_wall_s,t_front_start_perf,t_backbone_input_perf,t_front_model_done_perf,t_front_payload_ready_perf,capture_to_backbone_input_ms,sync_world_tick_ms,camera_frame_wait_ms,radar_wait_ms,rgb_convert_ms,camera_inverse_matrix_ms,radar_tensor_build_ms,camera_matrix_ms,camera_transform_payload_ms,pre_model_other_ms,capture_pipeline_queue_wait_ms,capture_pipeline_queue_depth,model_preprocess_ms,front_backbone_ms,feature_serialize_ms,backbone_input_to_front_send_ms,send_call_ms,feature_payload_bytes,feature_payload_bytes_uncompressed,feature_payload_chunks,radar_projected_points,ego_speed_mps
2026-07-30T00:04:00.882,5.88979190599639,L_fast,uplinkonly_Lsweep,Lsweep_fast,L_fast,16052419,192031.76132691506,0.02093962099752389,5868.852284998866,nan,0,739.7970150050242,212051.537798489,1785384240.8767376,212050.803867343,212050.867975628,212051.513834616,212051.537798489,88.72345701092854,34.5277969900053,49.36264400021173,0.007210997864603996,1.0864069918170571,0.026574998628348112,23.4504220134113,0.02387099084444344,0.011162017472088337,0.002095999661833048,nan,0,64.10828500520438,645.8589879912324,23.963873012689874,669.8228610039223,5.865675979293883,1116703,2903040,19,19501,2.2194053917427845
2026-07-30T00:04:01.048,6.055191180988913,L_fast,uplinkonly_Lsweep,Lsweep_fast,L_fast,16052420,192031.86132691655,0.1209396209975239,5934.2515599913895,nan,0,34.356763993855566,212051.704168477,1785384241.0431075,212051.674747551,212051.69484563,212051.703232898,212051.704168477,66.64514500880614,39.8754560155794,44.47205501492135,0.011830008588731289,1.0288830089848489,0.019920000340789557,45.438419008860365,0.02473700442351401,0.011727010132744908,0.003371969796717167,nan,0,20.09807899594307,8.387267997022718,0.9355790098197758,9.322847006842494,4.935745004331693,1128591,2903040,19,19481,2.616731342435318
2026-07-30T00:04:01.186,6.193933525995817,L_fast,uplinkonly_Lsweep,Lsweep_fast,L_fast,16052421,192031.96132691804,0.2209396209975239,5972.993904998293,nan,0,33.10017997864634,212051.842602867,1785384241.181542,212051.814752044,212051.836811622,212051.8419751,212051.842602867,51.744625001447275,28.759712004102767,47.077302006073296,0.10157201904803514,1.0562250099610537,0.020500010577961802,28.4611220122315,0.022872991394251585,0.011903000995516777,0.00333995558321476,nan,0,22.059577982872725,5.163477995665744,0.6277670036070049,5.791244999272749,5.249239009572193,1105981,2903040,19,19522,3.0056887926371614
2026-07-30T00:04:01.314,6.3218524849799,L_fast,uplinkonly_Lsweep,Lsweep_fast,L_fast,16052422,192032.06132691953,0.32093962099752393,6000.912863982376,nan,0,32.02478599268943,212051.971146546,1785384241.3100855,212051.943735308,212051.962489972,212051.964643851,212051.971146546,42.61901800055057,32.71407901775092,39.17128499597311,0.011967989848926663,1.054374995874241,0.026335997972637415,22.720858978573233,0.027178000891581178,0.012728996807709336,0.003214023308828473,nan,0,18.75466399360448,2.153879002435133,6.502695003291592,8.656574005726725,4.613433993654326,1102009,2903040,19,19497,3.3969650529260584
2026-07-30T00:04:01.486,6.493468711996684,L_fast,uplinkonly_Lsweep,Lsweep_fast,L_fast,16052423,192032.16132692102,0.4209396209975239,6072.52909099916,nan,0,42.09463999723084,212052.142628409,1785384241.4815679,212052.105268655,212052.133854501,212052.135936705,212052.142628409,70.66083201789297,44.10736099816859,43.19422601838596,0.010530988220125437,1.0561560047790408,0.024831999326124787,40.93703901162371,0.026202993467450142,0.010229006875306368,0.002876011421903968,nan,0,28.585846011992544,2.082203980535269,6.691704009426758,8.773907989962026,4.734737012768164,1097093,2903040,19,19461,3.8076216985910554
2026-07-30T00:04:01.614,6.621313207986532,L_fast,uplinkonly_Lsweep,Lsweep_fast,L_fast,16052424,192032.2613269225,0.5209396209975239,6100.373586989008,nan,0,32.573748991126195,212052.270602592,1785384241.6095417,212052.242647612,212052.261956765,212052.269910523,212052.270602592,43.831051007146016,34.154505003243685,36.45141000743024,0.007808004738762975,1.040592003846541,0.02032599877566099,23.41146901017055,0.01962200622074306,0.011390016879886389,0.0023659667931497097,nan,0,19.309152994537726,7.953758002258837,0.6920690066181123,8.64582700887695,4.618681996362284,1093514,2903040,19,19498,4.250146092966908
2026-07-30T00:04:01.731,6.7386002379935235,L_fast,uplinkonly_Lsweep,Lsweep_fast,L_fast,16052425,192032.361326924,0.620939620997524,6117.660616996,nan,0,33.14694401342422,212052.387529097,1785384241.7264683,212052.359352815,212052.384787013,212052.386866832,212052.387529097,51.23470298713073,30.746639997232705,27.4431639991235,0.007419992471113801,1.0594879859127104,0.0213750172406435,24.667792982654646,0.023300002794712782,0.012167001841589808,0.002268003299832344,nan,0,25.434198003495112,2.079819008940831,0.6622649962082505,2.7420840051490813,4.970459005562589,1083224,2903040,19,19502,4.7309176182329296
2026-07-30T00:04:01.841,6.848843995976495,L_fast,uplinkonly_Lsweep,Lsweep_fast,L_fast,16052426,192032.4613269255,0.720939620997524,6127.904374978971,nan,0,31.145393004408106,212052.497969129,1785384241.836908,212052.471605584,212052.495290124,212052.497360322,212052.497969129,45.684667013119906,29.244511999422684,27.706496010068804,0.01185797736980021,1.0658460087142885,0.023967993911355734,20.853558991802856,0.02204999327659607,0.01153399352915585,0.0033370452001690865,nan,0,23.68454000679776,2.070198010187596,0.6088069931138307,2.6790050033014268,4.781733005074784,1083394,2903040,19,19445,5.253128888928836
2026-07-30T00:04:01.950,6.957396455982234,L_fast,uplinkonly_Lsweep,Lsweep_fast,L_fast,16052427,192032.56132692698,0.8209396209975239,6136.45683498471,nan,0,24.335469992365688,212052.606642241,1785384241.9455817,212052.586967773,212052.602929764,212052.606020517,212052.606642241,37.449388997629285,31.410316994879395,31.184246006887406,0.012953998520970345,1.0743199964053929,0.023872999008744955,20.334176981123164,0.01897200127132237,0.011416006600484252,0.0033110263757407665,nan,0,15.961990982759744,3.0907530162949115,0.6217240006662905,3.712477016961202,4.660862992750481,1086030,2903040,19,19511,5.819870858031865
2026-07-30T00:04:02.053,7.060432389000198,L_fast,uplinkonly_Lsweep,Lsweep_fast,L_fast,16052428,192032.66132692847,0.9209396209975239,6139.492768002674,nan,0,20.92652500141412,212052.709642618,1785384242.0485818,212052.693410832,212052.706917003,212052.709019438,212052.709642618,34.74482599995099,31.16353999939747,29.5701090071816,0.011121999705210328,1.0691750212572515,0.022716994863003492,20.091095997486264,0.021446991013363004,0.011837022611871362,0.0030749652069061995,nan,0,13.506171002518386,2.1024350135121495,0.6231799779925495,2.725614991504699,4.694572009611875,1084957,2903040,19,19470,6.429023399479856
