time,mono_sec,mono_nsec,ue_id,lcid,pdu_bytes
16:56:47.126258,880052,189803700,1,4,99
16:56:47.131988,880052,195532822,1,4,102
16:56:47.137376,880052,200921594,1,4,1316
16:56:47.137377,880052,200922470,1,4,851
16:56:47.137894,880052,201438910,1,4,661
16:56:47.137894,880052,201439729,1,4,1507
16:56:47.137895,880052,201440285,1,4,1507
16:56:47.137896,880052,201440855,1,4,1507
16:56:47.137896,880052,201441408,1,4,1507
16:56:47.137897,880052,201442493,1,4,1311
16:56:47.137898,880052,201443025,1,4,201
16:56:47.137898,880052,201443388,1,4,1507
16:56:47.137898,880052,201443705,1,4,510
16:56:47.138412,880052,201957543,1,4,1002
16:56:47.138413,880052,201958029,1,4,1507
16:56:47.138413,880052,201958787,1,4,1507
16:56:47.138414,880052,201959350,1,4,1507
16:56:47.138414,880052,201959785,1,4,1507
16:56:47.138415,880052,201960260,1,4,970
16:56:47.138415,880052,201960797,1,4,542
16:56:47.138416,880052,201961171,1,4,393
16:56:47.142926,880052,206471666,1,4,1119
16:56:47.142927,880052,206472336,1,4,1051
16:56:47.143469,880052,207014723,1,4,461
16:56:47.143470,880052,207015327,1,4,1507
16:56:47.143470,880052,207015662,1,4,1507
16:56:47.143471,880052,207016080,1,4,1507
16:56:47.143471,880052,207016274,1,4,1507
16:56:47.143471,880052,207016590,1,4,1507
16:56:47.143472,880052,207017420,1,4,4
16:56:47.143473,880052,207017981,1,4,1508
16:56:47.143473,880052,207018377,1,4,711
16:56:47.143997,880052,207542123,1,4,801
16:56:47.143997,880052,207542689,1,4,1507
16:56:47.143998,880052,207543185,1,4,1507
16:56:47.143998,880052,207543503,1,4,1507
16:56:47.143998,880052,207543843,1,4,1507
16:56:47.143999,880052,207544225,1,4,1171
16:56:47.143999,880052,207544712,1,4,341
16:56:47.144000,880052,207545110,1,4,1507
16:56:47.144000,880052,207545756,1,4,370
16:56:47.148812,880052,212357015,1,4,1142
16:56:47.148812,880052,212357622,1,4,1025
16:56:47.149375,880052,212920717,1,4,487
16:56:47.149376,880052,212921337,1,4,1507
16:56:47.149377,880052,212921862,1,4,1507
16:56:47.149377,880052,212922236,1,4,1507
16:56:47.149377,880052,212922767,1,4,1507
16:56:47.149378,880052,212923631,1,4,1485
16:56:47.149379,880052,212923927,1,4,27
16:56:47.149379,880052,212924348,1,4,1507
16:56:47.149379,880052,212924789,1,4,684
16:56:47.149925,880052,213470731,1,4,828
16:56:47.149926,880052,213471226,1,4,1507
16:56:47.149926,880052,213471753,1,4,1507
16:56:47.149927,880052,213472148,1,4,835
16:56:47.149927,880052,213472679,1,4,1507
16:56:47.149928,880052,213473429,1,4,1507
16:56:47.149928,880052,213473831,1,4,309
16:56:47.149929,880052,213474282,1,4,1203
16:56:47.149929,880052,213474578,1,4,1015
16:56:47.154279,880052,217824754,1,4,497
16:56:47.154280,880052,217825530,1,4,1507
16:56:47.154281,880052,217826415,1,4,164
