time,mono_sec,mono_nsec,rnti,frame,slot,sdu_bytes
20:05:05.381848,891350,445392875,28730,1014,8,101
20:05:05.467685,891350,531229819,749,1021,8,101
20:05:05.504568,891350,568112984,28730,0,8,92
20:05:05.589496,891350,653041681,749,7,8,101
20:05:05.626138,891350,689683615,28730,10,8,101
20:05:05.711164,891350,774708845,749,17,8,101
20:05:05.747702,891350,811247149,28730,20,8,101
20:05:05.832478,891350,896023235,749,27,8,101
20:05:05.869004,891350,932548884,28730,30,8,101
20:05:05.978060,891351,41605762,749,37,8,101
20:05:06.014340,891351,77885389,28730,40,8,92
20:05:06.099575,891351,163120326,749,47,8,101
20:05:06.135690,891351,199235308,28730,50,8,101
20:05:06.221039,891351,284584605,749,57,8,101
20:05:06.257257,891351,320802520,28730,60,8,101
20:05:06.342186,891351,405731673,749,67,8,101
20:05:06.378926,891351,442471744,28730,70,8,101
20:05:06.464727,891351,528272229,749,77,8,101
20:05:06.501924,891351,565469411,28730,80,8,92
20:05:06.587543,891351,651088649,749,87,8,101
20:05:06.623922,891351,687466953,28730,90,8,101
20:05:06.709527,891351,773072219,749,97,8,101
20:05:06.746126,891351,809670845,28730,100,8,101
20:05:06.876807,891351,940352110,749,107,8,101
20:05:06.912944,891351,976489538,28730,110,8,101
20:05:06.999056,891352,62601366,749,117,8,101
20:05:07.036429,891352,99974062,28730,120,8,92
20:05:07.123123,891352,186668266,749,127,8,101
20:05:07.160067,891352,223612037,28730,130,8,101
20:05:07.245580,891352,309125442,749,137,8,101
20:05:07.283272,891352,346817790,28730,140,8,101
20:05:07.369177,891352,432722657,749,147,8,101
20:05:07.405503,891352,469048082,28730,150,8,101
20:05:07.491358,891352,554902733,749,157,8,101
20:05:07.528690,891352,592235027,28730,160,8,92
20:05:07.614920,891352,678465140,749,167,8,101
20:05:07.652134,891352,715679753,28730,170,8,101
20:05:07.738750,891352,802294916,749,177,8,101
20:05:07.775593,891352,839138697,28730,180,8,101
20:05:07.863233,891352,926778402,749,187,8,101
20:05:07.900415,891352,963960196,28730,190,8,101
20:05:08.007870,891353,71415540,749,197,8,101
20:05:08.044714,891353,108258716,28730,200,8,92
20:05:08.130207,891353,193752458,749,207,8,101
20:05:08.167704,891353,231248952,28730,210,8,101
20:05:08.253400,891353,316945490,749,217,8,101
20:05:08.290085,891353,353630463,28730,220,8,101
20:05:08.377268,891353,440813830,749,227,8,101
20:05:08.414117,891353,477662161,28730,230,8,101
20:05:08.500783,891353,564328309,749,237,8,101
20:05:08.537997,891353,601542103,28730,240,8,92
20:05:08.624548,891353,688093716,749,247,8,101
20:05:08.661242,891353,724787472,28730,250,8,101
20:05:08.747759,891353,811304000,749,257,8,101
20:05:08.784651,891353,848196291,28730,260,8,101
20:05:08.922164,891353,985709602,749,267,8,101
20:05:08.958075,891354,21620841,28730,270,8,101
20:05:09.043765,891354,107310680,749,277,8,101
20:05:09.080465,891354,144010260,28730,280,8,92
20:05:09.166297,891354,229842183,749,287,8,101
20:05:09.202610,891354,266155077,28730,290,8,101
20:05:09.288718,891354,352263643,749,297,8,101
20:05:09.325568,891354,389113163,28730,300,8,101
20:05:09.411667,891354,475212472,749,307,8,101
20:05:09.449864,891354,513409020,28730,310,8,101
20:05:09.536786,891354,600331610,749,317,8,101
20:05:09.574144,891354,637689344,28730,320,8,92
20:05:09.660732,891354,724277001,749,327,8,101
20:05:09.697313,891354,760857846,28730,330,8,101
20:05:09.783368,891354,846913027,749,337,8,101
20:05:09.819813,891354,883358648,28730,340,8,101
20:05:09.995948,891355,59492913,749,347,8,101
20:05:10.032741,891355,96286238,28730,350,8,101
20:05:10.119142,891355,182687434,749,357,8,101
20:05:10.156599,891355,220144349,28730,360,8,92
20:05:10.241726,891355,305270872,749,367,8,101
20:05:10.278349,891355,341893922,28730,370,8,101
20:05:10.363414,891355,426959373,749,377,8,101
20:05:10.400050,891355,463595682,28730,380,8,101
20:05:10.484783,891355,548328696,749,387,8,101
20:05:10.521490,891355,585035608,28730,390,8,101
20:05:10.606570,891355,670114861,749,397,8,101
20:05:10.643920,891355,707464837,28730,400,8,92
20:05:10.728728,891355,792272836,749,407,8,101
20:05:10.765650,891355,829195739,28730,410,8,101
20:05:10.943230,891356,6775589,749,417,8,101
20:05:10.977766,891356,41311498,28730,420,8,101
20:05:11.057665,891356,121210701,749,427,8,101
20:05:11.091713,891356,155258620,28730,430,8,101
20:05:11.172920,891356,236465443,749,437,8,101
20:05:11.206340,891356,269885480,28730,440,8,92
20:05:11.287373,891356,350918658,749,447,8,101
20:05:11.321425,891356,384970549,28730,450,8,101
20:05:11.400279,891356,463824280,749,457,8,101
20:05:11.434238,891356,497783223,28730,460,8,101
20:05:11.513228,891356,576773048,749,467,8,101
20:05:11.547233,891356,610778758,28730,470,8,101
20:05:11.624914,891356,688458901,749,477,8,101
20:05:11.659023,891356,722568403,28730,480,8,92
20:05:11.737339,891356,800884418,749,487,8,101
20:05:11.771266,891356,834811585,28730,490,8,101
20:05:11.853404,891356,916948565,749,497,8,101
20:05:11.899193,891356,962738439,28730,500,8,101
20:05:11.988057,891357,51601978,749,507,8,101
20:05:12.026631,891357,90176455,28730,510,8,101
20:05:12.107049,891357,170594333,749,517,8,101
20:05:12.140982,891357,204527754,28730,520,8,92
20:05:12.220210,891357,283755718,749,527,8,101
20:05:12.254719,891357,318264082,28730,530,8,101
20:05:12.333975,891357,397520240,749,537,8,101
20:05:12.368326,891357,431871247,28730,540,8,101
20:05:12.448008,891357,511553603,749,547,8,101
20:05:12.482255,891357,545799853,28730,550,8,101
20:05:12.562063,891357,625608415,749,557,8,101
20:05:12.596141,891357,659686067,28730,560,8,92
20:05:12.675487,891357,739032072,749,567,8,101
20:05:12.709933,891357,773478244,28730,570,8,101
20:05:12.789522,891357,853066932,749,577,8,101
20:05:12.823572,891357,887116931,28730,580,8,101
20:05:12.904532,891357,968077034,749,587,8,101
20:05:12.940187,891358,3732028,28730,590,8,101
20:05:13.039180,891358,102725105,749,597,8,101
20:05:13.073763,891358,137308626,28730,600,8,92
