time,rnti,frame,slot,mcs,tbs
20:05:05.666144,28730,14,0,0,21
20:05:05.690494,749,16,0,0,19
20:05:06.953083,28730,114,0,0,21
20:05:06.977475,749,116,0,0,21
20:05:08.207906,28730,214,0,0,21
20:05:08.232395,749,216,0,0,19
20:05:09.490082,28730,314,0,0,21
20:05:09.515216,749,316,0,0,21
20:05:10.805556,28730,414,0,0,21
20:05:10.829745,749,416,0,0,19
20:05:12.064289,28730,514,0,0,21
20:05:12.087198,749,516,0,0,21
20:05:13.224422,28730,614,0,0,21
20:05:13.247193,749,616,0,0,19
20:05:14.454191,28730,714,0,0,21
20:05:14.477464,749,716,0,0,21
20:05:15.620262,28730,814,0,0,21
20:05:15.643402,749,816,0,0,19
20:05:16.174932,28730,856,15,0,21
20:05:16.238601,28730,861,16,0,21
20:05:16.309133,28730,867,5,0,21
20:05:16.368955,28730,872,6,0,21
20:05:16.424305,28730,877,14,0,21
20:05:16.493199,749,883,15,0,21
20:05:16.540031,28730,888,6,0,21
20:05:16.549979,749,889,5,0,21
20:05:16.575321,749,891,14,0,21
20:05:16.601573,749,894,4,0,21
20:05:16.660700,28730,899,4,0,21
20:05:16.722755,749,904,5,0,21
20:05:16.789666,28730,909,14,0,21
20:05:16.842276,28730,914,0,0,21
20:05:16.851943,749,914,16,0,21
20:05:16.866824,749,916,0,0,21
20:05:16.918502,28730,920,4,0,21
20:05:16.981837,749,925,6,0,21
20:05:17.042865,28730,930,5,0,21
20:05:17.109247,749,935,14,0,21
20:05:17.139964,749,938,4,0,21
20:05:17.171273,749,940,15,0,21
20:05:17.171872,28730,940,16,0,21
20:05:17.360021,749,950,16,0,21
20:05:17.366105,28730,951,6,0,21
20:05:17.389274,749,953,4,0,21
20:05:17.420020,749,955,14,0,21
20:05:17.450605,749,958,4,0,21
20:05:17.481901,749,960,15,0,21
20:05:17.492906,28730,961,16,0,21
20:05:17.598474,749,970,16,0,21
20:05:17.615556,28730,972,6,0,21
20:05:17.625932,749,973,4,0,21
20:05:17.655002,749,975,14,0,21
20:05:17.683961,749,978,4,0,21
20:05:17.713085,749,980,15,0,21
20:05:17.735797,28730,982,15,0,21
20:05:17.827748,749,990,16,0,21
20:05:17.850659,28730,992,16,0,21
20:05:17.877901,28730,995,4,0,21
20:05:17.906592,28730,997,14,0,21
20:05:17.935484,28730,1000,4,0,21
20:05:17.948800,749,1001,7,0,15
20:05:17.964909,28730,1002,15,0,21
20:05:18.068336,749,1011,16,0,21
20:05:18.079788,28730,1012,16,0,21
20:05:18.093427,28730,1014,0,0,21
20:05:18.107050,28730,1015,4,0,21
20:05:18.116029,749,1016,0,0,19
20:05:18.135283,28730,1017,14,0,21
20:05:18.163874,28730,1020,4,0,21
20:05:18.187957,749,1022,6,0,21
20:05:18.193129,28730,1022,15,0,21
20:05:18.307989,749,8,15,0,21
20:05:18.308561,28730,8,16,0,21
20:05:18.336236,28730,11,4,0,21
20:05:18.365321,28730,13,15,0,21
20:05:18.393955,28730,16,4,0,21
20:05:18.423043,28730,18,15,0,21
20:05:18.423621,749,18,16,0,21
20:05:18.451258,749,21,4,0,21
20:05:18.479994,749,23,14,0,21
20:05:18.538635,28730,28,16,0,21
20:05:18.565954,28730,31,4,0,21
20:05:18.594720,28730,33,14,0,21
20:05:18.600418,749,34,4,0,21
20:05:18.623603,28730,36,4,0,21
20:05:18.630013,749,36,15,0,21
20:05:18.738027,28730,46,5,0,21
20:05:18.744286,749,46,16,0,21
20:05:18.771477,749,49,4,0,21
20:05:18.859400,28730,56,16,0,21
20:05:18.887750,749,59,5,0,21
20:05:18.916240,749,61,15,0,21
20:05:19.006155,28730,67,6,0,21
20:05:19.056980,749,71,16,0,21
20:05:19.124057,28730,77,14,0,21
20:05:19.152993,28730,80,4,0,21
20:05:19.177343,749,82,6,0,21
20:05:19.182503,28730,82,15,0,21
20:05:19.205330,749,84,15,0,21
20:05:19.265475,28730,90,0,0,21
20:05:19.335510,749,92,0,0,21
20:05:19.344873,28730,92,16,0,21
20:05:19.367689,749,94,16,0,21
20:05:19.372119,28730,95,4,0,21
20:05:19.394792,749,97,4,0,21
20:05:19.400455,28730,97,14,0,21
20:05:19.423493,749,99,14,0,21
20:05:19.429121,28730,100,4,0,21
20:05:19.451910,749,102,4,0,21
20:05:19.481176,749,104,15,0,21
20:05:19.543795,28730,110,5,0,21
20:05:19.596021,749,114,16,0,21
20:05:19.625898,749,117,4,0,21
20:05:19.655070,749,119,14,0,21
