time,rnti,frame,slot,lcid,data_size,tx_list_occupancy
20:20:36.309450,35953,342,10,1,0,0
20:20:36.309452,35953,342,10,4,91,88
20:20:36.363474,35953,347,2,1,0,0
20:20:36.363476,35953,347,2,4,91,88
20:20:46.947740,35953,259,15,1,0,0
20:20:46.947741,35953,259,15,4,3,0
20:20:47.113037,35953,264,15,1,0,0
20:20:47.113039,35953,264,15,4,3,0
20:20:47.364009,7659,285,15,1,0,0
20:20:47.364011,7659,285,15,4,3,0
20:20:47.418751,7659,290,15,1,0,0
20:20:47.418752,7659,290,15,4,3,0
20:20:47.739674,35953,320,16,1,0,0
20:20:47.739675,35953,320,16,4,3,0
20:20:47.792920,35953,325,14,1,0,0
20:20:47.792921,35953,325,14,4,3,0
20:20:48.171834,7659,356,15,1,0,0
20:20:48.171835,7659,356,15,4,3,0
20:20:48.225119,7659,361,15,1,0,0
20:20:48.225120,7659,361,15,4,3,0
20:20:48.437128,35953,381,15,1,0,0
20:20:48.437129,35953,381,15,4,3,0
20:20:48.490757,35953,386,15,1,0,0
20:20:48.490758,35953,386,15,4,3,0
20:20:48.817973,7659,417,15,1,0,0
20:20:48.817975,7659,417,15,4,3,0
20:20:48.871167,7659,422,14,1,0,0
20:20:48.871169,7659,422,14,4,3,0
20:20:49.085065,35953,442,15,1,0,0
20:20:49.085067,35953,442,15,4,3,0
20:20:49.137645,35953,447,14,1,0,0
20:20:49.137646,35953,447,14,4,3,0
20:20:49.468382,7659,478,15,1,0,0
20:20:49.468384,7659,478,15,4,3,0
20:20:49.521249,7659,483,14,1,0,0
20:20:49.521250,7659,483,14,4,3,0
20:20:49.843396,35953,513,15,1,0,0
20:20:49.843398,35953,513,15,4,3,0
20:20:49.896560,35953,518,14,1,0,0
20:20:49.896562,35953,518,14,4,3,0
20:20:50.243378,7659,549,15,1,0,0
20:20:50.243380,7659,549,15,4,3,0
20:20:50.310202,7659,554,15,1,0,0
20:20:50.310204,7659,554,15,4,3,0
20:20:50.528321,35953,574,15,1,0,0
20:20:50.528323,35953,574,15,4,3,0
20:20:50.581217,35953,579,14,1,0,0
20:20:50.581218,35953,579,14,4,3,0
20:20:50.918151,7659,610,15,1,0,0
20:20:50.918153,7659,610,15,4,3,0
20:20:50.972259,7659,615,14,1,0,0
